Cuenta_ID,Transaccion_ID,Código_Alerta,Descripción,Fecha_Alerta
2699,4078,B202,Sospecha de fraude,2020-06-30
1098,3425,A101,Sospecha de fraude,2022-02-07
2584,4805,C303,Intento de phishing,2020-11-26
914,95,C303,Intento de phishing,2021-01-30
2441,247,C303,Sospecha de fraude,2020-08-21
445,1877,C303,Sospecha de fraude,2020-01-17
1474,684,A101,Intento de phishing,2023-09-06
984,136,B202,Intento de phishing,2020-06-26
618,85,B202,Intento de phishing,2022-03-22
2511,2600,C303,Sospecha de fraude,2022-02-03
149,1839,C303,Intento de phishing,2023-08-15
2142,621,B202,Intento de phishing,2023-05-21
1661,3070,C303,Intento de phishing,2020-01-30
2052,575,A101,Intento de phishing,2020-10-27
1026,1099,C303,Intento de phishing,2022-10-22
2798,2005,C303,Intento de phishing,2022-08-04
1457,3102,B202,Sospecha de fraude,2023-11-26
2835,1991,C303,Intento de phishing,2020-04-17
2326,1885,A101,Sospecha de fraude,2023-04-12
2636,4149,A101,Sospecha de fraude,2020-06-01
2883,207,C303,Intento de phishing,2022-03-06
2375,227,C303,Sospecha de fraude,2020-01-30
2336,2454,B202,Intento de phishing,2020-07-03
1754,2048,A101,Intento de phishing,2021-12-13
199,2955,B202,Intento de phishing,2022-03-14
1446,3455,A101,Sospecha de fraude,2020-12-31
1872,2886,C303,Sospecha de fraude,2021-10-10
2728,4795,A101,Intento de phishing,2022-03-29
2968,226,A101,Intento de phishing,2023-02-10
774,3457,B202,Intento de phishing,2021-05-18
717,598,C303,Intento de phishing,2023-01-09
2786,2501,C303,Intento de phishing,2023-03-07
2002,4502,B202,Sospecha de fraude,2022-08-06
1987,4145,C303,Intento de phishing,2023-10-17
194,4468,B202,Intento de phishing,2021-05-16
1275,1128,A101,Sospecha de fraude,2020-09-07
951,2086,C303,Intento de phishing,2022-06-02
1577,599,A101,Sospecha de fraude,2023-06-09
1115,4520,A101,Sospecha de fraude,2021-07-25
1915,4197,B202,Sospecha de fraude,2023-04-03
322,2730,A101,Sospecha de fraude,2020-05-24
2072,142,A101,Sospecha de fraude,2022-03-06
1891,4619,A101,Sospecha de fraude,2023-07-31
1844,4268,A101,Intento de phishing,2021-07-08
999,1687,B202,Sospecha de fraude,2021-03-26
1241,3627,A101,Sospecha de fraude,2022-12-04
150,878,A101,Sospecha de fraude,2023-10-04
1060,1077,B202,Sospecha de fraude,2021-01-04
2664,3905,C303,Sospecha de fraude,2020-12-08
28,316,A101,Sospecha de fraude,2020-06-06
415,2805,C303,Intento de phishing,2022-12-07
2970,1914,B202,Intento de phishing,2020-05-24
932,2840,B202,Intento de phishing,2022-02-17
1833,2426,C303,Sospecha de fraude,2022-03-22
668,373,C303,Intento de phishing,2021-07-13
1934,2769,B202,Sospecha de fraude,2023-04-07
2198,4050,A101,Intento de phishing,2020-09-01
2440,4933,B202,Sospecha de fraude,2023-12-28
1155,2058,B202,Sospecha de fraude,2021-10-20
2647,2238,A101,Sospecha de fraude,2020-09-15
1038,1888,C303,Sospecha de fraude,2021-03-27
2471,4457,C303,Intento de phishing,2023-02-23
2732,1575,C303,Sospecha de fraude,2023-03-30
743,28,A101,Intento de phishing,2022-08-21
1706,1712,A101,Intento de phishing,2022-10-25
833,1920,B202,Intento de phishing,2021-07-02
555,2728,B202,Intento de phishing,2021-12-10
831,4098,B202,Intento de phishing,2020-03-30
2380,2713,B202,Sospecha de fraude,2020-12-28
2912,1868,B202,Sospecha de fraude,2023-10-30
1987,4486,C303,Sospecha de fraude,2020-06-02
431,3128,C303,Sospecha de fraude,2021-07-19
383,2796,B202,Intento de phishing,2023-05-19
1821,861,C303,Intento de phishing,2022-10-03
1401,309,B202,Sospecha de fraude,2023-11-28
2456,1952,C303,Sospecha de fraude,2021-08-18
1668,2638,A101,Sospecha de fraude,2022-11-23
1875,3081,B202,Intento de phishing,2020-11-07
755,3591,C303,Intento de phishing,2020-06-21
2920,4311,A101,Intento de phishing,2022-01-12
1492,1227,B202,Sospecha de fraude,2022-04-20
1692,3367,A101,Intento de phishing,2023-05-28
718,29,B202,Sospecha de fraude,2023-06-23
2015,979,B202,Sospecha de fraude,2023-03-05
1895,1922,C303,Sospecha de fraude,2020-07-22
1075,533,A101,Intento de phishing,2021-04-06
2468,2622,C303,Intento de phishing,2020-11-02
1162,1797,A101,Sospecha de fraude,2022-12-15
1808,656,A101,Sospecha de fraude,2021-10-07
1405,2950,C303,Intento de phishing,2023-10-26
704,3250,B202,Intento de phishing,2020-07-02
752,2695,A101,Sospecha de fraude,2020-04-02
1051,4877,B202,Intento de phishing,2022-11-08
2281,3700,C303,Intento de phishing,2022-03-28
1951,1501,A101,Intento de phishing,2022-05-02
233,4688,C303,Sospecha de fraude,2023-10-02
1732,1635,B202,Intento de phishing,2023-05-30
216,2797,C303,Intento de phishing,2022-11-25
1880,3793,C303,Sospecha de fraude,2023-11-22
1984,1524,A101,Sospecha de fraude,2023-06-02
1801,4138,C303,Intento de phishing,2022-11-01
1460,2564,A101,Intento de phishing,2021-07-06
1051,4401,C303,Intento de phishing,2022-08-26
2410,2390,C303,Sospecha de fraude,2022-12-30
726,3337,C303,Intento de phishing,2021-05-10
299,232,C303,Intento de phishing,2020-11-20
2674,1999,C303,Sospecha de fraude,2020-03-27
645,616,C303,Sospecha de fraude,2020-10-28
1536,3387,C303,Intento de phishing,2022-06-27
2466,1770,B202,Intento de phishing,2022-02-07
2037,806,A101,Sospecha de fraude,2022-12-15
2813,1634,A101,Sospecha de fraude,2021-08-01
1583,417,C303,Sospecha de fraude,2022-01-04
2192,4341,C303,Intento de phishing,2020-03-12
2009,4670,A101,Sospecha de fraude,2022-12-22
2301,4816,C303,Sospecha de fraude,2020-10-13
375,2790,A101,Sospecha de fraude,2020-04-13
756,2266,C303,Intento de phishing,2023-05-17
1910,2855,B202,Intento de phishing,2023-10-16
1305,2980,A101,Sospecha de fraude,2023-07-08
1773,4298,C303,Sospecha de fraude,2022-01-29
1788,1774,A101,Sospecha de fraude,2022-03-14
1548,2736,B202,Sospecha de fraude,2021-01-28
2085,2404,C303,Sospecha de fraude,2021-06-23
151,3232,B202,Intento de phishing,2022-11-18
937,2130,C303,Sospecha de fraude,2022-03-29
1600,1914,A101,Sospecha de fraude,2020-12-04
62,1076,B202,Intento de phishing,2022-08-23
1148,4570,B202,Sospecha de fraude,2021-09-07
2949,401,C303,Sospecha de fraude,2022-11-03
2676,4946,A101,Intento de phishing,2020-12-22
571,2495,B202,Intento de phishing,2023-02-03
129,2942,A101,Sospecha de fraude,2021-07-04
1290,1928,A101,Intento de phishing,2020-07-20
106,3939,C303,Sospecha de fraude,2022-05-04
2576,164,B202,Sospecha de fraude,2023-11-14
1629,3828,B202,Intento de phishing,2022-03-04
260,2040,A101,Sospecha de fraude,2022-08-01
1556,4372,B202,Intento de phishing,2021-06-30
1249,4556,B202,Sospecha de fraude,2023-02-24
1646,4039,A101,Intento de phishing,2020-02-15
856,1190,B202,Intento de phishing,2023-10-07
1477,1177,C303,Sospecha de fraude,2023-11-14
2723,4278,B202,Sospecha de fraude,2020-01-02
2857,2251,A101,Sospecha de fraude,2022-02-11
1404,184,A101,Intento de phishing,2023-04-20
1508,2791,B202,Intento de phishing,2021-10-04
1917,3856,C303,Intento de phishing,2021-10-29
27,4739,A101,Intento de phishing,2023-09-13
1762,596,A101,Sospecha de fraude,2022-06-15
2,655,A101,Sospecha de fraude,2021-10-31
2593,2635,B202,Sospecha de fraude,2020-09-22
2726,3638,A101,Sospecha de fraude,2023-08-20
1239,3131,C303,Intento de phishing,2021-05-22
718,3933,B202,Intento de phishing,2020-07-09
874,256,A101,Intento de phishing,2021-02-22
987,2198,A101,Sospecha de fraude,2021-01-30
2935,3585,A101,Sospecha de fraude,2020-02-05
2689,2250,C303,Sospecha de fraude,2023-01-07
781,2608,C303,Intento de phishing,2023-07-20
337,489,A101,Intento de phishing,2020-01-12
626,2294,C303,Sospecha de fraude,2023-02-13
1382,2221,B202,Intento de phishing,2021-05-08
2787,262,A101,Intento de phishing,2023-10-27
814,4631,C303,Sospecha de fraude,2020-04-13
2653,1952,A101,Intento de phishing,2022-04-04
625,4059,C303,Sospecha de fraude,2021-02-14
2938,4227,A101,Intento de phishing,2023-07-08
2569,1774,C303,Intento de phishing,2020-05-27
1775,219,C303,Sospecha de fraude,2020-07-03
500,3161,A101,Intento de phishing,2022-02-17
1320,2306,C303,Sospecha de fraude,2021-10-11
782,3746,C303,Sospecha de fraude,2021-08-31
771,4734,C303,Sospecha de fraude,2023-11-02
2764,148,A101,Intento de phishing,2022-04-28
1544,2068,B202,Sospecha de fraude,2022-09-14
665,3340,A101,Sospecha de fraude,2023-08-29
1924,3555,C303,Sospecha de fraude,2020-04-28
2071,483,A101,Intento de phishing,2021-10-24
1287,2115,A101,Intento de phishing,2021-11-09
1872,2191,C303,Sospecha de fraude,2023-09-20
2145,3111,B202,Sospecha de fraude,2022-03-07
1909,2951,B202,Intento de phishing,2023-04-15
2133,3852,C303,Intento de phishing,2020-05-12
2554,4626,C303,Sospecha de fraude,2023-07-10
449,4714,B202,Sospecha de fraude,2020-08-25
909,4743,A101,Intento de phishing,2023-09-17
2172,1945,B202,Intento de phishing,2021-05-13
2501,2515,C303,Intento de phishing,2022-01-03
2598,4278,C303,Sospecha de fraude,2020-01-19
2316,4833,A101,Intento de phishing,2020-08-18
1863,1090,C303,Intento de phishing,2022-07-29
1665,1245,B202,Intento de phishing,2022-06-16
2341,3961,C303,Sospecha de fraude,2022-02-17
2127,1201,C303,Sospecha de fraude,2021-05-05
1425,474,A101,Sospecha de fraude,2021-06-17
313,305,C303,Intento de phishing,2023-06-14
1035,830,C303,Sospecha de fraude,2020-12-12
1369,4712,B202,Sospecha de fraude,2022-06-03
1496,75,A101,Sospecha de fraude,2023-04-02
1776,783,B202,Sospecha de fraude,2020-09-16
928,4920,C303,Sospecha de fraude,2020-06-04
1865,1531,C303,Intento de phishing,2020-01-08
1816,1406,C303,Sospecha de fraude,2022-05-21
1137,711,A101,Sospecha de fraude,2022-08-15
934,2408,C303,Sospecha de fraude,2023-11-02
1027,1423,A101,Intento de phishing,2023-06-05
627,4449,B202,Sospecha de fraude,2022-03-25
1977,2618,B202,Sospecha de fraude,2022-12-15
264,3431,B202,Intento de phishing,2023-09-24
1711,3102,C303,Sospecha de fraude,2022-02-04
2488,442,C303,Sospecha de fraude,2022-02-08
568,1152,C303,Sospecha de fraude,2021-06-05
1248,716,B202,Intento de phishing,2023-12-31
796,1094,C303,Sospecha de fraude,2023-01-30
362,204,C303,Sospecha de fraude,2021-10-18
1163,1920,A101,Intento de phishing,2021-01-14
813,3594,C303,Sospecha de fraude,2022-10-20
266,1740,C303,Sospecha de fraude,2021-09-09
1842,2474,A101,Sospecha de fraude,2023-07-01
983,1816,A101,Sospecha de fraude,2020-08-08
565,1569,B202,Sospecha de fraude,2023-07-06
2222,4541,B202,Sospecha de fraude,2022-12-23
241,2930,C303,Sospecha de fraude,2020-06-10
2075,831,A101,Sospecha de fraude,2023-10-24
556,106,C303,Intento de phishing,2023-03-10
2507,4780,C303,Sospecha de fraude,2022-04-26
1708,1829,C303,Intento de phishing,2020-03-18
449,4869,B202,Sospecha de fraude,2022-11-04
1005,4991,B202,Intento de phishing,2023-09-08
2318,853,A101,Sospecha de fraude,2020-06-18
2131,2353,C303,Sospecha de fraude,2021-01-10
172,4004,B202,Sospecha de fraude,2022-12-07
1705,809,B202,Sospecha de fraude,2023-05-23
23,2015,B202,Intento de phishing,2021-06-03
47,761,A101,Intento de phishing,2023-10-20
300,4010,B202,Intento de phishing,2023-01-22
886,2419,A101,Sospecha de fraude,2022-05-02
1454,4632,A101,Sospecha de fraude,2021-04-10
372,683,B202,Intento de phishing,2021-07-28
766,2673,C303,Sospecha de fraude,2020-03-26
988,1681,B202,Intento de phishing,2021-11-11
991,33,B202,Intento de phishing,2021-01-27
2246,2494,C303,Sospecha de fraude,2020-11-21
1630,3153,B202,Sospecha de fraude,2023-04-07
1925,579,A101,Sospecha de fraude,2022-06-09
998,4005,A101,Sospecha de fraude,2021-01-28
1578,1791,B202,Sospecha de fraude,2020-05-20
1078,1316,A101,Sospecha de fraude,2021-08-15
2574,4103,B202,Sospecha de fraude,2021-06-26
1609,1368,B202,Sospecha de fraude,2022-08-25
813,3885,B202,Sospecha de fraude,2020-01-25
554,2931,C303,Intento de phishing,2023-05-11
1777,2197,C303,Intento de phishing,2021-03-30
2749,2709,B202,Intento de phishing,2023-11-27
494,3653,A101,Intento de phishing,2023-07-11
2719,1171,A101,Sospecha de fraude,2021-07-12
560,3553,A101,Intento de phishing,2021-04-08
651,953,C303,Sospecha de fraude,2022-06-01
2323,4353,C303,Sospecha de fraude,2022-04-01
2072,2929,A101,Sospecha de fraude,2023-09-11
1795,261,B202,Intento de phishing,2023-12-16
1600,2976,B202,Intento de phishing,2023-05-02
2271,3463,B202,Sospecha de fraude,2022-06-06
760,308,A101,Sospecha de fraude,2020-01-31
248,882,C303,Intento de phishing,2020-08-08
33,1027,B202,Sospecha de fraude,2022-12-24
208,1681,B202,Sospecha de fraude,2020-09-03
1333,3,A101,Intento de phishing,2022-06-08
1110,3708,A101,Intento de phishing,2022-12-12
203,2672,C303,Sospecha de fraude,2020-05-03
1246,3653,C303,Intento de phishing,2021-08-11
1882,4710,A101,Sospecha de fraude,2020-07-30
615,2147,B202,Sospecha de fraude,2021-02-08
2236,1625,B202,Sospecha de fraude,2020-06-26
2650,4502,B202,Intento de phishing,2023-11-14
282,2483,C303,Sospecha de fraude,2020-09-01
344,2471,B202,Sospecha de fraude,2022-01-04
897,161,B202,Sospecha de fraude,2021-02-09
1770,3519,C303,Sospecha de fraude,2020-05-09
420,4790,B202,Intento de phishing,2022-08-16
2726,1753,A101,Sospecha de fraude,2020-11-04
876,2982,C303,Sospecha de fraude,2020-03-28
1627,4468,A101,Sospecha de fraude,2023-06-28
2184,4137,A101,Sospecha de fraude,2023-04-23
251,1146,C303,Intento de phishing,2020-08-17
168,3778,A101,Sospecha de fraude,2022-12-20
2730,2983,C303,Sospecha de fraude,2021-06-16
588,695,B202,Intento de phishing,2020-11-12
233,2063,C303,Sospecha de fraude,2023-03-06
1229,3945,B202,Sospecha de fraude,2023-04-18
460,63,A101,Intento de phishing,2021-02-28
2211,3210,A101,Sospecha de fraude,2021-04-20
1555,251,A101,Sospecha de fraude,2023-01-28
2723,519,A101,Sospecha de fraude,2020-10-11
368,2258,A101,Sospecha de fraude,2021-12-20
88,3371,B202,Sospecha de fraude,2022-09-20
607,4565,A101,Sospecha de fraude,2023-04-30
965,252,C303,Sospecha de fraude,2020-09-24
1700,4722,A101,Intento de phishing,2020-03-17
1830,1596,B202,Intento de phishing,2022-10-25
1914,726,C303,Intento de phishing,2023-03-18
1740,3936,B202,Sospecha de fraude,2023-04-10
677,3383,B202,Intento de phishing,2021-03-13
2249,4946,B202,Sospecha de fraude,2020-05-19
1569,3490,B202,Sospecha de fraude,2020-08-05
984,3629,C303,Intento de phishing,2023-10-05
417,1401,C303,Intento de phishing,2020-06-17
2210,3248,B202,Intento de phishing,2020-01-10
229,640,B202,Sospecha de fraude,2020-08-28
237,4658,B202,Intento de phishing,2020-12-23
2073,1775,C303,Intento de phishing,2022-02-13
2518,1501,C303,Intento de phishing,2023-04-01
844,2670,A101,Sospecha de fraude,2023-08-02
2496,1931,A101,Intento de phishing,2021-11-08
1761,1255,B202,Sospecha de fraude,2023-07-21
2076,554,B202,Intento de phishing,2023-05-21
1694,1128,A101,Sospecha de fraude,2023-07-27
124,72,B202,Sospecha de fraude,2020-03-13
123,433,C303,Sospecha de fraude,2023-12-29
2827,1263,B202,Intento de phishing,2022-02-28
1343,1591,B202,Intento de phishing,2022-06-06
676,651,C303,Sospecha de fraude,2022-10-09
2707,2720,A101,Intento de phishing,2023-05-22
1825,4645,A101,Intento de phishing,2020-03-17
2681,920,A101,Intento de phishing,2023-06-17
872,4026,B202,Intento de phishing,2022-07-31
890,10,C303,Sospecha de fraude,2020-03-18
2826,4775,A101,Sospecha de fraude,2023-08-12
1658,2466,A101,Sospecha de fraude,2023-12-19
603,4915,B202,Sospecha de fraude,2021-01-25
2429,2912,C303,Intento de phishing,2023-05-16
1807,3703,B202,Intento de phishing,2021-02-03
1068,782,C303,Sospecha de fraude,2022-02-11
843,704,B202,Intento de phishing,2021-02-11
96,27,B202,Intento de phishing,2023-12-06
2734,1500,B202,Intento de phishing,2023-02-20
375,4756,B202,Sospecha de fraude,2021-01-10
1343,4022,C303,Intento de phishing,2020-10-25
905,2069,C303,Sospecha de fraude,2022-06-04
2990,1615,A101,Intento de phishing,2023-02-18
2611,167,C303,Intento de phishing,2020-01-16
2759,2591,A101,Intento de phishing,2023-09-17
1242,3922,C303,Intento de phishing,2021-02-22
2058,2294,A101,Intento de phishing,2021-03-24
558,3830,A101,Sospecha de fraude,2023-02-14
2121,937,C303,Intento de phishing,2021-04-18
1109,3238,B202,Sospecha de fraude,2023-10-09
1071,3141,B202,Sospecha de fraude,2020-06-10
369,4659,B202,Intento de phishing,2022-09-01
2553,4436,B202,Sospecha de fraude,2020-07-09
651,3197,A101,Sospecha de fraude,2020-11-28
1293,3208,C303,Intento de phishing,2023-06-22
423,2785,B202,Sospecha de fraude,2021-09-15
653,1340,B202,Sospecha de fraude,2021-09-22
237,707,A101,Sospecha de fraude,2021-11-30
2441,4880,B202,Intento de phishing,2022-12-18
44,1828,B202,Intento de phishing,2023-09-11
856,3659,C303,Sospecha de fraude,2022-08-30
1730,3917,B202,Intento de phishing,2022-12-03
2723,3453,A101,Sospecha de fraude,2022-11-22
2687,2070,B202,Sospecha de fraude,2020-05-19
1495,37,B202,Intento de phishing,2021-11-14
851,1950,B202,Sospecha de fraude,2021-01-24
75,1317,A101,Sospecha de fraude,2022-08-05
543,3815,A101,Intento de phishing,2022-04-23
1559,1904,B202,Intento de phishing,2022-03-26
1264,2571,A101,Sospecha de fraude,2021-11-27
355,3757,B202,Sospecha de fraude,2020-07-05
1151,3395,B202,Sospecha de fraude,2020-03-23
451,2896,C303,Sospecha de fraude,2020-03-01
2887,57,B202,Sospecha de fraude,2021-11-08
2945,3187,C303,Intento de phishing,2023-03-11
2496,1678,B202,Intento de phishing,2023-11-25
1823,4872,A101,Intento de phishing,2022-01-02
2137,4142,C303,Intento de phishing,2020-07-03
1265,558,B202,Intento de phishing,2022-05-02
2420,2762,A101,Intento de phishing,2020-01-20
275,3421,A101,Sospecha de fraude,2022-01-06
1506,3616,C303,Sospecha de fraude,2020-07-09
2563,3182,C303,Intento de phishing,2020-03-23
881,1295,B202,Sospecha de fraude,2021-11-25
389,2841,C303,Intento de phishing,2023-06-10
770,4335,C303,Sospecha de fraude,2020-04-25
898,2762,B202,Sospecha de fraude,2023-11-16
469,4275,A101,Intento de phishing,2021-08-31
1406,2135,B202,Sospecha de fraude,2021-01-14
2758,1504,B202,Intento de phishing,2022-05-08
1653,1589,B202,Intento de phishing,2021-07-16
2152,59,A101,Intento de phishing,2020-05-11
892,2465,C303,Intento de phishing,2020-06-29
113,671,A101,Intento de phishing,2021-07-09
2107,694,C303,Sospecha de fraude,2020-05-27
633,1037,C303,Intento de phishing,2020-03-04
1476,2,B202,Intento de phishing,2022-10-04
2051,4152,C303,Intento de phishing,2022-05-13
2118,2459,C303,Intento de phishing,2021-06-15
954,3248,A101,Intento de phishing,2020-12-22
1924,4405,C303,Intento de phishing,2020-03-18
83,845,A101,Sospecha de fraude,2022-10-20
369,3375,A101,Sospecha de fraude,2022-03-16
2058,1917,A101,Sospecha de fraude,2021-12-24
1526,1013,C303,Intento de phishing,2021-05-28
1379,1433,C303,Sospecha de fraude,2021-04-08
796,4764,B202,Sospecha de fraude,2020-07-26
528,1961,A101,Intento de phishing,2023-09-14
1075,2985,A101,Intento de phishing,2020-04-03
1669,280,C303,Sospecha de fraude,2020-03-06
2236,2394,C303,Sospecha de fraude,2023-01-09
926,4777,A101,Sospecha de fraude,2021-03-11
2328,3481,B202,Intento de phishing,2023-04-06
884,2642,B202,Intento de phishing,2023-06-27
662,4609,A101,Sospecha de fraude,2023-05-29
2830,1349,A101,Intento de phishing,2021-07-16
1948,726,B202,Intento de phishing,2021-08-16
1334,4101,B202,Intento de phishing,2021-11-14
258,4190,C303,Sospecha de fraude,2022-10-19
470,2135,B202,Sospecha de fraude,2020-04-21
2160,3306,A101,Sospecha de fraude,2022-09-16
2547,3235,B202,Intento de phishing,2021-05-08
1827,4047,A101,Intento de phishing,2020-12-28
461,3814,B202,Sospecha de fraude,2020-12-29
2010,1083,A101,Intento de phishing,2021-12-14
1061,1091,C303,Sospecha de fraude,2020-11-17
1131,1620,C303,Intento de phishing,2022-03-18
2936,870,C303,Sospecha de fraude,2021-11-23
1974,482,B202,Intento de phishing,2022-12-02
2116,4709,C303,Sospecha de fraude,2021-06-23
2009,433,C303,Intento de phishing,2023-11-07
1272,4580,B202,Sospecha de fraude,2022-07-30
1741,3746,A101,Intento de phishing,2020-06-12
418,2905,C303,Intento de phishing,2022-09-24
1248,710,A101,Sospecha de fraude,2020-08-06
2451,1169,B202,Intento de phishing,2023-04-17
1628,3318,A101,Sospecha de fraude,2020-12-13
770,3253,A101,Intento de phishing,2022-02-02
2415,4526,A101,Sospecha de fraude,2023-12-01
1068,1376,B202,Intento de phishing,2020-06-13
2879,4689,B202,Sospecha de fraude,2023-09-08
2373,3048,A101,Sospecha de fraude,2021-05-27
2982,1183,C303,Intento de phishing,2023-11-26
2632,615,B202,Sospecha de fraude,2023-08-31
2733,1160,A101,Sospecha de fraude,2022-03-08
2780,1221,B202,Sospecha de fraude,2021-04-23
2622,825,A101,Sospecha de fraude,2023-07-15
1783,1297,A101,Sospecha de fraude,2022-02-10
579,3052,B202,Intento de phishing,2021-01-10
1324,3268,C303,Intento de phishing,2022-10-21
1723,1081,C303,Sospecha de fraude,2020-01-06
1963,4684,B202,Intento de phishing,2020-01-10
2670,1181,B202,Sospecha de fraude,2020-02-05
2192,4846,C303,Sospecha de fraude,2021-09-29
2627,535,C303,Sospecha de fraude,2020-03-16
1374,3951,C303,Sospecha de fraude,2023-01-10
46,4848,C303,Sospecha de fraude,2021-08-24
1980,834,C303,Intento de phishing,2023-12-25
2952,929,B202,Intento de phishing,2020-02-29
944,4512,A101,Intento de phishing,2020-04-26
885,2208,B202,Intento de phishing,2023-05-14
1114,390,B202,Intento de phishing,2020-03-01
1815,3103,A101,Intento de phishing,2022-01-31
375,2278,A101,Sospecha de fraude,2020-01-15
2576,409,A101,Intento de phishing,2023-06-26
1815,2677,A101,Intento de phishing,2022-07-20
242,1767,B202,Sospecha de fraude,2022-06-25
2118,2165,B202,Intento de phishing,2021-10-10
684,4450,C303,Intento de phishing,2021-02-07
2173,637,B202,Intento de phishing,2021-06-27
1198,4398,A101,Intento de phishing,2021-06-21
1092,2872,B202,Intento de phishing,2020-07-25
2422,4509,B202,Intento de phishing,2021-10-10
385,2050,B202,Sospecha de fraude,2021-12-04
1012,4017,C303,Intento de phishing,2020-06-22
2252,2657,B202,Sospecha de fraude,2022-07-23
8,334,C303,Intento de phishing,2020-04-15
2392,2770,B202,Intento de phishing,2021-11-10
96,3435,B202,Intento de phishing,2022-09-27
1183,4338,C303,Intento de phishing,2023-06-01
1662,2372,A101,Intento de phishing,2022-07-30
2938,2899,A101,Sospecha de fraude,2021-09-24
1884,4704,B202,Sospecha de fraude,2023-09-26
2512,4618,C303,Sospecha de fraude,2022-10-18
2380,733,A101,Intento de phishing,2023-08-17
1274,2678,C303,Intento de phishing,2021-04-30
62,4302,C303,Intento de phishing,2023-02-16
1443,2888,C303,Intento de phishing,2021-06-27
1766,3565,C303,Intento de phishing,2021-05-15
1527,693,C303,Intento de phishing,2022-12-10
1084,2819,C303,Intento de phishing,2020-01-24
2801,3055,B202,Intento de phishing,2023-09-03
443,4229,A101,Intento de phishing,2021-06-02
1895,4750,A101,Intento de phishing,2023-10-24
970,3300,B202,Intento de phishing,2023-07-21
2220,4491,C303,Sospecha de fraude,2021-01-04
333,1874,B202,Intento de phishing,2020-07-02
1156,561,B202,Intento de phishing,2021-08-30
56,2188,B202,Intento de phishing,2022-09-21
535,4751,B202,Intento de phishing,2020-06-06
837,509,B202,Sospecha de fraude,2021-04-02
320,1772,B202,Sospecha de fraude,2023-04-21
2748,137,B202,Intento de phishing,2021-02-06
1478,3584,B202,Intento de phishing,2023-09-16
390,1679,C303,Intento de phishing,2020-06-14
2838,4540,A101,Intento de phishing,2023-06-05
471,2225,C303,Sospecha de fraude,2022-04-14
1964,1694,C303,Sospecha de fraude,2020-02-13
1591,1856,C303,Intento de phishing,2022-05-06
2761,160,C303,Sospecha de fraude,2022-08-22
1878,4020,C303,Intento de phishing,2020-12-05
2403,2307,A101,Sospecha de fraude,2020-03-05
2260,3778,C303,Intento de phishing,2023-07-04
533,2069,B202,Sospecha de fraude,2023-03-07
1803,1904,A101,Intento de phishing,2021-12-20
917,328,C303,Intento de phishing,2021-12-22
2525,2534,B202,Intento de phishing,2020-01-04
605,848,A101,Intento de phishing,2022-08-22
2798,4252,C303,Intento de phishing,2021-05-13
503,2497,C303,Intento de phishing,2020-10-15
2392,2763,C303,Sospecha de fraude,2023-07-05
1225,2967,C303,Intento de phishing,2020-05-28
2533,694,C303,Intento de phishing,2020-11-22
2985,684,A101,Sospecha de fraude,2021-02-02
1473,614,B202,Sospecha de fraude,2022-05-25
798,42,C303,Intento de phishing,2022-10-22
2330,1859,C303,Sospecha de fraude,2020-12-03
328,245,C303,Sospecha de fraude,2022-08-22
1448,3795,A101,Intento de phishing,2022-01-25
1872,3326,B202,Sospecha de fraude,2022-09-02
2717,412,B202,Intento de phishing,2021-12-05
2907,2227,C303,Intento de phishing,2022-04-10
525,2563,B202,Intento de phishing,2021-05-25
632,3291,A101,Intento de phishing,2020-05-09
1618,842,A101,Sospecha de fraude,2023-08-22
929,3013,C303,Sospecha de fraude,2021-09-03
851,1535,A101,Intento de phishing,2020-11-25
1257,2796,A101,Sospecha de fraude,2022-11-28
550,2686,C303,Sospecha de fraude,2023-11-17
694,668,C303,Sospecha de fraude,2022-06-11
2604,535,B202,Intento de phishing,2021-12-24
2298,2594,B202,Intento de phishing,2020-06-26
511,2073,A101,Sospecha de fraude,2022-09-11
2214,522,A101,Sospecha de fraude,2023-12-16
173,52,A101,Sospecha de fraude,2022-01-27
312,4925,A101,Intento de phishing,2022-01-16
737,2406,B202,Intento de phishing,2021-05-11
2001,1588,B202,Sospecha de fraude,2020-11-11
2087,4758,A101,Sospecha de fraude,2022-06-14
1025,487,A101,Intento de phishing,2023-11-21
974,90,A101,Sospecha de fraude,2021-08-07
524,4074,C303,Sospecha de fraude,2020-04-01
2228,2861,C303,Intento de phishing,2020-08-26
1603,2882,B202,Sospecha de fraude,2023-01-06
1751,1275,C303,Sospecha de fraude,2020-11-19
1927,2885,C303,Sospecha de fraude,2020-05-26
940,1998,C303,Intento de phishing,2021-03-03
1464,772,A101,Sospecha de fraude,2020-06-01
2739,3043,B202,Sospecha de fraude,2020-02-15
2401,3379,B202,Sospecha de fraude,2020-12-07
2439,3127,B202,Sospecha de fraude,2020-07-03
1813,3872,C303,Sospecha de fraude,2020-05-11
852,2602,A101,Intento de phishing,2021-08-08
2292,4265,C303,Intento de phishing,2021-10-09
1605,1469,C303,Intento de phishing,2020-06-10
1658,3215,B202,Sospecha de fraude,2021-01-30
2845,964,B202,Sospecha de fraude,2020-05-07
2316,1770,A101,Intento de phishing,2020-10-28
2969,876,C303,Sospecha de fraude,2022-02-03
1787,4491,C303,Intento de phishing,2022-05-15
48,2937,B202,Intento de phishing,2023-05-22
2464,2218,B202,Sospecha de fraude,2020-12-03
