Comercio_ID,Ubicacion_ID,Fecha_Registro,Código_Postal,Región
224,1757,2022-05-01,9618,Centro
36,31,2021-01-12,8377,Centro
1749,1852,2023-10-24,3848,Sur
1498,988,2020-06-26,6075,Norte
895,1462,2021-12-01,8732,Centro
968,1231,2022-01-10,1663,Sur
843,893,2021-07-24,7509,Norte
1687,1723,2020-01-16,3946,Norte
1416,1673,2021-05-02,2510,Centro
235,1224,2020-09-07,7910,Norte
1084,853,2022-10-13,8971,Centro
150,201,2022-06-04,2207,Centro
1744,434,2020-03-04,4861,Norte
981,1519,2022-01-22,4947,Centro
1621,1563,2022-11-03,5561,Norte
477,1795,2023-01-02,7778,Norte
1732,905,2023-10-14,6500,Centro
1464,983,2021-07-24,6348,Sur
1399,1798,2021-10-17,9864,Sur
428,917,2020-07-14,3785,Centro
1697,772,2020-12-07,6206,Centro
1129,1747,2020-11-18,6759,Norte
1859,546,2021-11-14,1143,Centro
969,346,2022-02-27,3537,Norte
1563,775,2021-10-04,2737,Sur
947,511,2020-06-16,7070,Norte
1595,243,2021-09-07,8463,Centro
1334,993,2023-07-03,9256,Sur
1696,1873,2020-02-02,7261,Norte
673,1332,2020-09-09,6857,Sur
1290,1824,2022-10-25,8315,Centro
1793,915,2020-08-09,8564,Centro
1959,156,2023-09-19,1658,Norte
896,70,2023-12-24,1606,Centro
932,1339,2022-04-02,6490,Norte
1484,836,2020-09-12,5713,Centro
205,371,2021-05-16,4268,Centro
492,1163,2023-10-09,4738,Sur
500,756,2022-01-10,8239,Sur
835,1578,2020-12-28,5531,Sur
1269,653,2022-02-22,1864,Centro
1010,1470,2020-01-26,9569,Sur
83,289,2022-08-20,4121,Sur
848,233,2020-09-19,2314,Centro
1642,964,2021-06-23,6532,Sur
1397,1185,2022-02-06,1837,Centro
1611,64,2022-03-28,5697,Norte
1360,839,2021-11-20,4222,Sur
608,686,2021-02-14,5904,Centro
989,880,2023-05-24,9065,Norte
419,1266,2022-03-07,1959,Norte
813,1600,2020-01-17,2446,Sur
297,1767,2023-07-18,2375,Sur
420,291,2022-10-31,7113,Sur
556,647,2020-05-26,1310,Norte
917,134,2022-10-31,1707,Norte
754,1335,2021-05-13,5699,Centro
974,1395,2020-11-07,1942,Sur
469,674,2023-09-25,4239,Norte
841,1848,2021-03-21,4993,Norte
971,110,2023-09-01,6038,Norte
1068,913,2020-10-30,7478,Norte
940,1887,2023-03-31,8913,Norte
832,1670,2023-07-17,5497,Sur
1225,532,2023-11-18,7022,Sur
593,787,2023-06-18,9331,Norte
1258,529,2022-04-26,8613,Centro
1,1860,2020-06-09,1973,Sur
104,398,2022-11-09,4112,Sur
842,747,2022-11-26,6988,Sur
1069,100,2022-02-21,1395,Centro
118,1018,2022-02-09,3723,Norte
786,415,2023-11-28,3382,Centro
1786,425,2022-04-08,4366,Sur
1270,645,2023-04-22,9031,Centro
699,560,2023-11-26,5908,Norte
268,1265,2022-06-21,1687,Sur
1406,721,2021-09-29,4382,Sur
474,726,2023-06-13,1579,Norte
968,1567,2022-04-15,1818,Norte
840,1159,2021-09-29,3833,Centro
1576,236,2021-07-18,3671,Norte
149,86,2022-12-20,8853,Sur
214,1381,2020-05-01,5906,Centro
387,38,2023-09-27,3075,Sur
1253,1214,2020-09-22,3124,Norte
287,474,2022-01-08,1065,Sur
669,1177,2021-01-16,6676,Centro
1688,394,2023-09-09,9301,Sur
1602,1048,2022-03-31,5366,Sur
550,808,2022-12-01,3796,Norte
1197,1027,2020-06-12,2478,Centro
945,1515,2020-02-24,8005,Sur
256,1901,2022-02-09,2568,Centro
1657,493,2021-05-23,4263,Norte
1750,1598,2023-09-08,9149,Centro
1439,52,2021-02-10,7888,Sur
1200,1056,2020-08-27,2597,Sur
388,652,2021-12-26,8104,Sur
1309,1265,2020-10-08,8378,Sur
1319,717,2022-06-29,8051,Sur
1658,732,2023-08-09,9591,Centro
1175,1874,2021-01-07,7599,Centro
543,1298,2023-01-04,6744,Sur
601,1291,2022-06-14,4988,Norte
1823,950,2022-07-22,1567,Centro
893,269,2023-10-20,9585,Norte
809,429,2020-10-14,8650,Norte
1415,1763,2021-12-04,1297,Norte
799,416,2023-10-01,4209,Sur
578,1094,2021-03-09,4999,Sur
368,486,2022-03-09,5775,Sur
208,1017,2023-05-01,4034,Centro
380,1874,2022-08-03,8837,Sur
437,213,2022-09-30,2424,Norte
1363,1677,2021-07-30,3814,Sur
1752,1199,2022-08-13,1433,Sur
1777,1909,2021-02-14,3316,Norte
979,1110,2021-06-08,2523,Sur
454,576,2020-09-17,4030,Norte
447,18,2021-11-24,2394,Norte
1838,1182,2020-07-22,9378,Norte
1820,1239,2022-05-13,3883,Norte
1630,69,2021-04-02,7425,Norte
995,503,2021-08-16,9737,Norte
1785,100,2023-09-23,1482,Norte
1710,226,2023-04-20,1700,Sur
310,747,2022-01-02,1319,Norte
1802,1574,2023-10-26,7285,Centro
66,1919,2021-10-20,3946,Sur
1149,1679,2022-04-06,7729,Sur
691,1039,2021-10-22,7091,Centro
393,1847,2022-07-06,5842,Sur
431,213,2020-10-18,9353,Norte
179,339,2020-02-12,3784,Sur
1128,1611,2023-12-07,4192,Sur
1229,782,2023-01-18,8212,Sur
1786,1581,2021-02-28,6320,Centro
948,441,2021-01-12,9602,Centro
494,39,2022-01-08,9997,Norte
1174,1963,2021-08-11,3998,Centro
1726,490,2022-10-21,6297,Norte
370,1250,2020-03-20,6937,Centro
1122,390,2021-06-08,9069,Centro
1341,1590,2022-02-05,4571,Norte
1640,1693,2020-08-12,1298,Sur
961,423,2021-02-17,5994,Sur
969,882,2021-11-18,5238,Centro
153,840,2023-08-02,5137,Sur
521,1636,2020-11-15,1985,Sur
304,1000,2022-05-20,7787,Norte
1795,41,2023-08-27,7945,Sur
1071,333,2021-11-02,8063,Centro
1677,886,2021-04-25,6804,Centro
363,809,2022-08-16,1260,Centro
1886,511,2020-12-26,8381,Sur
1380,752,2020-05-19,4531,Norte
1567,1582,2020-04-23,1278,Centro
1842,396,2020-02-20,4111,Centro
96,460,2021-06-19,9681,Norte
812,195,2021-10-21,6528,Norte
94,1251,2023-04-18,2575,Sur
1532,1163,2022-06-08,7493,Norte
893,1358,2020-11-10,8186,Centro
1877,985,2020-10-06,3583,Centro
293,611,2022-06-25,3808,Norte
744,423,2020-04-09,7291,Sur
127,1321,2020-09-02,3116,Norte
319,1666,2021-12-21,7467,Sur
913,672,2022-03-01,8441,Norte
1535,746,2022-04-03,2465,Sur
1348,1295,2021-03-16,6812,Norte
1168,453,2023-05-01,6351,Sur
722,1573,2022-05-10,4961,Centro
1778,257,2023-10-09,7627,Sur
1527,809,2022-08-04,8979,Norte
409,1064,2022-06-07,1580,Centro
586,865,2021-09-08,1447,Norte
292,1793,2022-07-01,4229,Norte
261,1197,2021-03-29,9566,Centro
1373,964,2021-12-11,1193,Sur
1043,759,2020-11-04,6719,Norte
1184,799,2023-01-21,6285,Norte
313,281,2023-06-11,5111,Sur
525,1504,2023-02-16,2333,Centro
267,1095,2022-09-05,5300,Sur
202,722,2020-11-17,9365,Centro
1230,317,2022-10-13,7706,Centro
1264,268,2020-09-04,7363,Centro
1396,873,2022-07-04,9508,Centro
908,488,2023-10-13,2872,Sur
1409,1921,2021-12-19,3450,Centro
959,18,2020-01-19,9888,Norte
76,366,2021-02-03,4712,Norte
455,1789,2023-11-15,7717,Sur
1298,514,2023-04-05,4311,Sur
780,1577,2020-03-01,6949,Norte
335,1180,2020-09-23,6852,Norte
994,276,2020-04-23,3428,Centro
892,1296,2023-06-08,7286,Centro
1086,1441,2020-05-01,7062,Sur
633,1686,2020-12-16,9325,Centro
1288,1608,2021-05-29,6207,Norte
1235,612,2021-03-03,5116,Norte
1341,168,2021-06-15,4381,Norte
1512,273,2023-05-21,9433,Norte
1779,1155,2023-12-19,1644,Norte
1642,1278,2022-12-14,1473,Norte
1642,248,2022-07-17,5686,Norte
1078,488,2021-04-01,6228,Sur
384,830,2023-05-25,4540,Centro
1928,1677,2022-01-24,4714,Sur
1841,1100,2022-05-20,3007,Sur
1467,235,2022-09-16,1377,Centro
786,956,2022-05-06,8413,Norte
1657,1129,2023-05-31,9422,Norte
573,187,2020-05-14,9831,Sur
910,1801,2020-08-13,4982,Sur
408,901,2022-09-24,2547,Norte
290,1920,2022-02-28,5116,Centro
985,460,2022-12-04,6308,Norte
1179,650,2021-09-21,2917,Norte
571,52,2020-10-26,3032,Sur
1500,425,2020-05-07,3478,Centro
1580,191,2020-09-11,4837,Centro
844,670,2020-05-31,5241,Sur
1161,465,2023-01-03,9744,Centro
1025,1217,2020-07-01,4810,Norte
138,445,2020-11-15,7158,Sur
193,439,2023-03-05,8919,Sur
332,915,2020-08-20,8614,Sur
648,302,2021-11-13,7394,Sur
1191,1655,2021-05-31,5560,Norte
1497,1768,2023-06-18,7834,Centro
1241,1297,2021-08-09,4887,Centro
1679,869,2021-06-14,8898,Centro
1178,635,2021-08-14,3232,Norte
1451,204,2022-10-19,5603,Centro
1853,940,2023-01-07,1750,Norte
385,849,2023-11-24,8025,Sur
53,338,2021-12-23,8648,Centro
1704,396,2023-03-31,8839,Centro
618,1709,2022-05-18,7530,Centro
252,984,2020-03-11,5432,Sur
1691,1359,2021-04-14,9684,Sur
115,1206,2023-12-22,8358,Norte
1380,1357,2022-11-24,9942,Centro
986,1630,2022-10-31,3205,Sur
1735,1706,2022-06-11,9838,Sur
23,460,2020-08-09,5509,Norte
268,151,2020-02-01,3551,Sur
1979,245,2020-05-25,9174,Sur
1412,1713,2023-01-09,8196,Centro
1345,1790,2020-01-06,6121,Centro
607,746,2020-04-18,7607,Norte
24,776,2023-12-25,3112,Sur
1351,95,2022-10-24,6616,Sur
190,1026,2021-10-13,8036,Sur
127,658,2021-07-01,6218,Sur
1594,761,2020-03-29,7438,Centro
1978,1287,2021-07-28,5822,Centro
1848,1368,2020-01-25,9626,Sur
121,1853,2022-03-29,8547,Norte
524,1237,2021-10-23,4656,Norte
283,129,2022-12-14,9421,Sur
1379,815,2021-11-14,8902,Centro
1833,1331,2021-09-02,4238,Centro
553,1583,2023-09-12,1961,Sur
1901,654,2022-09-25,4762,Centro
78,1797,2022-06-11,3032,Norte
1394,1229,2023-11-17,4437,Norte
1645,1177,2023-01-09,3593,Norte
1255,1299,2020-07-10,3523,Sur
936,1386,2020-02-18,1825,Norte
847,1394,2023-09-21,2973,Sur
1400,1548,2020-04-30,6436,Sur
491,673,2020-08-30,3680,Sur
1597,642,2020-12-29,8558,Sur
595,1461,2020-01-25,5438,Norte
1611,1869,2020-12-22,7423,Centro
1467,169,2021-08-07,5881,Centro
1894,944,2022-03-24,9299,Sur
889,1149,2020-01-13,3991,Norte
1676,841,2021-01-12,4678,Centro
1313,648,2021-01-25,9289,Centro
1020,1308,2023-05-18,6615,Norte
1270,971,2021-12-06,3640,Centro
500,1712,2023-12-03,8655,Sur
137,1284,2021-03-04,8703,Norte
1077,1904,2023-04-04,8021,Sur
1885,1767,2023-03-29,4112,Norte
1519,1683,2023-02-04,4959,Sur
81,22,2022-10-19,2014,Centro
1185,1483,2023-11-21,8665,Norte
1895,1034,2023-02-03,4835,Norte
1521,1563,2021-08-10,6568,Centro
289,168,2020-06-04,1226,Centro
380,944,2023-07-27,6885,Norte
1595,50,2020-03-01,4423,Sur
168,1589,2023-10-16,6810,Norte
865,1452,2021-09-06,7349,Centro
1753,186,2023-01-05,1224,Centro
1537,15,2021-03-12,9258,Sur
1281,123,2022-07-02,8277,Norte
675,638,2023-07-12,2356,Centro
450,591,2023-02-20,3569,Centro
1557,1832,2021-04-07,7995,Sur
982,297,2022-11-23,3242,Centro
194,684,2020-07-12,2822,Centro
1811,1304,2021-01-18,5263,Sur
122,1360,2020-10-06,6279,Norte
1531,1337,2023-04-04,7929,Norte
1546,1873,2020-10-21,1224,Sur
1384,336,2020-12-14,3123,Norte
1915,1565,2023-06-24,1450,Sur
1336,1569,2023-07-03,8778,Sur
1925,1502,2022-11-10,1961,Norte
740,1050,2021-11-19,8629,Centro
1096,1798,2023-03-25,7993,Sur
330,1697,2021-04-05,5581,Norte
1308,158,2022-08-17,7632,Centro
1770,771,2022-12-09,7351,Centro
36,1875,2023-05-20,4306,Norte
1372,1424,2021-02-11,1104,Sur
1974,1907,2021-03-05,4490,Centro
438,875,2023-02-24,9016,Sur
50,1910,2022-10-14,8631,Norte
705,1602,2020-04-30,8771,Centro
1837,193,2022-12-13,2781,Sur
919,1641,2023-07-14,5392,Centro
19,485,2020-06-05,9888,Sur
1749,1042,2021-02-06,3487,Centro
1436,1489,2023-02-14,6653,Sur
1602,575,2020-02-02,5199,Norte
772,338,2020-08-08,9380,Norte
1544,452,2020-05-31,3568,Norte
258,989,2022-06-06,5172,Norte
1527,1387,2020-09-11,1665,Centro
1321,1573,2020-02-22,4179,Sur
1860,1404,2021-04-02,9037,Centro
1290,438,2020-05-27,5415,Centro
1359,1871,2021-07-03,3611,Sur
201,1834,2021-07-22,9036,Sur
411,401,2023-02-16,7574,Sur
1046,575,2023-01-10,9937,Sur
45,1521,2020-01-18,6696,Sur
1636,1349,2023-01-27,8389,Centro
714,158,2022-06-24,3249,Centro
1566,948,2020-07-03,8155,Sur
809,1493,2022-02-26,3332,Centro
628,870,2022-10-11,4240,Sur
718,1969,2022-01-24,7551,Norte
75,1398,2022-10-30,6126,Centro
1064,1217,2023-01-07,6450,Centro
1980,883,2023-12-10,4107,Centro
1632,1537,2023-04-15,9082,Norte
897,700,2022-03-04,1859,Sur
1180,234,2021-08-01,7617,Centro
1585,1306,2023-04-30,3569,Norte
676,1216,2020-12-09,9642,Sur
1829,170,2022-06-14,7578,Sur
18,1653,2020-03-10,1952,Centro
160,410,2020-02-24,4623,Sur
1470,1211,2021-11-30,7488,Norte
1072,699,2020-03-07,8868,Norte
250,777,2020-11-22,2073,Centro
91,941,2021-04-24,6130,Centro
1123,1312,2023-08-27,6481,Norte
32,294,2022-11-16,8866,Centro
1282,481,2023-09-06,1346,Centro
617,1727,2020-07-11,1746,Centro
427,40,2020-04-25,6566,Sur
151,1881,2020-04-09,6640,Sur
1810,1178,2020-08-02,4273,Centro
263,1806,2021-10-10,1647,Sur
406,1584,2022-08-30,4062,Sur
1115,1213,2020-06-26,4797,Norte
1073,803,2020-09-03,7447,Sur
1241,1568,2020-06-15,7892,Sur
794,306,2023-11-23,5826,Sur
921,292,2020-01-08,4809,Norte
1060,1991,2020-09-24,7076,Sur
1910,1307,2020-02-27,5568,Sur
1755,1869,2022-02-26,4426,Centro
709,586,2023-01-13,4034,Norte
902,1518,2020-08-07,6487,Norte
845,308,2020-12-13,9684,Sur
1323,960,2022-01-11,9463,Sur
1745,1020,2022-03-21,2108,Norte
772,1084,2020-01-13,9624,Sur
962,1809,2021-06-19,7109,Sur
1688,1959,2021-01-09,4645,Norte
1728,1975,2023-04-20,9431,Sur
1858,1731,2020-06-03,2014,Centro
139,1099,2020-02-28,5813,Sur
990,1099,2021-04-21,5842,Centro
1569,925,2021-08-25,1451,Sur
750,923,2021-09-14,9690,Norte
1736,1540,2020-10-15,9119,Norte
906,1875,2022-12-08,8238,Sur
1075,291,2023-03-29,7791,Centro
1519,665,2023-07-04,6638,Centro
1784,156,2020-10-27,4608,Sur
1276,669,2020-02-24,4554,Norte
801,1756,2020-09-03,3106,Norte
694,80,2022-04-21,5090,Sur
1201,65,2022-10-26,1929,Norte
161,1138,2021-07-30,8536,Norte
1101,1562,2020-03-05,1222,Sur
336,1701,2023-02-16,9852,Norte
186,1926,2023-01-19,3895,Norte
1871,264,2021-09-20,5781,Norte
1006,469,2021-08-21,2612,Sur
266,1629,2020-11-19,2554,Norte
1127,561,2023-09-13,5488,Sur
937,1819,2020-02-14,8845,Centro
680,1705,2021-04-19,6123,Norte
164,911,2020-12-29,6320,Centro
848,428,2022-12-15,5232,Sur
452,1375,2021-05-21,4372,Sur
1588,999,2021-07-30,4789,Centro
1183,1941,2021-12-05,1344,Sur
216,1460,2020-10-29,2909,Centro
647,1667,2021-10-04,5452,Sur
1353,309,2021-06-21,8893,Centro
592,651,2021-10-19,5932,Sur
1379,271,2023-01-28,9130,Centro
613,127,2020-06-18,5680,Sur
1753,1138,2020-12-20,4156,Centro
1252,103,2020-02-09,4645,Centro
1158,1904,2021-04-01,2760,Centro
1670,1010,2020-01-02,1980,Centro
1391,801,2021-04-02,8628,Norte
1990,1423,2021-06-01,1694,Norte
1605,253,2023-06-01,7422,Norte
1256,1872,2022-02-04,3598,Norte
1390,50,2023-12-03,4318,Centro
478,238,2022-05-20,7817,Centro
185,589,2022-01-11,3372,Sur
507,103,2022-01-23,9179,Sur
197,695,2021-06-03,2676,Sur
1668,1547,2022-02-19,9707,Norte
1347,1804,2023-10-12,2041,Sur
1803,506,2023-09-16,8205,Norte
107,872,2023-05-19,4692,Centro
1439,1171,2020-09-24,4220,Centro
461,1724,2020-06-11,6796,Centro
577,289,2020-12-23,6699,Norte
1007,175,2022-12-29,6777,Centro
1281,1101,2021-03-23,5784,Sur
484,636,2020-08-04,9308,Sur
1647,1063,2020-09-21,9608,Norte
468,573,2022-01-26,7939,Norte
766,1703,2022-07-25,7990,Centro
1990,1081,2020-04-13,9567,Sur
1434,1880,2023-12-04,4178,Norte
1122,649,2023-08-02,9412,Norte
1138,1589,2020-06-22,3156,Norte
1403,219,2021-02-20,6001,Norte
826,240,2023-09-29,9964,Centro
481,1174,2022-11-02,2698,Sur
881,1878,2021-09-13,5058,Norte
1620,1800,2022-09-17,8531,Norte
1011,1037,2021-04-27,7727,Sur
280,1723,2023-09-24,4536,Sur
976,1507,2023-03-19,8860,Centro
387,742,2020-01-26,2038,Norte
1482,1431,2021-06-28,1424,Norte
1425,1060,2023-06-25,1868,Centro
1506,1095,2022-04-25,3979,Norte
162,1227,2023-09-26,9737,Centro
1738,1774,2022-11-23,6483,Centro
1027,1734,2021-06-30,1739,Norte
1133,1717,2022-08-25,5218,Sur
880,1128,2023-04-14,6239,Centro
1197,1084,2021-12-19,4901,Sur
304,600,2020-02-03,4554,Sur
1940,1733,2022-09-04,9430,Norte
826,1612,2022-03-08,2788,Centro
828,381,2022-01-25,6031,Sur
1788,760,2021-04-06,2552,Norte
1468,1507,2023-06-11,5730,Norte
1071,1339,2023-09-06,2851,Sur
438,136,2023-12-28,5462,Norte
1654,434,2022-11-24,1290,Norte
945,824,2020-04-13,6475,Sur
1895,1837,2020-08-03,8974,Centro
456,833,2021-10-04,9571,Sur
1590,449,2023-06-21,9011,Norte
1094,376,2023-10-13,2856,Sur
1044,540,2023-03-01,1133,Centro
1851,1677,2022-06-16,4037,Norte
1704,1680,2023-09-06,2324,Norte
1530,1306,2021-04-25,2136,Norte
958,1682,2023-11-11,6604,Sur
707,231,2022-02-01,2855,Centro
1023,1354,2022-07-01,5767,Norte
1295,386,2022-11-03,6011,Centro
1463,929,2021-10-08,4898,Centro
828,312,2022-07-05,2237,Sur
480,1078,2021-09-08,3277,Norte
366,167,2023-02-20,5187,Sur
1881,1527,2023-02-19,8635,Sur
1526,449,2020-12-22,4306,Norte
1557,1696,2023-05-21,9834,Centro
810,612,2021-05-24,1152,Centro
1473,1006,2021-12-03,6736,Sur
1909,485,2023-08-12,4288,Centro
994,1119,2022-06-25,8160,Norte
1923,1176,2020-04-24,1492,Norte
1749,963,2020-06-05,5687,Centro
1895,1535,2021-11-10,4301,Sur
979,1669,2020-12-03,2002,Sur
1343,1384,2023-02-01,8509,Centro
913,403,2021-03-08,6337,Sur
1036,1482,2023-02-08,2616,Centro
1359,1849,2022-06-09,9397,Centro
1692,1543,2022-02-20,8362,Centro
1092,1958,2023-12-05,6812,Centro
828,89,2022-12-25,9996,Sur
1175,1927,2020-02-17,3796,Sur
1266,708,2023-02-15,6438,Norte
1790,936,2020-07-08,6798,Sur
1979,1791,2021-06-18,2753,Centro
1135,635,2021-02-06,9646,Sur
1325,1383,2022-07-18,2641,Norte
2,824,2022-09-27,2409,Norte
1716,589,2020-12-27,9105,Norte
1144,1440,2020-08-16,7685,Sur
164,523,2023-12-31,5903,Norte
524,1201,2022-07-24,9251,Centro
1949,1210,2022-08-19,9524,Centro
673,1760,2021-06-19,3768,Norte
867,385,2023-04-13,9865,Centro
1353,446,2021-10-13,5495,Centro
704,701,2023-01-02,5994,Sur
566,135,2020-10-08,7071,Centro
837,61,2022-04-01,9356,Centro
1923,1918,2020-01-08,6299,Sur
1194,1887,2020-05-07,1451,Sur
1125,648,2023-10-05,4420,Centro
631,1362,2020-06-28,6302,Centro
1628,932,2022-01-26,1886,Centro
1791,624,2020-01-25,5981,Centro
159,1859,2021-10-13,8192,Sur
392,827,2021-01-03,6726,Norte
344,1650,2023-11-21,1098,Norte
1860,1080,2021-10-06,1419,Norte
1946,1266,2022-12-05,3322,Sur
1662,354,2023-09-12,1469,Centro
1300,1850,2023-06-02,3833,Norte
1599,929,2022-02-14,2357,Centro
1027,1714,2022-06-24,1177,Sur
1433,599,2020-08-25,8537,Sur
1224,360,2023-07-14,2484,Sur
175,1928,2022-06-12,5444,Norte
759,918,2020-03-21,2535,Norte
1181,981,2021-09-05,5832,Norte
604,902,2022-03-24,3962,Norte
1785,1518,2021-11-13,5292,Sur
961,1772,2021-12-06,8340,Sur
521,1684,2023-02-14,4130,Sur
1511,1201,2023-12-09,2574,Sur
1866,995,2022-02-11,3992,Norte
302,755,2022-01-30,8630,Centro
269,1228,2020-04-27,6923,Centro
1118,1061,2023-03-08,7961,Norte
508,484,2021-05-01,5856,Centro
1224,1186,2021-05-22,7817,Centro
1862,685,2021-10-02,1328,Norte
706,476,2020-09-30,9008,Norte
1520,515,2022-08-13,7132,Sur
1796,1827,2022-06-29,9042,Norte
537,55,2020-09-14,6949,Centro
1771,794,2022-03-02,4480,Sur
476,1792,2022-07-28,6253,Sur
1076,181,2023-04-08,3604,Norte
1618,1684,2022-01-13,1816,Sur
524,813,2020-02-04,1632,Centro
1840,1337,2021-12-26,8815,Norte
263,160,2022-12-16,4273,Centro
489,760,2020-08-30,6810,Sur
913,915,2022-04-11,8633,Centro
849,1040,2023-12-27,6858,Centro
1349,1534,2023-09-06,7855,Sur
1428,13,2023-03-26,7036,Centro
967,458,2021-08-08,7537,Sur
865,888,2020-10-01,4805,Centro
1059,1078,2021-07-24,2739,Centro
634,1745,2021-11-19,9300,Norte
1355,83,2023-02-19,4953,Norte
171,417,2021-06-15,9719,Norte
1561,1918,2020-12-21,2515,Norte
1244,1968,2022-11-02,1276,Centro
1185,1507,2022-03-30,6871,Norte
985,1998,2021-08-09,2187,Norte
1630,1303,2021-12-07,3731,Sur
1156,866,2023-06-09,2187,Norte
364,1901,2023-10-08,7461,Sur
409,40,2022-11-08,4577,Sur
1683,685,2021-01-29,4886,Sur
180,909,2023-06-02,5779,Centro
1593,600,2023-10-11,8525,Centro
166,56,2021-04-15,2709,Sur
706,1772,2020-06-07,9116,Sur
1376,1473,2022-11-27,4894,Norte
866,675,2023-03-01,5438,Centro
673,1723,2022-06-06,9437,Sur
1700,635,2023-02-27,1072,Sur
1397,91,2023-02-08,8813,Centro
1506,992,2023-06-16,5399,Norte
1505,225,2022-04-02,3321,Sur
116,593,2022-07-17,3736,Sur
1758,1663,2021-02-25,6108,Norte
1620,489,2021-06-08,7158,Norte
152,50,2020-07-19,4667,Sur
479,310,2020-09-02,3314,Sur
812,636,2022-05-28,2062,Sur
1350,1882,2022-07-15,8277,Centro
1830,1652,2020-02-01,2029,Sur
1587,1170,2023-03-10,8405,Sur
827,767,2023-10-16,7636,Centro
154,1655,2022-04-13,5685,Sur
1499,1197,2022-01-09,6361,Sur
1881,508,2022-01-29,6070,Norte
613,760,2020-07-20,9183,Sur
199,1289,2023-02-19,9850,Sur
1659,1692,2021-11-21,6515,Centro
1551,516,2022-06-27,2440,Centro
626,1085,2022-07-07,7601,Sur
1463,939,2021-08-29,4504,Norte
810,563,2022-04-15,3195,Centro
1725,278,2021-01-25,7617,Centro
1034,437,2023-10-16,3802,Sur
801,258,2021-10-28,2473,Centro
1219,876,2021-09-29,3346,Sur
1256,23,2022-05-05,5945,Sur
1628,584,2023-02-07,2033,Norte
304,1127,2020-11-29,1213,Centro
222,1420,2023-08-09,5592,Centro
373,611,2020-04-04,8825,Sur
1240,1069,2023-08-25,6606,Centro
980,663,2020-01-15,1580,Norte
1466,176,2023-09-15,9259,Norte
1862,918,2020-12-17,3186,Sur
137,1376,2020-09-19,9598,Norte
982,475,2023-11-13,3900,Norte
514,1274,2023-06-29,8675,Sur
686,1290,2023-06-14,4816,Norte
546,1780,2021-03-02,3128,Sur
303,1311,2020-06-17,3713,Norte
142,1406,2023-06-27,6449,Norte
1151,6,2023-12-13,4013,Norte
1570,1017,2021-01-30,7285,Norte
1818,138,2021-02-21,1184,Norte
1649,1450,2022-09-07,4238,Centro
682,1670,2021-03-04,3114,Sur
36,725,2022-08-04,8938,Centro
762,1074,2020-06-03,1510,Sur
1995,998,2020-04-30,2255,Sur
1990,1712,2022-05-27,4645,Sur
1337,1691,2021-01-31,8568,Sur
1213,1763,2022-07-14,2121,Norte
1013,1717,2023-11-13,7086,Centro
353,240,2020-12-24,1337,Sur
578,684,2023-10-11,8881,Centro
1927,561,2021-12-16,6657,Sur
182,1823,2021-08-18,5052,Centro
1462,607,2022-01-30,9798,Norte
530,1803,2021-02-01,5014,Sur
1070,1654,2022-10-07,6000,Sur
117,1745,2021-12-28,6737,Centro
229,1581,2020-12-06,4983,Norte
1643,498,2021-01-16,2603,Norte
1776,1415,2021-12-31,9000,Norte
1829,524,2020-04-18,5367,Centro
166,982,2023-04-29,7362,Sur
1711,1210,2023-03-03,2718,Norte
1092,377,2023-09-09,7714,Sur
980,91,2021-01-03,3396,Centro
979,1173,2020-02-04,5216,Centro
239,1504,2021-04-09,2458,Centro
588,1738,2020-10-15,3413,Sur
1520,27,2021-05-02,6350,Sur
718,1749,2020-01-09,8555,Sur
1022,1730,2021-12-23,1913,Centro
1836,307,2022-03-31,5823,Centro
253,1797,2020-09-24,7286,Sur
1421,1820,2020-08-20,4937,Centro
1611,1248,2022-08-26,1389,Norte
1249,700,2020-02-22,5881,Norte
1062,526,2023-11-16,2069,Centro
1714,1905,2020-06-08,7404,Norte
339,1011,2023-05-28,2708,Norte
1801,733,2020-11-30,3949,Centro
234,1512,2022-12-03,1058,Sur
298,343,2020-01-05,5188,Norte
1894,263,2020-05-03,4659,Centro
1928,1673,2021-11-11,9386,Centro
648,839,2020-06-13,6548,Norte
1982,554,2020-12-11,5715,Norte
1645,342,2023-11-06,7886,Norte
1044,1798,2020-08-11,5051,Norte
691,807,2022-08-05,2813,Sur
1780,674,2023-10-24,8005,Sur
907,1281,2020-09-20,1581,Sur
393,1922,2022-05-09,3916,Norte
683,1255,2023-08-29,9743,Centro
349,1080,2022-05-16,6926,Sur
1326,749,2020-10-29,5489,Sur
312,1066,2022-04-20,2958,Norte
428,1775,2021-04-17,7245,Centro
1281,1405,2023-02-14,1690,Norte
973,955,2020-07-19,8673,Norte
633,378,2021-03-06,8440,Norte
1997,912,2020-01-31,7673,Sur
1237,6,2020-10-12,6288,Centro
1175,840,2021-05-15,4651,Sur
198,824,2023-06-29,9968,Norte
102,913,2023-01-31,3965,Centro
454,1017,2021-10-03,1672,Sur
873,1518,2023-03-19,2237,Norte
526,321,2022-11-03,5822,Centro
336,316,2022-03-02,4095,Norte
1992,58,2023-10-25,3093,Norte
1991,835,2020-11-20,6789,Norte
432,1462,2021-08-08,3272,Sur
1071,1086,2021-05-19,3340,Centro
196,1564,2022-10-04,3097,Centro
547,1790,2023-04-05,2193,Norte
1094,27,2023-08-07,2803,Sur
1706,1112,2023-11-14,8432,Norte
293,1168,2021-10-17,8024,Sur
529,910,2021-05-26,4301,Centro
