Cliente_ID,Cuenta_ID,Fecha_Apertura,Estado,Tipo_Cuenta
872,2873,2023-05-17,Inactiva,Ahorro
1581,244,2020-06-24,Activa,Ahorro
920,2342,2020-05-18,Activa,Ahorro
2843,1802,2022-01-14,Activa,Corriente
2149,2656,2020-06-04,Activa,Ahorro
478,787,2021-12-14,Inactiva,Corriente
1067,794,2021-12-29,Inactiva,Ahorro
1937,665,2020-02-13,Activa,Corriente
1013,2001,2022-02-26,Activa,Ahorro
898,2859,2022-01-01,Activa,Ahorro
856,2637,2022-02-02,Activa,Corriente
2675,2407,2022-03-11,Activa,Corriente
1295,971,2021-06-19,Inactiva,Ahorro
1925,2463,2020-01-02,Inactiva,Ahorro
2022,707,2021-07-01,Activa,Corriente
402,992,2021-03-05,Activa,Ahorro
2769,1650,2022-07-10,Inactiva,Corriente
1070,1236,2021-02-18,Inactiva,Ahorro
1315,2641,2023-01-31,Activa,Ahorro
722,174,2023-02-05,Inactiva,Corriente
2815,887,2022-07-13,Inactiva,Ahorro
2937,1603,2020-10-17,Activa,Corriente
1318,2103,2022-03-26,Activa,Corriente
1716,2591,2023-12-31,Inactiva,Ahorro
1355,356,2023-09-30,Inactiva,Corriente
1725,1398,2022-09-05,Inactiva,Corriente
2329,1890,2023-06-22,Inactiva,Corriente
2997,2002,2021-07-13,Inactiva,Corriente
1213,932,2022-12-04,Inactiva,Corriente
2385,2191,2022-01-30,Activa,Ahorro
1237,1458,2022-08-19,Activa,Corriente
2327,1869,2020-05-25,Inactiva,Corriente
1575,2133,2022-03-07,Inactiva,Ahorro
2191,447,2021-08-31,Activa,Ahorro
206,2848,2023-12-21,Activa,Corriente
2876,2633,2023-03-25,Inactiva,Ahorro
1574,2837,2021-10-19,Activa,Ahorro
1330,1482,2022-01-08,Inactiva,Corriente
1449,1994,2023-10-17,Inactiva,Ahorro
358,118,2020-03-31,Inactiva,Corriente
1745,2280,2023-07-13,Activa,Corriente
580,2870,2022-11-02,Inactiva,Ahorro
2929,2413,2020-04-28,Inactiva,Ahorro
1890,775,2022-01-11,Inactiva,Ahorro
1552,1255,2022-03-15,Activa,Ahorro
1019,297,2022-07-21,Inactiva,Corriente
978,1922,2021-06-19,Activa,Corriente
2913,2771,2021-07-09,Activa,Corriente
1416,248,2020-02-22,Activa,Corriente
2065,1449,2021-08-20,Activa,Ahorro
491,2954,2022-06-10,Activa,Ahorro
1373,52,2023-02-28,Inactiva,Ahorro
237,1284,2023-07-24,Inactiva,Corriente
572,1229,2021-05-06,Inactiva,Ahorro
492,1727,2021-04-06,Inactiva,Ahorro
2251,1162,2023-12-02,Inactiva,Ahorro
2087,837,2022-03-25,Inactiva,Corriente
2475,2876,2021-09-15,Inactiva,Ahorro
169,332,2022-02-24,Activa,Corriente
1963,2631,2020-11-14,Activa,Corriente
2057,1308,2022-10-15,Activa,Ahorro
2189,2716,2021-07-18,Activa,Ahorro
1962,238,2023-05-23,Inactiva,Ahorro
2007,601,2022-09-23,Inactiva,Corriente
1578,184,2021-07-29,Inactiva,Corriente
575,2483,2022-12-27,Activa,Corriente
135,1708,2022-10-04,Activa,Ahorro
2135,348,2020-12-26,Inactiva,Ahorro
2451,995,2021-02-07,Inactiva,Ahorro
2405,1241,2020-09-13,Inactiva,Ahorro
1514,2470,2021-10-17,Inactiva,Corriente
794,2927,2021-11-27,Inactiva,Corriente
1875,2547,2020-04-21,Activa,Ahorro
1162,1217,2022-06-15,Inactiva,Corriente
2985,674,2021-08-04,Inactiva,Ahorro
283,1804,2023-05-17,Inactiva,Corriente
563,2418,2020-05-08,Activa,Ahorro
55,563,2023-02-08,Inactiva,Ahorro
1769,655,2022-03-07,Activa,Corriente
1756,2500,2022-02-24,Inactiva,Corriente
418,2506,2020-06-07,Inactiva,Ahorro
675,1835,2022-05-27,Activa,Corriente
2936,134,2021-07-17,Activa,Ahorro
2037,1550,2023-07-08,Activa,Corriente
2488,1212,2022-07-21,Inactiva,Corriente
1592,894,2020-03-19,Activa,Corriente
2467,2357,2021-02-28,Inactiva,Ahorro
2183,2590,2020-10-04,Inactiva,Ahorro
1136,1415,2022-07-11,Activa,Ahorro
938,1243,2021-03-21,Activa,Corriente
2145,1359,2022-09-07,Inactiva,Ahorro
1571,1603,2020-10-22,Activa,Corriente
2508,1172,2023-08-22,Activa,Ahorro
525,2419,2023-09-17,Activa,Ahorro
1769,202,2022-10-07,Inactiva,Ahorro
1074,2179,2021-01-17,Inactiva,Corriente
609,107,2021-03-20,Inactiva,Ahorro
2609,2210,2020-05-09,Inactiva,Ahorro
1951,2311,2021-06-10,Activa,Corriente
671,1048,2023-09-09,Activa,Corriente
850,395,2022-07-01,Inactiva,Corriente
2757,804,2021-05-08,Inactiva,Ahorro
1961,2617,2021-08-31,Inactiva,Ahorro
544,563,2022-08-11,Activa,Corriente
693,486,2022-04-17,Inactiva,Ahorro
1079,459,2020-05-11,Inactiva,Corriente
191,2684,2023-03-22,Inactiva,Ahorro
979,1623,2021-04-10,Activa,Corriente
2245,114,2020-08-11,Activa,Corriente
2649,503,2022-09-05,Activa,Ahorro
2924,2410,2021-01-23,Activa,Corriente
1220,351,2021-09-10,Inactiva,Ahorro
1473,656,2020-08-19,Inactiva,Corriente
1794,385,2020-02-12,Activa,Corriente
1566,835,2023-03-16,Activa,Ahorro
1865,151,2021-12-13,Inactiva,Ahorro
2225,925,2020-11-24,Activa,Corriente
1748,1384,2021-02-19,Inactiva,Corriente
1172,1204,2023-07-07,Activa,Ahorro
369,1849,2023-09-02,Activa,Corriente
765,2655,2021-12-09,Activa,Corriente
905,1498,2021-09-15,Inactiva,Corriente
1392,777,2021-01-31,Activa,Corriente
2762,2332,2022-05-07,Activa,Corriente
746,2563,2023-03-19,Activa,Corriente
2730,2923,2021-10-20,Activa,Corriente
909,769,2021-07-08,Activa,Ahorro
1814,1756,2023-07-01,Inactiva,Corriente
1781,1390,2021-01-08,Activa,Corriente
2348,287,2022-09-10,Activa,Corriente
1978,875,2023-11-09,Inactiva,Corriente
2632,769,2021-04-11,Inactiva,Ahorro
2135,1128,2020-01-31,Inactiva,Corriente
1944,1267,2021-01-07,Inactiva,Corriente
2813,519,2020-01-28,Activa,Corriente
2434,107,2020-11-07,Inactiva,Ahorro
2864,2297,2020-12-19,Activa,Ahorro
474,2452,2022-06-04,Activa,Ahorro
1126,1307,2021-07-22,Activa,Corriente
601,18,2022-08-04,Activa,Ahorro
2463,1889,2021-11-18,Inactiva,Corriente
1787,640,2020-11-03,Inactiva,Corriente
1608,2245,2021-11-08,Activa,Ahorro
2925,1150,2021-02-19,Activa,Ahorro
861,2819,2022-02-27,Activa,Corriente
2006,777,2022-01-22,Inactiva,Ahorro
2911,2690,2020-11-15,Activa,Corriente
347,1659,2020-05-31,Inactiva,Corriente
1663,2782,2022-12-15,Activa,Ahorro
1198,1924,2022-08-25,Activa,Ahorro
1244,675,2020-02-12,Activa,Ahorro
1318,1751,2023-05-23,Activa,Ahorro
2585,2635,2022-05-05,Inactiva,Corriente
494,141,2020-08-05,Inactiva,Ahorro
2643,2748,2020-02-11,Activa,Corriente
788,2073,2021-01-21,Inactiva,Ahorro
1181,1214,2021-09-06,Activa,Ahorro
1575,786,2020-04-01,Activa,Corriente
1642,1854,2020-08-19,Inactiva,Ahorro
2984,1369,2022-06-05,Inactiva,Corriente
549,1276,2021-12-19,Activa,Corriente
1702,2661,2022-06-13,Activa,Ahorro
1301,2652,2023-02-26,Activa,Corriente
1609,1298,2021-02-19,Activa,Ahorro
2601,218,2021-01-08,Inactiva,Corriente
44,1292,2021-07-03,Inactiva,Ahorro
2064,674,2022-10-16,Activa,Ahorro
834,535,2021-03-08,Activa,Corriente
98,310,2020-12-16,Inactiva,Corriente
1708,329,2023-06-06,Activa,Ahorro
569,2334,2020-11-26,Activa,Ahorro
1551,1010,2022-03-21,Inactiva,Corriente
1531,2547,2020-06-18,Activa,Ahorro
315,242,2020-06-15,Inactiva,Ahorro
2658,2051,2022-04-18,Inactiva,Corriente
607,1764,2021-02-04,Inactiva,Ahorro
1187,418,2022-10-14,Activa,Ahorro
2682,812,2023-08-11,Inactiva,Ahorro
2134,1479,2023-09-16,Activa,Corriente
1438,67,2023-02-04,Inactiva,Corriente
2316,1383,2021-12-04,Inactiva,Corriente
112,1417,2022-09-24,Activa,Corriente
1470,2527,2021-07-19,Activa,Ahorro
1813,1445,2020-06-29,Activa,Ahorro
2902,1634,2023-05-12,Activa,Corriente
2620,2501,2020-03-29,Inactiva,Corriente
2589,1203,2020-07-18,Inactiva,Ahorro
2533,799,2021-05-18,Activa,Corriente
2390,1972,2022-03-03,Inactiva,Ahorro
244,2200,2022-06-28,Activa,Ahorro
2900,1954,2021-08-05,Inactiva,Ahorro
2846,2575,2020-03-20,Inactiva,Ahorro
1679,2529,2022-04-14,Inactiva,Corriente
101,443,2023-08-19,Activa,Corriente
1255,1840,2023-08-22,Activa,Corriente
2812,1250,2021-07-30,Activa,Corriente
998,1347,2021-04-21,Activa,Ahorro
1766,600,2023-08-01,Inactiva,Corriente
465,2311,2020-08-09,Inactiva,Corriente
190,675,2020-06-19,Activa,Ahorro
998,836,2023-06-01,Inactiva,Corriente
1974,2374,2023-06-24,Activa,Ahorro
1406,1273,2023-01-08,Inactiva,Ahorro
1615,1985,2021-08-22,Inactiva,Corriente
1463,517,2020-10-30,Activa,Corriente
2400,142,2022-08-14,Inactiva,Ahorro
1038,1264,2021-04-19,Inactiva,Ahorro
383,2730,2020-02-15,Inactiva,Ahorro
662,736,2020-05-15,Inactiva,Ahorro
965,1947,2022-03-18,Activa,Ahorro
1546,2103,2023-09-05,Inactiva,Corriente
2281,512,2023-05-03,Activa,Corriente
218,1591,2022-09-11,Activa,Corriente
2616,2835,2021-03-16,Activa,Ahorro
883,1559,2023-12-30,Inactiva,Corriente
1903,398,2020-12-05,Inactiva,Corriente
2636,2310,2020-01-18,Activa,Ahorro
1315,2004,2021-08-16,Activa,Ahorro
311,384,2022-03-20,Activa,Corriente
274,1359,2020-12-28,Activa,Corriente
2334,2529,2022-11-06,Inactiva,Corriente
1060,2388,2023-02-12,Inactiva,Ahorro
1062,921,2021-12-18,Inactiva,Ahorro
1961,1266,2023-08-03,Inactiva,Corriente
352,116,2023-08-27,Inactiva,Corriente
1611,843,2022-07-16,Inactiva,Corriente
1261,1474,2023-11-19,Activa,Corriente
2941,27,2023-11-08,Inactiva,Corriente
2421,836,2024-01-01,Inactiva,Corriente
1377,1813,2023-05-11,Activa,Ahorro
1899,2368,2020-08-27,Activa,Ahorro
622,637,2022-04-24,Inactiva,Corriente
1055,1309,2021-02-07,Activa,Ahorro
1850,2407,2022-10-19,Inactiva,Corriente
351,629,2023-08-15,Inactiva,Corriente
2342,359,2020-01-13,Activa,Ahorro
2932,1974,2021-04-06,Inactiva,Corriente
650,1165,2021-02-09,Activa,Ahorro
1165,2120,2023-12-01,Activa,Corriente
2083,2416,2020-01-29,Inactiva,Corriente
797,2550,2023-01-27,Activa,Ahorro
2666,2385,2023-09-16,Inactiva,Corriente
1595,2861,2021-09-17,Activa,Ahorro
2890,1300,2021-01-19,Inactiva,Ahorro
1801,237,2023-05-20,Activa,Ahorro
825,790,2022-09-29,Inactiva,Corriente
1682,2245,2023-06-30,Activa,Corriente
2407,588,2020-03-21,Activa,Ahorro
2180,640,2022-06-17,Inactiva,Ahorro
948,1949,2020-11-30,Activa,Corriente
951,189,2022-01-11,Activa,Ahorro
520,1778,2023-03-17,Activa,Corriente
2566,707,2020-11-17,Inactiva,Corriente
2165,2799,2022-07-06,Activa,Corriente
1902,9,2020-08-03,Inactiva,Ahorro
31,1444,2023-08-08,Inactiva,Ahorro
917,842,2023-01-22,Activa,Corriente
197,2974,2021-07-27,Inactiva,Ahorro
1071,1134,2023-09-02,Activa,Ahorro
242,289,2021-11-24,Inactiva,Corriente
1756,1207,2021-09-21,Activa,Ahorro
1484,1821,2021-05-04,Inactiva,Corriente
2418,1007,2021-11-11,Inactiva,Corriente
1936,2892,2020-06-22,Inactiva,Corriente
2054,2446,2023-12-22,Activa,Corriente
1845,1497,2020-12-20,Activa,Corriente
1792,829,2020-12-11,Activa,Ahorro
1867,1373,2022-02-16,Inactiva,Corriente
390,2861,2023-01-22,Activa,Ahorro
2123,382,2022-08-10,Activa,Corriente
1979,14,2022-10-06,Activa,Corriente
1365,432,2021-01-02,Inactiva,Ahorro
1129,1660,2022-08-12,Inactiva,Ahorro
486,752,2020-11-16,Activa,Ahorro
2437,814,2023-03-18,Inactiva,Ahorro
2434,2267,2021-04-16,Activa,Ahorro
2961,2035,2021-01-16,Inactiva,Corriente
655,2560,2023-02-11,Inactiva,Ahorro
515,2538,2022-08-11,Inactiva,Corriente
1964,923,2020-05-02,Activa,Corriente
2940,2573,2022-10-01,Activa,Ahorro
2495,2216,2021-09-26,Activa,Ahorro
538,2147,2022-08-23,Activa,Corriente
1781,1052,2023-03-21,Activa,Corriente
580,160,2020-08-03,Activa,Ahorro
2292,1757,2021-06-08,Inactiva,Corriente
1942,2264,2022-03-11,Inactiva,Corriente
1784,1293,2020-01-22,Activa,Ahorro
59,1062,2022-02-26,Inactiva,Ahorro
1510,2262,2023-08-08,Activa,Corriente
1357,2139,2020-08-10,Inactiva,Ahorro
1181,107,2022-01-16,Activa,Corriente
2714,2938,2022-03-31,Activa,Corriente
260,1221,2021-08-26,Activa,Corriente
2060,2492,2020-12-23,Inactiva,Ahorro
1736,1049,2022-07-19,Activa,Ahorro
2463,2484,2023-09-05,Activa,Ahorro
1670,2170,2023-09-09,Activa,Ahorro
1816,2513,2021-05-14,Inactiva,Ahorro
408,154,2022-05-08,Inactiva,Corriente
62,104,2023-04-04,Activa,Ahorro
285,877,2021-01-08,Activa,Corriente
1282,1232,2023-11-02,Activa,Corriente
2562,645,2020-08-06,Activa,Ahorro
2979,742,2020-05-08,Inactiva,Corriente
2505,2654,2021-07-19,Activa,Ahorro
61,619,2021-05-22,Activa,Corriente
1652,1784,2022-03-15,Inactiva,Ahorro
2306,2377,2021-05-08,Inactiva,Corriente
1576,2555,2021-11-18,Activa,Corriente
2449,1626,2023-07-17,Activa,Ahorro
743,1333,2022-02-07,Inactiva,Ahorro
680,2872,2023-06-30,Inactiva,Corriente
979,2152,2023-01-21,Inactiva,Corriente
1953,224,2021-05-05,Inactiva,Corriente
487,865,2023-04-23,Inactiva,Corriente
2757,1360,2021-08-27,Activa,Corriente
1413,1389,2021-04-29,Inactiva,Corriente
1571,1795,2023-07-12,Inactiva,Ahorro
779,2156,2020-01-14,Activa,Corriente
2514,289,2023-03-11,Inactiva,Ahorro
1954,1087,2023-08-24,Activa,Corriente
91,2270,2022-03-20,Activa,Corriente
2737,1175,2021-04-01,Inactiva,Ahorro
1959,1274,2022-03-05,Inactiva,Ahorro
2180,204,2021-04-14,Inactiva,Ahorro
2260,2803,2021-06-25,Inactiva,Ahorro
1978,705,2023-04-11,Activa,Ahorro
1666,793,2022-06-09,Inactiva,Ahorro
2160,1768,2020-09-27,Activa,Corriente
2524,2090,2023-03-20,Inactiva,Ahorro
1372,694,2022-05-20,Activa,Corriente
2887,1481,2020-03-13,Activa,Corriente
475,1325,2021-09-06,Activa,Ahorro
1043,2798,2020-06-15,Activa,Ahorro
189,1683,2022-10-28,Inactiva,Ahorro
2417,1796,2022-08-25,Activa,Ahorro
512,1545,2020-08-02,Activa,Ahorro
2591,2171,2022-05-29,Activa,Ahorro
832,1941,2022-07-21,Activa,Ahorro
2430,773,2021-11-03,Activa,Ahorro
1643,856,2022-11-17,Inactiva,Corriente
346,775,2020-05-30,Inactiva,Corriente
2778,891,2021-02-11,Activa,Corriente
743,2335,2022-04-19,Activa,Ahorro
2865,1315,2020-03-24,Activa,Ahorro
1996,30,2020-01-08,Activa,Ahorro
1950,1448,2022-08-19,Activa,Ahorro
1238,1059,2023-03-23,Inactiva,Ahorro
2349,1683,2023-04-13,Inactiva,Ahorro
588,1062,2021-08-04,Inactiva,Corriente
2612,949,2020-01-16,Activa,Corriente
2527,251,2020-09-18,Inactiva,Ahorro
2017,2307,2022-12-15,Inactiva,Ahorro
1277,71,2023-04-29,Activa,Ahorro
2125,2580,2022-11-07,Inactiva,Ahorro
2171,316,2022-12-01,Inactiva,Corriente
528,2075,2023-04-08,Inactiva,Corriente
453,522,2021-09-05,Inactiva,Corriente
2648,1457,2022-12-26,Inactiva,Corriente
1203,740,2020-10-20,Activa,Ahorro
2422,1641,2020-01-15,Activa,Corriente
2242,1549,2020-06-02,Activa,Ahorro
29,2962,2023-06-28,Activa,Corriente
2979,39,2020-05-20,Inactiva,Corriente
1369,1582,2023-12-07,Inactiva,Ahorro
2312,2429,2022-10-21,Inactiva,Corriente
887,2460,2023-03-31,Activa,Ahorro
151,1168,2022-05-05,Activa,Ahorro
2765,1410,2021-06-05,Activa,Ahorro
1800,1049,2023-12-01,Activa,Ahorro
2144,473,2023-10-01,Inactiva,Ahorro
2451,230,2021-01-02,Activa,Ahorro
852,1102,2020-06-18,Activa,Corriente
743,245,2022-09-10,Inactiva,Ahorro
448,2097,2022-06-06,Inactiva,Ahorro
273,2687,2021-05-16,Activa,Ahorro
2716,2017,2021-11-13,Activa,Ahorro
316,495,2020-08-06,Inactiva,Ahorro
2180,589,2021-03-05,Activa,Corriente
2358,807,2020-07-19,Activa,Corriente
1695,2736,2023-12-10,Activa,Corriente
414,1605,2021-07-31,Inactiva,Ahorro
1751,2801,2022-12-27,Inactiva,Corriente
2975,241,2023-06-28,Inactiva,Ahorro
2752,2340,2022-07-03,Inactiva,Corriente
635,1113,2020-02-19,Inactiva,Ahorro
1631,1275,2023-01-05,Inactiva,Ahorro
1650,2836,2023-02-08,Activa,Corriente
1025,1648,2021-11-23,Activa,Ahorro
595,1357,2021-05-08,Inactiva,Corriente
1416,167,2022-02-28,Inactiva,Corriente
2027,1807,2023-07-15,Inactiva,Ahorro
1824,223,2021-07-15,Activa,Corriente
1754,1982,2020-04-02,Activa,Ahorro
1373,474,2023-05-05,Activa,Ahorro
2093,570,2020-02-19,Inactiva,Corriente
1582,573,2023-09-10,Inactiva,Corriente
225,1418,2022-01-22,Inactiva,Corriente
654,2458,2023-10-21,Activa,Corriente
472,275,2023-06-17,Inactiva,Ahorro
2156,2503,2022-07-02,Activa,Corriente
916,2828,2020-11-12,Inactiva,Ahorro
2992,271,2021-01-10,Activa,Corriente
2582,380,2022-12-26,Activa,Corriente
697,257,2023-07-03,Activa,Ahorro
2648,1811,2021-05-12,Inactiva,Corriente
2640,1418,2022-02-25,Inactiva,Corriente
185,2148,2023-03-17,Inactiva,Ahorro
1571,2257,2020-10-09,Inactiva,Corriente
1592,2940,2020-08-10,Activa,Ahorro
2991,831,2023-10-16,Activa,Ahorro
1717,1404,2023-01-13,Inactiva,Ahorro
110,864,2021-05-01,Activa,Ahorro
2393,293,2023-03-02,Inactiva,Corriente
1280,1994,2022-02-20,Inactiva,Corriente
37,910,2021-11-02,Inactiva,Ahorro
2972,1656,2023-05-05,Inactiva,Ahorro
2316,884,2022-04-24,Activa,Corriente
2416,1217,2022-11-24,Inactiva,Corriente
2753,719,2020-10-01,Activa,Corriente
147,2229,2020-05-20,Inactiva,Ahorro
2907,2833,2020-01-20,Inactiva,Corriente
1175,59,2021-08-14,Inactiva,Ahorro
951,256,2023-12-17,Inactiva,Ahorro
2271,1203,2021-10-06,Activa,Corriente
1491,174,2022-05-09,Activa,Ahorro
2816,1220,2021-12-17,Inactiva,Corriente
2899,2970,2023-07-22,Inactiva,Corriente
69,2087,2023-08-21,Activa,Ahorro
648,1569,2021-05-05,Inactiva,Corriente
492,719,2023-07-01,Activa,Ahorro
985,2686,2021-02-10,Activa,Corriente
990,1542,2022-12-27,Activa,Ahorro
1568,2392,2023-11-16,Activa,Ahorro
920,1950,2021-09-05,Activa,Corriente
1339,201,2020-01-04,Inactiva,Corriente
1632,1806,2023-02-08,Activa,Corriente
1638,2145,2021-02-05,Activa,Corriente
967,174,2021-08-20,Inactiva,Ahorro
1816,2239,2023-08-10,Activa,Ahorro
868,1858,2020-02-19,Activa,Corriente
1016,619,2020-03-26,Inactiva,Ahorro
2448,2990,2023-09-27,Inactiva,Ahorro
1661,2600,2022-08-19,Inactiva,Corriente
1721,2276,2022-06-12,Activa,Corriente
1962,1468,2022-07-04,Inactiva,Ahorro
461,2472,2020-12-03,Inactiva,Corriente
1675,64,2023-11-03,Activa,Ahorro
1380,1084,2022-06-01,Activa,Corriente
964,1205,2023-04-25,Inactiva,Ahorro
2547,1839,2021-08-27,Activa,Ahorro
2573,1280,2020-01-18,Inactiva,Ahorro
1624,391,2022-07-08,Activa,Corriente
1809,396,2023-05-23,Inactiva,Corriente
2090,2086,2021-06-05,Activa,Ahorro
2875,2172,2022-03-23,Activa,Ahorro
968,2022,2020-03-08,Activa,Ahorro
2046,1952,2022-01-23,Inactiva,Corriente
2658,2502,2023-10-08,Activa,Corriente
1707,546,2022-10-12,Inactiva,Ahorro
2453,1655,2021-05-29,Activa,Ahorro
349,1622,2023-08-31,Activa,Ahorro
2491,1463,2020-03-03,Activa,Ahorro
1187,1856,2021-01-23,Activa,Corriente
1298,1821,2020-05-08,Inactiva,Corriente
2836,2082,2023-06-17,Inactiva,Ahorro
2730,2916,2020-05-04,Inactiva,Corriente
1622,54,2022-10-19,Activa,Corriente
426,627,2022-08-27,Inactiva,Ahorro
2783,493,2021-12-18,Activa,Corriente
117,840,2023-09-11,Inactiva,Corriente
1273,1233,2023-11-23,Inactiva,Ahorro
1517,1483,2021-11-21,Inactiva,Corriente
2995,906,2023-01-29,Activa,Ahorro
15,2668,2020-09-24,Activa,Corriente
2202,228,2023-11-17,Activa,Corriente
1687,833,2020-03-21,Inactiva,Corriente
1629,1046,2020-08-20,Activa,Corriente
671,1868,2023-03-02,Inactiva,Corriente
356,868,2022-10-05,Inactiva,Ahorro
1858,1021,2021-12-31,Activa,Corriente
47,599,2022-05-15,Inactiva,Corriente
677,288,2022-07-03,Inactiva,Corriente
513,1596,2023-11-04,Activa,Corriente
2504,549,2022-08-15,Inactiva,Corriente
454,2288,2023-12-04,Activa,Ahorro
1405,1700,2023-04-30,Inactiva,Corriente
1231,1180,2020-05-18,Inactiva,Corriente
1987,2731,2022-02-03,Inactiva,Ahorro
904,446,2021-07-27,Activa,Ahorro
1257,1442,2020-05-04,Activa,Corriente
197,1013,2023-09-02,Activa,Ahorro
185,121,2021-08-17,Activa,Ahorro
2479,2433,2020-04-09,Activa,Corriente
2838,678,2022-04-01,Inactiva,Ahorro
241,849,2020-11-04,Activa,Corriente
1571,1159,2021-04-08,Inactiva,Corriente
1744,1135,2022-03-20,Activa,Ahorro
2896,682,2020-06-21,Activa,Ahorro
1795,2851,2020-09-05,Activa,Ahorro
726,1436,2022-04-21,Inactiva,Ahorro
371,2974,2021-01-02,Activa,Corriente
2107,2163,2022-09-14,Inactiva,Ahorro
1957,290,2023-07-11,Inactiva,Corriente
1949,1012,2021-01-21,Activa,Ahorro
904,1203,2020-07-20,Activa,Corriente
1315,1623,2022-06-17,Inactiva,Corriente
2330,1461,2022-12-21,Activa,Corriente
1029,1853,2023-11-07,Activa,Corriente
1401,2208,2021-08-09,Inactiva,Ahorro
2141,1278,2020-11-24,Activa,Ahorro
1000,332,2021-02-02,Inactiva,Corriente
1470,2659,2021-09-27,Inactiva,Ahorro
465,724,2020-05-09,Activa,Corriente
536,1637,2023-05-13,Activa,Corriente
2203,181,2022-01-03,Activa,Corriente
1091,553,2023-12-12,Activa,Ahorro
78,2073,2020-12-10,Activa,Corriente
411,1259,2021-12-25,Activa,Corriente
1717,2418,2023-06-29,Inactiva,Corriente
2968,1879,2022-07-06,Activa,Ahorro
701,650,2020-07-19,Activa,Corriente
1651,709,2022-11-27,Inactiva,Corriente
2500,2288,2022-05-27,Inactiva,Corriente
291,10,2020-03-16,Inactiva,Corriente
981,646,2023-12-22,Activa,Corriente
916,2273,2022-11-16,Activa,Corriente
2659,166,2021-03-18,Inactiva,Ahorro
178,2279,2021-07-31,Activa,Ahorro
2429,1655,2021-01-11,Activa,Ahorro
749,37,2021-03-03,Inactiva,Ahorro
1862,316,2022-04-17,Inactiva,Ahorro
492,2372,2020-12-02,Activa,Corriente
1555,1871,2020-11-09,Activa,Corriente
2351,1783,2022-08-23,Activa,Ahorro
1033,2704,2020-08-08,Activa,Ahorro
311,673,2020-01-17,Activa,Corriente
665,214,2020-12-11,Inactiva,Corriente
753,1818,2022-08-14,Inactiva,Ahorro
2519,1911,2021-11-29,Inactiva,Corriente
935,58,2022-04-11,Inactiva,Ahorro
1110,2150,2022-05-19,Activa,Corriente
2018,647,2020-01-16,Activa,Ahorro
1374,773,2022-07-23,Activa,Corriente
332,907,2021-06-06,Activa,Corriente
1269,1056,2022-11-07,Inactiva,Ahorro
656,815,2022-12-19,Activa,Ahorro
2028,108,2021-05-07,Activa,Corriente
639,905,2022-09-04,Inactiva,Corriente
1449,1514,2022-03-02,Inactiva,Ahorro
1186,410,2021-06-18,Activa,Ahorro
1886,2285,2020-03-15,Inactiva,Ahorro
1304,883,2021-12-06,Inactiva,Corriente
154,549,2020-10-12,Activa,Ahorro
1676,2514,2020-03-14,Inactiva,Ahorro
2750,877,2023-11-15,Inactiva,Corriente
1147,1944,2023-08-03,Activa,Corriente
1388,2143,2020-12-12,Activa,Ahorro
2748,343,2021-01-10,Inactiva,Corriente
1687,537,2021-09-10,Activa,Ahorro
2451,1638,2021-11-08,Inactiva,Ahorro
84,2376,2021-02-21,Activa,Ahorro
424,2191,2021-10-13,Activa,Ahorro
196,2853,2021-09-08,Inactiva,Corriente
168,2020,2021-01-16,Activa,Corriente
1097,2406,2021-06-25,Inactiva,Corriente
208,1594,2023-04-20,Activa,Ahorro
1803,2339,2022-01-17,Inactiva,Corriente
82,319,2023-07-28,Activa,Ahorro
2872,2298,2020-05-26,Inactiva,Ahorro
2875,459,2022-08-09,Activa,Ahorro
2698,1822,2022-02-26,Activa,Ahorro
11,1928,2023-07-29,Activa,Ahorro
2123,2640,2023-08-13,Activa,Corriente
1545,1152,2022-10-31,Inactiva,Ahorro
2715,2965,2020-08-12,Activa,Corriente
1916,2425,2023-09-07,Inactiva,Ahorro
1845,2293,2023-08-23,Activa,Corriente
2052,2665,2020-02-19,Activa,Ahorro
1810,2803,2021-10-02,Activa,Ahorro
2885,656,2021-02-04,Inactiva,Corriente
409,111,2023-02-14,Activa,Corriente
478,323,2020-02-03,Activa,Corriente
314,1040,2021-07-16,Inactiva,Ahorro
1424,1563,2020-07-15,Inactiva,Corriente
2514,1187,2022-02-11,Inactiva,Corriente
1606,1047,2022-09-26,Inactiva,Ahorro
2367,2604,2022-11-04,Activa,Ahorro
2339,2898,2020-08-02,Inactiva,Ahorro
1490,2831,2022-10-11,Inactiva,Ahorro
67,1093,2023-08-23,Inactiva,Corriente
885,1924,2022-08-27,Inactiva,Corriente
679,872,2022-05-23,Activa,Corriente
1795,999,2020-03-28,Inactiva,Corriente
327,1502,2022-02-27,Activa,Corriente
888,1345,2023-02-01,Inactiva,Corriente
1261,815,2022-10-30,Activa,Corriente
2279,1743,2021-07-06,Activa,Corriente
1296,1522,2023-12-31,Inactiva,Corriente
944,247,2021-04-17,Inactiva,Corriente
121,870,2022-12-16,Inactiva,Ahorro
851,385,2020-01-19,Activa,Ahorro
1760,1351,2022-01-14,Activa,Corriente
1716,1856,2020-09-21,Activa,Corriente
2575,2686,2020-09-20,Inactiva,Ahorro
172,1633,2022-08-20,Inactiva,Corriente
2468,1675,2020-06-24,Activa,Corriente
2805,420,2022-01-01,Activa,Ahorro
2842,2791,2023-06-28,Activa,Ahorro
1338,2501,2021-02-12,Inactiva,Corriente
909,2963,2020-03-29,Activa,Corriente
