Transaccion_ID,Comercio_ID,Tipo_Comercio,País,Validación
1872,1694,Electrónica,México,Fallida
2751,1387,Alimentos,México,Exitosa
1577,1782,Electrónica,Guatemala,Exitosa
98,745,Electrónica,México,Exitosa
4050,1528,Retail,Colombia,Fallida
4988,127,Alimentos,México,Fallida
3659,238,Retail,Guatemala,Fallida
1700,496,Electrónica,Guatemala,Exitosa
4311,1854,Electrónica,Guatemala,Fallida
1376,1032,Electrónica,Guatemala,Exitosa
3425,1206,Alimentos,Colombia,Exitosa
849,1657,Alimentos,México,Fallida
554,1218,Electrónica,Guatemala,Fallida
2228,1456,Electrónica,México,Fallida
1194,864,Retail,Guatemala,Exitosa
1876,1515,Alimentos,México,Fallida
3287,676,Alimentos,Guatemala,Exitosa
4305,1058,Retail,México,Fallida
2185,1839,Retail,Guatemala,Fallida
4828,1646,Alimentos,Colombia,Fallida
362,838,Electrónica,México,Exitosa
3299,1126,Alimentos,México,Fallida
951,577,Retail,México,Exitosa
4708,1774,Electrónica,Guatemala,Exitosa
2951,1779,Retail,México,Exitosa
2109,1685,Alimentos,Guatemala,Exitosa
1383,1165,Alimentos,Guatemala,Exitosa
1115,208,Retail,Guatemala,Fallida
1897,1533,Electrónica,Colombia,Fallida
252,1721,Electrónica,México,Fallida
866,1378,Electrónica,México,Exitosa
3416,1277,Electrónica,Guatemala,Fallida
2288,1683,Alimentos,Colombia,Exitosa
3476,1074,Alimentos,México,Exitosa
2292,1081,Alimentos,Guatemala,Fallida
107,669,Alimentos,Guatemala,Fallida
214,609,Electrónica,Guatemala,Exitosa
3840,472,Alimentos,Colombia,Exitosa
10,723,Alimentos,Guatemala,Fallida
3144,1075,Retail,Guatemala,Exitosa
2491,715,Electrónica,Colombia,Exitosa
220,1078,Electrónica,Colombia,Exitosa
2076,361,Alimentos,Colombia,Exitosa
4908,961,Retail,Guatemala,Fallida
4647,1461,Alimentos,México,Exitosa
1229,1101,Electrónica,México,Exitosa
1688,1112,Retail,Colombia,Fallida
4479,405,Alimentos,Colombia,Fallida
1564,813,Alimentos,México,Fallida
2150,754,Alimentos,Guatemala,Fallida
1442,1565,Retail,México,Fallida
1127,83,Electrónica,Guatemala,Fallida
1095,534,Alimentos,México,Fallida
2582,1964,Retail,Guatemala,Fallida
3879,762,Retail,México,Exitosa
3417,708,Alimentos,Colombia,Exitosa
2032,125,Alimentos,Colombia,Exitosa
1734,35,Alimentos,México,Exitosa
51,1263,Retail,Colombia,Exitosa
4647,188,Retail,Guatemala,Fallida
184,510,Retail,Guatemala,Fallida
1872,78,Alimentos,México,Exitosa
1916,1320,Electrónica,Colombia,Fallida
2307,752,Alimentos,Guatemala,Exitosa
816,1620,Alimentos,México,Fallida
4947,504,Retail,Colombia,Exitosa
2833,894,Retail,México,Exitosa
307,548,Alimentos,Colombia,Fallida
847,853,Alimentos,Guatemala,Exitosa
3994,601,Retail,Colombia,Exitosa
1398,1346,Alimentos,Colombia,Fallida
64,1563,Retail,Guatemala,Fallida
933,1928,Electrónica,México,Fallida
2445,139,Electrónica,Guatemala,Exitosa
1440,1634,Retail,México,Fallida
954,35,Alimentos,Guatemala,Exitosa
3940,1512,Electrónica,México,Fallida
351,221,Retail,Colombia,Fallida
4054,386,Alimentos,Guatemala,Exitosa
106,65,Electrónica,Colombia,Fallida
3881,935,Alimentos,Guatemala,Exitosa
4528,358,Retail,México,Fallida
418,972,Retail,Colombia,Exitosa
2327,1016,Alimentos,México,Fallida
2713,70,Retail,Guatemala,Exitosa
2707,1272,Electrónica,México,Fallida
2484,1067,Electrónica,Colombia,Exitosa
684,689,Electrónica,Guatemala,Exitosa
1723,271,Alimentos,México,Fallida
162,1867,Electrónica,Guatemala,Fallida
36,771,Retail,México,Exitosa
2702,903,Alimentos,Guatemala,Fallida
1308,558,Retail,Guatemala,Fallida
3134,1966,Alimentos,México,Fallida
166,85,Retail,Colombia,Exitosa
795,1821,Retail,Colombia,Exitosa
4394,1564,Alimentos,Guatemala,Fallida
823,1372,Alimentos,Guatemala,Fallida
4780,1351,Retail,Colombia,Exitosa
4516,1670,Retail,Guatemala,Exitosa
2542,1501,Retail,Colombia,Fallida
592,568,Alimentos,México,Fallida
1186,190,Electrónica,Guatemala,Fallida
1687,478,Electrónica,México,Exitosa
2630,1523,Retail,Guatemala,Fallida
1339,916,Electrónica,México,Exitosa
1311,849,Retail,México,Exitosa
4565,1127,Electrónica,México,Fallida
4704,478,Electrónica,México,Exitosa
1704,1176,Alimentos,Colombia,Exitosa
1073,1150,Retail,Guatemala,Fallida
3,341,Retail,Guatemala,Exitosa
1072,1907,Retail,Colombia,Exitosa
1719,292,Electrónica,Guatemala,Exitosa
2073,489,Alimentos,México,Exitosa
1839,1341,Alimentos,Colombia,Exitosa
4978,1875,Alimentos,México,Fallida
2885,544,Alimentos,Guatemala,Fallida
3842,1984,Retail,Colombia,Exitosa
34,544,Alimentos,Colombia,Fallida
944,751,Electrónica,Colombia,Exitosa
3606,962,Alimentos,Colombia,Fallida
1671,1910,Electrónica,Guatemala,Fallida
4972,1945,Retail,Colombia,Fallida
2336,1662,Alimentos,Guatemala,Fallida
36,421,Retail,México,Fallida
350,514,Retail,Colombia,Fallida
2358,472,Alimentos,Colombia,Exitosa
3742,1296,Retail,Guatemala,Fallida
819,1158,Alimentos,Colombia,Fallida
3572,1660,Electrónica,Colombia,Fallida
2760,330,Retail,Colombia,Fallida
1998,1733,Retail,Colombia,Exitosa
1007,1416,Alimentos,México,Exitosa
33,1874,Electrónica,México,Exitosa
2652,484,Alimentos,Colombia,Fallida
347,1878,Alimentos,Colombia,Fallida
2339,928,Electrónica,México,Fallida
3063,415,Retail,Guatemala,Exitosa
1795,1529,Electrónica,Colombia,Fallida
603,206,Alimentos,México,Exitosa
4730,816,Alimentos,México,Fallida
2651,1350,Alimentos,Colombia,Exitosa
985,896,Electrónica,Guatemala,Exitosa
4699,385,Alimentos,México,Exitosa
3188,1530,Electrónica,Colombia,Exitosa
3258,524,Electrónica,México,Exitosa
4745,1585,Electrónica,Colombia,Fallida
1001,1110,Retail,Guatemala,Fallida
357,1781,Electrónica,Guatemala,Exitosa
3911,1399,Retail,México,Exitosa
3741,56,Alimentos,Colombia,Exitosa
282,1501,Retail,México,Fallida
1315,902,Retail,México,Fallida
4446,1154,Alimentos,México,Exitosa
3738,1274,Retail,México,Exitosa
3876,1995,Electrónica,Colombia,Fallida
4917,1729,Retail,México,Exitosa
2120,207,Electrónica,México,Fallida
3726,1526,Retail,México,Exitosa
3944,1484,Alimentos,México,Exitosa
1597,431,Electrónica,México,Fallida
1228,994,Electrónica,Guatemala,Fallida
4367,1469,Alimentos,Guatemala,Exitosa
215,1469,Electrónica,Guatemala,Exitosa
542,996,Retail,México,Exitosa
660,1776,Alimentos,Colombia,Exitosa
3000,1986,Retail,Colombia,Fallida
3298,699,Alimentos,Colombia,Exitosa
2519,1878,Alimentos,México,Exitosa
1311,644,Alimentos,Guatemala,Exitosa
1584,1509,Retail,Guatemala,Fallida
1671,1389,Electrónica,Colombia,Exitosa
431,786,Retail,México,Fallida
4385,139,Retail,Guatemala,Fallida
2403,474,Alimentos,Guatemala,Fallida
3260,795,Alimentos,México,Fallida
2198,1071,Retail,México,Exitosa
2420,314,Retail,Colombia,Exitosa
334,1841,Retail,Guatemala,Fallida
4428,1296,Electrónica,Colombia,Fallida
3840,163,Retail,México,Fallida
4314,474,Electrónica,México,Exitosa
4720,550,Electrónica,México,Fallida
2777,140,Electrónica,México,Fallida
4712,654,Electrónica,México,Fallida
2786,609,Retail,Guatemala,Exitosa
1066,1128,Electrónica,México,Fallida
4825,1502,Electrónica,Guatemala,Exitosa
537,1829,Electrónica,Guatemala,Fallida
4592,1196,Alimentos,Guatemala,Fallida
3573,1571,Electrónica,México,Exitosa
2382,181,Alimentos,Colombia,Exitosa
2480,886,Retail,Colombia,Exitosa
4919,258,Electrónica,Guatemala,Exitosa
92,920,Retail,Guatemala,Fallida
2015,1790,Alimentos,México,Fallida
2029,609,Electrónica,Colombia,Exitosa
1364,885,Alimentos,México,Fallida
1432,666,Retail,Guatemala,Exitosa
46,1869,Retail,Guatemala,Exitosa
2185,1903,Retail,México,Exitosa
870,1680,Retail,Guatemala,Fallida
815,483,Electrónica,México,Fallida
3335,891,Alimentos,Colombia,Exitosa
1025,1344,Alimentos,Colombia,Fallida
468,1468,Alimentos,Colombia,Exitosa
1525,1500,Alimentos,México,Exitosa
188,1583,Electrónica,México,Exitosa
4549,778,Alimentos,México,Fallida
2888,747,Electrónica,Guatemala,Exitosa
2083,1058,Retail,México,Exitosa
464,967,Alimentos,Colombia,Fallida
4112,726,Alimentos,Guatemala,Exitosa
187,1843,Electrónica,México,Fallida
3885,408,Alimentos,Guatemala,Fallida
1707,34,Alimentos,Colombia,Exitosa
4207,648,Electrónica,México,Exitosa
3007,295,Alimentos,Colombia,Fallida
4043,1128,Electrónica,Guatemala,Exitosa
4578,579,Retail,México,Fallida
1232,78,Alimentos,México,Fallida
2021,1065,Retail,Colombia,Exitosa
3081,706,Retail,Guatemala,Fallida
1402,1116,Retail,Guatemala,Fallida
1162,434,Alimentos,México,Fallida
4192,425,Electrónica,México,Exitosa
1849,1826,Alimentos,México,Fallida
3349,353,Electrónica,México,Exitosa
1916,1312,Electrónica,Guatemala,Exitosa
4555,108,Electrónica,Guatemala,Fallida
1276,729,Alimentos,Guatemala,Fallida
860,805,Electrónica,Colombia,Exitosa
1854,853,Retail,Colombia,Exitosa
4873,1660,Retail,México,Fallida
4861,98,Alimentos,Guatemala,Exitosa
2514,601,Electrónica,México,Fallida
4575,1692,Retail,Colombia,Fallida
523,346,Retail,Guatemala,Fallida
1548,1254,Retail,Colombia,Fallida
2493,1303,Alimentos,Colombia,Fallida
276,422,Retail,México,Fallida
4678,1812,Retail,Guatemala,Exitosa
4728,1096,Alimentos,Guatemala,Exitosa
3700,1061,Alimentos,México,Exitosa
4313,1593,Retail,México,Fallida
2188,860,Alimentos,Guatemala,Fallida
693,728,Retail,México,Fallida
687,951,Electrónica,Guatemala,Fallida
1526,639,Alimentos,Colombia,Exitosa
1927,811,Electrónica,México,Exitosa
2489,1236,Electrónica,Colombia,Exitosa
1741,1165,Alimentos,México,Fallida
442,1249,Alimentos,México,Fallida
4163,1106,Retail,México,Exitosa
3399,817,Electrónica,México,Fallida
450,1676,Electrónica,Guatemala,Fallida
1173,592,Alimentos,Guatemala,Exitosa
2758,1033,Electrónica,Colombia,Exitosa
1042,1993,Electrónica,Guatemala,Fallida
20,638,Electrónica,Colombia,Fallida
3786,275,Electrónica,Guatemala,Exitosa
2208,1548,Electrónica,Guatemala,Fallida
4233,1423,Alimentos,Colombia,Fallida
3385,27,Alimentos,Colombia,Fallida
1256,1560,Alimentos,México,Exitosa
3448,840,Alimentos,Guatemala,Exitosa
4407,265,Alimentos,México,Fallida
3933,1372,Retail,Guatemala,Exitosa
3715,1811,Retail,México,Fallida
4048,1102,Retail,México,Exitosa
2278,459,Alimentos,Colombia,Fallida
3373,490,Retail,México,Exitosa
1558,787,Alimentos,Guatemala,Fallida
2268,1614,Alimentos,Colombia,Fallida
4197,773,Electrónica,Guatemala,Fallida
4392,1892,Retail,México,Fallida
3391,1577,Alimentos,México,Exitosa
888,1611,Alimentos,México,Fallida
4515,1720,Electrónica,Guatemala,Fallida
3296,1970,Retail,Guatemala,Exitosa
4207,1506,Alimentos,Colombia,Exitosa
2300,1795,Electrónica,Colombia,Exitosa
70,427,Retail,México,Fallida
2888,1665,Alimentos,México,Fallida
3786,1434,Retail,México,Exitosa
3544,1095,Alimentos,Guatemala,Fallida
1411,1038,Retail,Guatemala,Exitosa
3905,1073,Alimentos,Colombia,Fallida
2992,1553,Alimentos,Colombia,Exitosa
1050,1803,Alimentos,Colombia,Fallida
660,906,Alimentos,México,Fallida
3761,548,Retail,México,Exitosa
4171,92,Retail,México,Exitosa
4264,1886,Retail,México,Fallida
4888,152,Retail,México,Fallida
2912,1960,Retail,Guatemala,Fallida
1269,1326,Electrónica,México,Fallida
2971,1795,Retail,México,Fallida
1395,1232,Retail,Colombia,Exitosa
3120,1303,Alimentos,Guatemala,Fallida
4706,1408,Alimentos,Guatemala,Exitosa
2684,947,Retail,México,Fallida
4793,1044,Electrónica,Colombia,Exitosa
4894,349,Alimentos,México,Exitosa
3676,744,Alimentos,Colombia,Fallida
1597,264,Alimentos,Guatemala,Fallida
1454,1978,Retail,México,Exitosa
2571,408,Electrónica,Colombia,Fallida
2326,424,Alimentos,México,Fallida
3855,931,Alimentos,Colombia,Fallida
1675,1789,Electrónica,México,Fallida
3964,1605,Retail,Colombia,Fallida
435,1092,Retail,Colombia,Fallida
2035,893,Alimentos,Guatemala,Exitosa
1796,1786,Alimentos,México,Exitosa
4819,1143,Retail,Colombia,Exitosa
2488,1181,Alimentos,Guatemala,Exitosa
4395,1764,Electrónica,Colombia,Exitosa
117,401,Electrónica,México,Fallida
763,1957,Alimentos,Colombia,Fallida
2048,990,Electrónica,Guatemala,Fallida
310,477,Retail,México,Fallida
472,1381,Electrónica,Colombia,Exitosa
4935,201,Alimentos,Guatemala,Fallida
4194,51,Electrónica,Guatemala,Fallida
3208,161,Electrónica,Colombia,Exitosa
1491,1040,Electrónica,Colombia,Exitosa
3127,525,Electrónica,México,Exitosa
2886,1995,Alimentos,Colombia,Exitosa
4511,267,Electrónica,Guatemala,Exitosa
2715,1307,Retail,Guatemala,Fallida
2593,476,Retail,México,Exitosa
4738,1597,Electrónica,Guatemala,Exitosa
3398,1193,Alimentos,Colombia,Fallida
4397,513,Electrónica,México,Exitosa
3469,478,Retail,Colombia,Exitosa
4413,1324,Alimentos,Colombia,Exitosa
1547,1432,Alimentos,Colombia,Exitosa
2401,1283,Electrónica,Colombia,Fallida
3834,153,Alimentos,Colombia,Exitosa
4321,1290,Electrónica,Guatemala,Fallida
130,1946,Alimentos,Guatemala,Exitosa
4994,1965,Alimentos,Guatemala,Fallida
1730,209,Alimentos,Guatemala,Exitosa
2902,230,Alimentos,Guatemala,Fallida
1779,1459,Electrónica,Colombia,Fallida
272,860,Alimentos,Guatemala,Exitosa
381,382,Alimentos,México,Exitosa
3358,916,Electrónica,México,Exitosa
2588,960,Electrónica,Guatemala,Fallida
3902,520,Alimentos,México,Exitosa
4288,1905,Electrónica,Colombia,Fallida
540,1679,Alimentos,Colombia,Exitosa
805,1566,Alimentos,Guatemala,Fallida
3363,423,Alimentos,Colombia,Fallida
3275,1266,Alimentos,Guatemala,Fallida
246,495,Electrónica,Guatemala,Fallida
3918,933,Alimentos,Colombia,Fallida
3186,974,Electrónica,Colombia,Fallida
243,342,Retail,México,Exitosa
2279,1978,Retail,México,Exitosa
4889,1245,Retail,Colombia,Exitosa
4870,1533,Electrónica,Colombia,Exitosa
3304,1253,Alimentos,Guatemala,Fallida
2338,129,Electrónica,Colombia,Exitosa
452,1050,Retail,México,Exitosa
2973,1653,Alimentos,México,Exitosa
956,262,Electrónica,Colombia,Fallida
4476,1903,Retail,México,Fallida
901,1105,Retail,México,Fallida
3808,1478,Alimentos,México,Exitosa
642,1588,Electrónica,Guatemala,Exitosa
4680,1112,Retail,Guatemala,Fallida
4620,936,Retail,Guatemala,Exitosa
4999,1328,Retail,Colombia,Fallida
1609,1945,Retail,México,Exitosa
436,909,Alimentos,Colombia,Exitosa
4457,1730,Alimentos,Colombia,Fallida
990,1773,Alimentos,México,Fallida
562,1478,Alimentos,Guatemala,Exitosa
1222,1081,Alimentos,México,Fallida
3155,222,Alimentos,Guatemala,Exitosa
852,538,Alimentos,Colombia,Exitosa
4497,768,Electrónica,Guatemala,Exitosa
1369,196,Retail,Colombia,Exitosa
3645,1113,Retail,México,Exitosa
2929,1423,Alimentos,Colombia,Fallida
38,82,Electrónica,México,Fallida
1660,1812,Retail,Guatemala,Exitosa
4030,898,Electrónica,México,Exitosa
3766,1522,Electrónica,México,Fallida
4700,1270,Alimentos,Colombia,Exitosa
4395,1083,Electrónica,Guatemala,Exitosa
3076,1059,Alimentos,México,Fallida
371,1756,Retail,México,Exitosa
2804,1507,Alimentos,Guatemala,Fallida
3827,936,Electrónica,Guatemala,Fallida
1666,353,Retail,Guatemala,Exitosa
3163,1447,Retail,Colombia,Fallida
1163,1484,Alimentos,México,Fallida
4958,276,Electrónica,Guatemala,Fallida
2273,1195,Retail,Guatemala,Exitosa
4294,486,Electrónica,Colombia,Exitosa
2458,31,Retail,Colombia,Fallida
3525,674,Alimentos,Guatemala,Fallida
1915,1532,Electrónica,Guatemala,Exitosa
2054,1277,Retail,Guatemala,Fallida
1110,1676,Alimentos,México,Exitosa
2080,1348,Alimentos,México,Exitosa
719,373,Electrónica,Colombia,Exitosa
4286,1828,Electrónica,México,Fallida
802,1641,Electrónica,Colombia,Exitosa
290,1286,Alimentos,Guatemala,Exitosa
77,877,Alimentos,México,Exitosa
541,973,Retail,Colombia,Exitosa
1540,1475,Electrónica,Colombia,Exitosa
1573,1947,Alimentos,Colombia,Fallida
4743,921,Retail,Guatemala,Fallida
1421,1395,Alimentos,México,Fallida
88,1490,Alimentos,Guatemala,Exitosa
702,1661,Retail,Colombia,Exitosa
325,681,Alimentos,Colombia,Exitosa
2975,1706,Retail,Colombia,Exitosa
2294,801,Retail,Colombia,Exitosa
126,222,Alimentos,México,Fallida
2562,1247,Retail,México,Exitosa
2256,1224,Alimentos,México,Fallida
4600,730,Retail,México,Exitosa
3587,364,Retail,Guatemala,Fallida
1032,1708,Alimentos,Colombia,Fallida
3339,918,Alimentos,Guatemala,Exitosa
4674,114,Retail,México,Exitosa
1679,1935,Electrónica,Guatemala,Fallida
4413,733,Retail,Guatemala,Exitosa
3848,1295,Alimentos,Guatemala,Exitosa
3602,889,Electrónica,Colombia,Fallida
4403,1803,Electrónica,México,Exitosa
3506,264,Alimentos,Colombia,Fallida
3266,1727,Electrónica,México,Fallida
4465,1284,Alimentos,Colombia,Fallida
959,722,Retail,Colombia,Fallida
1470,1051,Electrónica,Guatemala,Fallida
103,1224,Alimentos,Colombia,Exitosa
380,1900,Alimentos,México,Exitosa
3161,1809,Electrónica,Guatemala,Exitosa
3373,1078,Alimentos,Guatemala,Fallida
2746,1960,Electrónica,Colombia,Exitosa
4432,414,Retail,México,Fallida
504,424,Electrónica,México,Exitosa
3672,658,Electrónica,Colombia,Fallida
1878,556,Electrónica,Guatemala,Fallida
3109,1481,Electrónica,México,Fallida
101,591,Retail,Colombia,Exitosa
2708,315,Electrónica,Guatemala,Fallida
646,333,Alimentos,Colombia,Fallida
828,892,Electrónica,México,Exitosa
2885,600,Electrónica,Colombia,Exitosa
322,1300,Alimentos,México,Exitosa
4523,305,Retail,Guatemala,Exitosa
564,1221,Electrónica,Colombia,Exitosa
1665,1127,Alimentos,Guatemala,Exitosa
1960,1357,Electrónica,Colombia,Fallida
4054,793,Retail,Colombia,Fallida
942,837,Retail,Colombia,Exitosa
1233,1556,Electrónica,Colombia,Fallida
2471,1144,Electrónica,Guatemala,Exitosa
1695,1898,Alimentos,México,Exitosa
2493,966,Electrónica,México,Fallida
2011,509,Electrónica,Colombia,Exitosa
2571,634,Alimentos,México,Fallida
4732,335,Alimentos,Guatemala,Fallida
532,1470,Electrónica,Guatemala,Exitosa
3376,1579,Retail,Guatemala,Exitosa
3549,963,Retail,Guatemala,Fallida
1183,1046,Alimentos,Guatemala,Fallida
2335,164,Alimentos,Colombia,Fallida
930,1570,Retail,Guatemala,Fallida
3943,1483,Retail,Colombia,Exitosa
4885,663,Retail,México,Exitosa
3573,1008,Electrónica,Guatemala,Fallida
1025,40,Alimentos,Colombia,Fallida
2943,1897,Alimentos,México,Exitosa
3630,931,Electrónica,Guatemala,Fallida
169,1497,Alimentos,Colombia,Exitosa
4540,32,Alimentos,Guatemala,Fallida
3542,1935,Electrónica,México,Fallida
2605,189,Electrónica,Colombia,Fallida
1706,1078,Alimentos,Colombia,Exitosa
3154,1815,Electrónica,México,Fallida
3882,1732,Alimentos,Guatemala,Exitosa
3444,291,Electrónica,México,Fallida
3826,1677,Retail,Colombia,Fallida
3312,840,Electrónica,Colombia,Exitosa
2583,627,Electrónica,México,Exitosa
1428,1033,Retail,Colombia,Fallida
2116,1227,Electrónica,Colombia,Fallida
1229,464,Electrónica,México,Fallida
2303,459,Alimentos,Colombia,Fallida
1268,403,Electrónica,Colombia,Exitosa
2631,161,Electrónica,Guatemala,Exitosa
572,1297,Retail,Colombia,Exitosa
4951,1162,Retail,Guatemala,Fallida
4927,171,Alimentos,Colombia,Exitosa
2142,631,Electrónica,México,Exitosa
1741,576,Electrónica,Colombia,Fallida
2264,493,Alimentos,Guatemala,Exitosa
3401,309,Electrónica,Guatemala,Fallida
3052,102,Alimentos,Colombia,Fallida
4519,1734,Electrónica,Colombia,Exitosa
115,1011,Retail,Colombia,Exitosa
3755,1634,Electrónica,Guatemala,Fallida
1677,822,Electrónica,Guatemala,Exitosa
750,864,Retail,Colombia,Exitosa
1945,1197,Electrónica,México,Fallida
1175,967,Electrónica,Colombia,Fallida
1718,1184,Retail,Colombia,Exitosa
685,1886,Electrónica,México,Exitosa
173,1994,Retail,Colombia,Exitosa
2393,756,Retail,México,Exitosa
4208,759,Alimentos,Colombia,Exitosa
2542,627,Retail,Guatemala,Exitosa
457,1736,Electrónica,Guatemala,Exitosa
669,536,Retail,Guatemala,Fallida
1928,907,Alimentos,Colombia,Fallida
1223,764,Alimentos,México,Fallida
2693,157,Retail,Colombia,Exitosa
2598,760,Alimentos,Guatemala,Fallida
1984,1997,Retail,Guatemala,Exitosa
3847,552,Retail,México,Fallida
2332,726,Electrónica,México,Fallida
4955,1215,Alimentos,Colombia,Fallida
4619,1256,Retail,Guatemala,Fallida
3960,1987,Alimentos,México,Exitosa
1104,105,Alimentos,México,Fallida
2914,693,Retail,México,Exitosa
3216,857,Electrónica,México,Exitosa
4103,1043,Retail,Colombia,Exitosa
1343,1442,Electrónica,Colombia,Fallida
3382,1949,Electrónica,Guatemala,Exitosa
2631,1318,Retail,Colombia,Exitosa
463,936,Retail,Colombia,Fallida
3898,29,Retail,México,Fallida
2876,747,Retail,Colombia,Fallida
2318,1400,Alimentos,Guatemala,Exitosa
1574,1835,Alimentos,Colombia,Exitosa
2982,1607,Alimentos,Colombia,Fallida
3994,730,Alimentos,México,Exitosa
994,1534,Alimentos,Colombia,Exitosa
3910,492,Electrónica,México,Exitosa
2865,154,Alimentos,Colombia,Exitosa
3166,1346,Alimentos,México,Exitosa
4264,956,Alimentos,Guatemala,Fallida
1519,1776,Electrónica,México,Fallida
2723,922,Retail,México,Fallida
673,819,Alimentos,Colombia,Fallida
1275,1557,Alimentos,México,Exitosa
4555,290,Retail,Guatemala,Fallida
3454,531,Alimentos,Colombia,Exitosa
4344,235,Electrónica,Colombia,Fallida
426,1513,Alimentos,Colombia,Fallida
107,232,Electrónica,México,Exitosa
3748,1014,Retail,México,Fallida
4873,1206,Retail,Guatemala,Fallida
2277,786,Alimentos,Guatemala,Exitosa
4442,1175,Electrónica,Colombia,Exitosa
1966,1933,Electrónica,Guatemala,Exitosa
2487,330,Alimentos,Guatemala,Exitosa
4413,1090,Retail,Guatemala,Exitosa
1898,1077,Alimentos,México,Fallida
4953,821,Retail,Colombia,Fallida
4201,1086,Retail,Colombia,Exitosa
4787,1194,Electrónica,Guatemala,Exitosa
3276,1754,Electrónica,Guatemala,Fallida
3182,1493,Alimentos,Colombia,Exitosa
3831,302,Retail,Colombia,Exitosa
2468,657,Alimentos,Colombia,Fallida
3930,635,Electrónica,México,Fallida
2040,1056,Electrónica,Guatemala,Exitosa
840,1718,Retail,Colombia,Fallida
3773,753,Electrónica,Guatemala,Fallida
4821,466,Electrónica,Guatemala,Fallida
553,1546,Electrónica,México,Fallida
3471,403,Alimentos,México,Fallida
1096,1826,Electrónica,Colombia,Fallida
2041,1116,Electrónica,Guatemala,Fallida
2778,166,Retail,Guatemala,Fallida
1387,385,Alimentos,Colombia,Fallida
1622,1081,Electrónica,Guatemala,Fallida
2086,1890,Electrónica,Guatemala,Exitosa
1103,836,Alimentos,México,Exitosa
3048,845,Retail,Colombia,Fallida
3988,263,Electrónica,Colombia,Fallida
1944,1572,Alimentos,Colombia,Fallida
501,1543,Retail,Guatemala,Exitosa
973,1499,Retail,Colombia,Exitosa
1013,1969,Retail,Guatemala,Exitosa
921,966,Alimentos,Guatemala,Fallida
682,417,Electrónica,Guatemala,Fallida
2390,540,Retail,México,Exitosa
593,1570,Retail,Colombia,Exitosa
3706,817,Alimentos,Guatemala,Exitosa
2572,626,Retail,México,Exitosa
3059,1118,Alimentos,México,Exitosa
4559,1721,Retail,Guatemala,Fallida
582,44,Alimentos,Colombia,Exitosa
182,83,Retail,México,Exitosa
2512,258,Alimentos,México,Exitosa
2834,1949,Retail,México,Fallida
1704,1664,Alimentos,México,Exitosa
318,339,Electrónica,México,Fallida
3853,750,Retail,Colombia,Exitosa
159,1540,Retail,Colombia,Fallida
1048,229,Electrónica,Guatemala,Exitosa
4680,231,Retail,México,Fallida
3556,291,Alimentos,Guatemala,Fallida
2247,1682,Electrónica,Colombia,Exitosa
4153,1792,Retail,Guatemala,Exitosa
4188,1539,Alimentos,México,Exitosa
418,1574,Electrónica,Guatemala,Exitosa
988,1257,Retail,Colombia,Exitosa
3626,956,Electrónica,Colombia,Exitosa
2126,703,Retail,Colombia,Exitosa
2500,312,Retail,Guatemala,Fallida
587,1328,Retail,México,Exitosa
859,1829,Electrónica,México,Fallida
3210,1593,Alimentos,México,Fallida
916,1246,Electrónica,Colombia,Fallida
4448,472,Electrónica,Guatemala,Fallida
2127,1053,Electrónica,Guatemala,Exitosa
2365,84,Alimentos,Guatemala,Exitosa
672,1880,Alimentos,Colombia,Fallida
2938,1486,Retail,Guatemala,Fallida
1329,1332,Retail,México,Exitosa
2225,1517,Retail,Colombia,Fallida
1741,622,Retail,México,Fallida
4350,158,Retail,Colombia,Fallida
325,643,Retail,México,Fallida
2466,453,Electrónica,Guatemala,Exitosa
3930,1249,Electrónica,México,Fallida
4328,1907,Electrónica,México,Exitosa
2174,1041,Electrónica,México,Exitosa
1921,713,Retail,Guatemala,Exitosa
3693,1179,Alimentos,México,Fallida
1868,1806,Alimentos,Guatemala,Fallida
2776,463,Electrónica,Colombia,Exitosa
4964,69,Alimentos,México,Exitosa
1853,1564,Electrónica,México,Exitosa
4195,871,Electrónica,México,Fallida
3649,502,Alimentos,Colombia,Fallida
3085,948,Alimentos,Colombia,Exitosa
4724,1490,Electrónica,Guatemala,Fallida
1740,888,Retail,Guatemala,Fallida
2583,189,Retail,Guatemala,Fallida
735,1725,Alimentos,Guatemala,Exitosa
326,1881,Electrónica,México,Fallida
3187,350,Retail,Guatemala,Fallida
2753,1197,Electrónica,México,Exitosa
365,1292,Alimentos,Guatemala,Fallida
1550,1325,Retail,Colombia,Fallida
565,574,Electrónica,México,Fallida
477,466,Electrónica,Colombia,Exitosa
1706,391,Retail,Colombia,Fallida
2270,96,Retail,México,Exitosa
469,1593,Alimentos,Guatemala,Exitosa
3064,135,Retail,México,Fallida
3128,833,Electrónica,México,Exitosa
1741,635,Electrónica,Guatemala,Exitosa
3633,11,Alimentos,Colombia,Exitosa
1646,512,Retail,Guatemala,Exitosa
3188,1599,Alimentos,México,Exitosa
3314,1064,Electrónica,Guatemala,Fallida
2175,822,Electrónica,México,Exitosa
3589,640,Electrónica,Colombia,Exitosa
3901,1149,Alimentos,Colombia,Exitosa
4368,1368,Electrónica,Guatemala,Exitosa
216,666,Alimentos,Guatemala,Exitosa
2834,365,Retail,Colombia,Fallida
2265,1776,Electrónica,Guatemala,Fallida
4410,246,Electrónica,México,Fallida
2022,159,Retail,Colombia,Fallida
2604,1645,Electrónica,Guatemala,Exitosa
