Transaccion_Origen_ID,Transaccion_Destino_ID,Monto,Motivo,Método_Transferencia
4046,288,3983.12,Transferencia,SWIFT
4128,3286,1616.81,Reembolso,SWIFT
1603,1690,7006.71,Reembolso,SWIFT
771,298,5189.25,Transferencia,ACH
3374,3728,6722.66,Pago,Interna
2131,3261,5231.64,Transferencia,ACH
3511,1957,2507.32,Pago,Interna
3368,1036,1141.08,Pago,ACH
498,2894,7635.9,Transferencia,Interna
4259,570,3537.55,Transferencia,SWIFT
1596,1043,2205.22,Reembolso,SWIFT
4873,235,7175.64,Pago,SWIFT
1849,4736,806.18,Reembolso,ACH
490,260,8148.95,Pago,ACH
2230,2563,6909.87,Pago,Interna
163,4172,3092.73,Transferencia,ACH
4811,990,5120.38,Transferencia,Interna
2306,3419,2703.02,Transferencia,Interna
1961,481,4880.94,Pago,SWIFT
3738,3886,479.83,Transferencia,ACH
241,1543,4100.69,Pago,SWIFT
75,3769,1447.48,Transferencia,Interna
3617,4875,5104.39,Reembolso,SWIFT
4292,2685,7444.36,Transferencia,Interna
2055,4499,4909.75,Transferencia,ACH
484,4895,3873.17,Pago,SWIFT
3774,952,4037.71,Reembolso,ACH
4866,4352,979.45,Pago,ACH
2131,4536,7299.87,Reembolso,ACH
2222,2931,1120.61,Reembolso,SWIFT
2728,763,4978.17,Pago,ACH
3155,624,9566.15,Transferencia,ACH
1582,227,8449.24,Transferencia,ACH
59,3965,2517.37,Reembolso,SWIFT
3028,4439,4524.47,Pago,Interna
1962,1112,6545.82,Transferencia,ACH
4226,2449,9859.58,Reembolso,Interna
619,1604,7130.3,Pago,SWIFT
773,1438,7556.03,Pago,Interna
2682,2823,9961.46,Reembolso,Interna
1639,1430,9996.64,Reembolso,Interna
3184,2325,771.32,Pago,SWIFT
3134,4144,7673.67,Transferencia,SWIFT
3505,2082,9260.78,Pago,Interna
4135,4452,8327.5,Reembolso,SWIFT
1685,3748,4127.47,Transferencia,Interna
364,3950,4104.77,Reembolso,Interna
1960,2786,600.83,Reembolso,SWIFT
2448,2769,7528.45,Transferencia,ACH
3120,2403,9886.1,Reembolso,Interna
947,2947,2773.57,Pago,SWIFT
1987,3202,739.25,Reembolso,ACH
2766,4196,6231.32,Transferencia,SWIFT
2004,3669,6657.78,Reembolso,ACH
4194,1312,3455.3,Reembolso,SWIFT
234,4429,386.71,Reembolso,SWIFT
3098,3877,3731.93,Pago,ACH
419,1865,5588.96,Reembolso,ACH
635,4690,4936.56,Pago,ACH
3747,902,9280.5,Reembolso,ACH
1339,2143,9021.08,Transferencia,SWIFT
2468,4881,6855.8,Reembolso,Interna
2195,1052,3274.29,Transferencia,Interna
4713,2823,4414.33,Pago,ACH
294,3086,8866.72,Transferencia,ACH
2885,341,8312.63,Pago,SWIFT
2999,108,9092.61,Reembolso,SWIFT
869,3906,3345.48,Transferencia,ACH
1323,2572,632.93,Transferencia,ACH
3197,2100,718.35,Transferencia,SWIFT
4564,327,8290.3,Reembolso,SWIFT
871,3659,1386.48,Pago,ACH
2177,196,1629.32,Reembolso,SWIFT
652,1028,7113.72,Transferencia,SWIFT
350,3848,6731.74,Pago,Interna
4750,3046,5405.7,Transferencia,Interna
2159,2548,9514.72,Pago,Interna
4659,4140,7663.92,Pago,Interna
324,740,7685.46,Pago,ACH
2830,3267,7650.2,Transferencia,SWIFT
1634,1918,6260.15,Transferencia,SWIFT
3009,2029,7539.03,Reembolso,Interna
4473,594,4344.85,Reembolso,SWIFT
3138,3431,7580.36,Reembolso,Interna
3550,1303,7993.11,Transferencia,SWIFT
4105,471,7154.27,Transferencia,Interna
3980,3428,5055.86,Pago,ACH
2059,742,7553.63,Transferencia,Interna
4075,560,9952.68,Transferencia,ACH
2014,379,1739.78,Transferencia,SWIFT
2351,4577,8528.13,Transferencia,SWIFT
1328,3114,9620.5,Pago,SWIFT
560,2827,3157.48,Pago,Interna
2031,1187,6816.73,Transferencia,Interna
2852,3770,1200.17,Transferencia,ACH
4706,3140,9107.01,Pago,ACH
4691,3081,7502.46,Transferencia,SWIFT
4126,2396,1333.24,Transferencia,Interna
4842,4414,4864.28,Pago,Interna
178,3962,3852.19,Pago,ACH
170,4946,1848.11,Transferencia,SWIFT
3704,1718,32.67,Pago,SWIFT
2678,3192,8161.3,Transferencia,ACH
4911,3164,5707.92,Transferencia,ACH
1515,1458,9968.39,Pago,ACH
538,1960,320.45,Pago,Interna
3670,4404,7504.6,Reembolso,SWIFT
1101,788,7125.96,Pago,Interna
1092,318,7210.55,Pago,Interna
698,3497,9472.02,Transferencia,SWIFT
1227,4763,308.42,Reembolso,ACH
3903,1848,3102.61,Pago,SWIFT
2627,2973,4233.73,Pago,ACH
2409,2854,9450.21,Transferencia,ACH
8,1924,3442.36,Reembolso,Interna
3924,4863,3082.77,Pago,ACH
3669,2442,7759.13,Reembolso,ACH
73,4744,2218.04,Pago,ACH
2870,4313,3205.59,Reembolso,Interna
1706,1401,5993.66,Transferencia,ACH
3475,1019,4811.32,Pago,Interna
994,3858,8050.19,Transferencia,ACH
31,1759,7711.85,Pago,SWIFT
3309,4008,8264.88,Reembolso,Interna
3374,3361,9613.39,Transferencia,ACH
1089,1434,7349.84,Reembolso,Interna
4974,3980,6056.7,Transferencia,Interna
1510,1355,1099.7,Reembolso,Interna
437,346,721.65,Reembolso,Interna
731,4232,6746.24,Transferencia,ACH
4564,4534,3242.37,Reembolso,Interna
1014,3912,2025.26,Pago,Interna
4839,2900,2858.59,Pago,Interna
1225,4064,1731.14,Pago,SWIFT
320,428,8836.63,Reembolso,ACH
3987,1537,7848.9,Reembolso,Interna
2384,2989,4408.54,Pago,SWIFT
4514,1511,4446.31,Transferencia,ACH
648,775,5924.03,Pago,ACH
1873,4679,2631.23,Reembolso,Interna
288,3195,2522.18,Transferencia,ACH
582,2700,4382.16,Transferencia,ACH
4148,2139,5239.18,Transferencia,ACH
487,4678,3698.38,Transferencia,ACH
3684,1391,5084.29,Pago,SWIFT
4257,781,242.55,Reembolso,ACH
467,3717,6556.77,Pago,SWIFT
1958,1375,7010.61,Transferencia,ACH
4837,3732,4648.22,Transferencia,Interna
4227,3767,8086.86,Pago,ACH
51,4568,9356.83,Transferencia,Interna
3676,1558,8669.33,Reembolso,ACH
1098,934,6064.99,Transferencia,Interna
286,1610,7628.63,Pago,SWIFT
2653,3670,3230.28,Pago,ACH
2621,1634,5766.89,Pago,SWIFT
4699,4741,6517.23,Reembolso,SWIFT
3400,3384,3381.43,Reembolso,ACH
1538,72,4664.23,Pago,Interna
421,478,6264.7,Reembolso,SWIFT
1239,632,1734.91,Reembolso,Interna
4433,3393,3134.72,Pago,ACH
3440,4780,695.02,Pago,ACH
1093,1325,580.68,Reembolso,ACH
3600,2654,9467.52,Reembolso,SWIFT
4777,1833,9840.44,Pago,ACH
2563,2581,2979.1,Reembolso,ACH
1505,685,4553.78,Pago,SWIFT
1609,946,6379.68,Reembolso,Interna
2878,587,1422.01,Pago,SWIFT
3238,2955,7020.67,Pago,Interna
3189,116,6864.05,Transferencia,SWIFT
431,4047,894.76,Transferencia,Interna
917,417,5307.49,Reembolso,ACH
2624,3108,6988.44,Transferencia,Interna
4519,345,1846.99,Transferencia,SWIFT
4733,2197,3111.37,Transferencia,ACH
3621,773,6917.3,Transferencia,ACH
3804,2709,8865.71,Transferencia,Interna
2635,2303,5490.89,Transferencia,ACH
2083,856,2881.48,Pago,ACH
4348,4997,9680.49,Reembolso,Interna
943,358,1672.14,Transferencia,ACH
2568,3436,9423.53,Transferencia,Interna
493,2913,7164.15,Transferencia,ACH
1246,2437,1616.64,Transferencia,Interna
4853,2889,958.54,Transferencia,Interna
2332,3483,3940.28,Reembolso,ACH
4507,4666,7920.74,Transferencia,Interna
209,3214,5534.16,Reembolso,ACH
815,3591,107.34,Transferencia,ACH
2185,155,7504.62,Transferencia,SWIFT
2931,3956,6208.28,Pago,Interna
3059,4671,9153.03,Transferencia,ACH
2531,4854,5690.83,Pago,SWIFT
1529,1539,3104.9,Transferencia,Interna
4268,4830,5895.28,Transferencia,ACH
301,2764,2554.56,Pago,ACH
1682,4616,8174.59,Transferencia,SWIFT
441,4927,2519.48,Transferencia,SWIFT
3002,4426,2573.34,Transferencia,SWIFT
1749,4990,8441.66,Reembolso,SWIFT
1937,2250,8554.23,Reembolso,ACH
431,1474,3563.74,Pago,Interna
3807,4712,9056.92,Pago,ACH
1870,1514,6712.58,Pago,Interna
868,51,5554.3,Pago,ACH
1390,3521,5309.02,Transferencia,ACH
3454,61,1343.79,Transferencia,SWIFT
3382,67,580.38,Reembolso,Interna
2526,1345,58.18,Pago,SWIFT
2144,4246,8649.43,Pago,Interna
1092,1391,9942.03,Transferencia,ACH
923,2109,7689.93,Pago,Interna
858,494,9171.79,Pago,ACH
1387,3224,2789.38,Pago,SWIFT
3497,4173,6989.15,Transferencia,Interna
816,2388,8507.33,Pago,ACH
2082,1878,224.2,Pago,Interna
2833,2600,484.02,Reembolso,SWIFT
251,4658,143.98,Pago,ACH
3996,1207,6401.97,Transferencia,SWIFT
760,2719,2528.15,Reembolso,ACH
374,295,3050.03,Transferencia,Interna
1233,2014,6258.11,Reembolso,ACH
2878,2675,9484.62,Pago,Interna
912,493,4497.83,Reembolso,ACH
3977,1150,6977.74,Transferencia,SWIFT
1948,1593,5765.53,Reembolso,ACH
769,882,3750.03,Pago,Interna
1578,694,8087.73,Transferencia,Interna
3593,2970,7564.85,Transferencia,ACH
158,3907,3398.39,Transferencia,Interna
4614,3486,5585.27,Reembolso,SWIFT
341,2330,1863.81,Reembolso,SWIFT
2215,4460,1414.82,Pago,SWIFT
2121,2083,9524.75,Pago,SWIFT
4475,3528,2155.3,Reembolso,SWIFT
3724,205,1282.14,Pago,SWIFT
3885,3346,5096.19,Transferencia,Interna
1635,2478,1236.53,Pago,Interna
3943,3155,9229.04,Transferencia,SWIFT
506,3764,3503.14,Pago,SWIFT
1808,2302,1142.55,Reembolso,Interna
3582,3194,8123.44,Pago,Interna
131,2458,8136.9,Transferencia,SWIFT
2104,1661,1342.75,Pago,ACH
4901,1912,7201.64,Reembolso,SWIFT
4587,4053,4642.05,Transferencia,Interna
3127,642,7014.98,Pago,SWIFT
435,3707,7601.1,Pago,Interna
539,372,8818.31,Pago,SWIFT
181,4612,3740.39,Transferencia,ACH
4944,4979,4969.11,Reembolso,ACH
421,2154,2895.94,Pago,Interna
4718,3172,9167.54,Reembolso,Interna
4230,3262,478.13,Transferencia,SWIFT
1471,366,8604.56,Pago,ACH
598,2431,8008.88,Reembolso,Interna
4782,4770,8661.08,Reembolso,SWIFT
1632,1935,3220.58,Reembolso,Interna
4051,2277,1117.55,Reembolso,SWIFT
3114,1251,4286.47,Reembolso,SWIFT
716,4450,8719.9,Pago,SWIFT
1221,849,8645.44,Pago,SWIFT
863,4231,547.95,Pago,SWIFT
2275,1686,1604.42,Transferencia,Interna
1177,1063,7513.91,Pago,ACH
2134,1973,4006.17,Reembolso,ACH
1960,4751,7580.24,Pago,SWIFT
4887,946,1728.35,Transferencia,ACH
3288,1989,90.84,Transferencia,SWIFT
4146,3952,5154.38,Transferencia,Interna
676,2960,1668.77,Transferencia,Interna
2204,2564,9871.99,Pago,Interna
3239,269,8108.63,Transferencia,ACH
1998,210,7071.99,Pago,Interna
43,883,272.68,Transferencia,SWIFT
4177,634,5263.45,Transferencia,ACH
114,4533,8843.94,Reembolso,SWIFT
1992,966,9597.39,Reembolso,SWIFT
4470,3974,6930.18,Pago,Interna
4385,2803,8419.28,Pago,SWIFT
2934,3263,1102.1,Transferencia,ACH
337,376,3947.86,Pago,Interna
4189,1574,8825.78,Pago,ACH
4466,2341,100.92,Transferencia,SWIFT
4258,2220,280.82,Reembolso,Interna
978,4495,8459.47,Pago,SWIFT
4030,89,5982.71,Reembolso,Interna
4796,2285,3159.33,Pago,Interna
2017,1990,6075.34,Pago,Interna
654,4891,8732.57,Reembolso,ACH
2625,3378,4195.03,Transferencia,ACH
1727,2975,8480.55,Pago,SWIFT
546,143,4830.35,Transferencia,SWIFT
1087,3447,2275.92,Reembolso,ACH
1841,3067,7200.96,Pago,SWIFT
3257,4322,4023.4,Transferencia,ACH
4268,920,9777.79,Reembolso,Interna
1060,1547,5800.93,Pago,ACH
4994,3325,9470.7,Transferencia,SWIFT
1995,2382,8585.6,Reembolso,Interna
1474,4773,7702.86,Reembolso,ACH
3575,3386,7371.71,Pago,SWIFT
569,1496,3441.66,Transferencia,SWIFT
77,1761,4280.5,Transferencia,SWIFT
1221,210,1469.1,Pago,Interna
3063,4622,5548.87,Reembolso,Interna
2152,632,9907.88,Transferencia,ACH
709,1120,1944.68,Reembolso,SWIFT
3326,4700,4454.56,Transferencia,ACH
2288,1999,9227.71,Pago,ACH
4960,3282,96.19,Pago,SWIFT
3987,23,6074.15,Reembolso,ACH
159,25,2822.93,Transferencia,ACH
2670,1726,182.88,Pago,ACH
2520,4404,5998.75,Transferencia,SWIFT
1078,4240,7642.64,Pago,SWIFT
827,3772,6914.41,Reembolso,SWIFT
157,266,3252.59,Pago,ACH
4994,3734,6062.02,Transferencia,SWIFT
881,1719,5450.15,Reembolso,Interna
917,1286,4087.87,Reembolso,ACH
2813,4974,2796.68,Reembolso,SWIFT
239,830,2699.35,Transferencia,ACH
2038,3420,432.47,Transferencia,SWIFT
44,139,3946.65,Transferencia,ACH
3235,2085,1128.51,Reembolso,Interna
1371,962,7711.62,Transferencia,ACH
2865,1487,2516.33,Pago,ACH
2231,1632,2781.35,Transferencia,Interna
936,1946,6622.51,Reembolso,ACH
979,1848,211.95,Transferencia,SWIFT
3785,1695,99.76,Pago,ACH
2312,4320,4531.85,Reembolso,SWIFT
2613,2498,9870.47,Reembolso,SWIFT
3162,4523,4843.73,Pago,SWIFT
1656,4682,4184.14,Reembolso,SWIFT
1984,3628,9685.89,Transferencia,ACH
945,4606,2413.7,Reembolso,SWIFT
3004,2290,3654.59,Transferencia,SWIFT
1896,4016,5785.51,Transferencia,Interna
4745,3577,2820.68,Transferencia,Interna
3739,19,8713.85,Pago,SWIFT
555,3596,6019.86,Reembolso,ACH
1849,3878,9194.75,Transferencia,ACH
270,3630,4999.86,Pago,Interna
3828,3972,1034.32,Transferencia,Interna
1353,1572,4939.53,Pago,SWIFT
2416,1539,165.05,Transferencia,ACH
1166,4074,587.01,Reembolso,SWIFT
4984,4260,486.3,Pago,Interna
2796,3301,6994.87,Pago,SWIFT
976,4458,6630.28,Reembolso,SWIFT
4600,3493,3232.78,Reembolso,SWIFT
2267,4863,2398.8,Transferencia,ACH
3118,2745,434.22,Pago,Interna
4017,1933,1217.06,Pago,SWIFT
3738,746,7676.58,Reembolso,ACH
3155,1687,2363.77,Transferencia,Interna
735,1706,5218.47,Reembolso,ACH
2637,2205,8571.99,Reembolso,Interna
4449,1518,7645.08,Transferencia,SWIFT
131,1295,6356.35,Pago,SWIFT
3510,911,2369.17,Transferencia,SWIFT
647,298,242.52,Pago,Interna
3119,129,2202.74,Reembolso,ACH
3182,1247,1374.94,Reembolso,SWIFT
725,4870,201.87,Pago,Interna
2004,1993,5139.16,Pago,Interna
966,3560,4895.64,Reembolso,Interna
1479,3819,1018.65,Reembolso,SWIFT
4528,1923,5120.73,Pago,SWIFT
3140,736,7886.65,Reembolso,Interna
552,621,482.96,Pago,Interna
4561,2593,3845.01,Pago,Interna
2028,4593,9087.02,Pago,SWIFT
1085,4392,9985.01,Reembolso,Interna
370,4242,4513.81,Reembolso,Interna
474,1453,4611.86,Pago,Interna
4949,4221,5865.43,Transferencia,Interna
425,3179,5303.92,Reembolso,ACH
2731,2039,5639.89,Pago,Interna
4797,3841,4185.66,Transferencia,Interna
1730,2021,8163.2,Reembolso,ACH
1230,547,8889.71,Pago,ACH
95,2744,1349.16,Transferencia,SWIFT
2713,3130,4080.84,Pago,Interna
4850,1512,4611.71,Reembolso,SWIFT
4906,3818,3633.27,Transferencia,Interna
1888,2387,2317.12,Transferencia,ACH
1741,923,3857.62,Reembolso,Interna
4323,2349,5978.58,Transferencia,ACH
3994,3568,9607.11,Pago,ACH
4767,2524,2024.98,Transferencia,SWIFT
3972,2767,6878.01,Transferencia,Interna
2901,4595,8862.91,Pago,Interna
634,2293,2892.29,Transferencia,SWIFT
2888,966,3174.77,Transferencia,Interna
681,4720,1510.66,Pago,SWIFT
3138,3041,5545.13,Reembolso,Interna
2299,2999,4537.96,Reembolso,Interna
4864,1953,6466.34,Pago,ACH
1996,87,6709.9,Pago,SWIFT
2462,1100,2294.63,Transferencia,Interna
2567,549,4305.1,Reembolso,SWIFT
3595,3956,7226.11,Reembolso,SWIFT
382,61,3653.28,Reembolso,Interna
4008,1020,9550.88,Pago,Interna
2680,2922,7850.14,Pago,SWIFT
4295,2377,9056.35,Transferencia,ACH
2110,3596,4220.69,Reembolso,SWIFT
2281,2734,3669.28,Reembolso,SWIFT
3686,1592,3245.19,Transferencia,ACH
4268,4542,2705.37,Transferencia,ACH
411,3728,1780.77,Transferencia,SWIFT
720,1089,684.68,Transferencia,Interna
1344,316,8487.39,Transferencia,ACH
2662,787,8205.02,Transferencia,Interna
4483,4625,5663.01,Reembolso,SWIFT
2326,2225,6465.92,Transferencia,ACH
1886,2301,2696.62,Pago,ACH
679,911,5516.76,Reembolso,ACH
2986,489,9637.23,Pago,SWIFT
3330,4890,7696.73,Reembolso,SWIFT
984,2994,5011.5,Reembolso,ACH
1513,287,8064.11,Transferencia,ACH
2497,1742,5893.82,Transferencia,SWIFT
1866,1487,937.87,Reembolso,Interna
4117,2568,3875.7,Pago,SWIFT
1714,1758,2123.17,Transferencia,ACH
1624,502,9264.72,Pago,SWIFT
1192,1198,5262.25,Transferencia,SWIFT
1079,2960,239.26,Transferencia,Interna
1682,4668,3551.09,Pago,ACH
3500,4108,9375.59,Reembolso,SWIFT
4964,3973,7416.52,Reembolso,SWIFT
2652,522,1026.57,Pago,Interna
4460,2241,7838.93,Pago,Interna
1928,1863,9191.15,Transferencia,SWIFT
698,4422,1104.51,Transferencia,Interna
3992,3054,8949.52,Transferencia,Interna
4705,1798,5073.06,Transferencia,ACH
258,3919,3895.93,Transferencia,Interna
4301,503,4502.92,Reembolso,Interna
2424,1455,3637.47,Reembolso,Interna
579,1771,6860.14,Reembolso,SWIFT
2452,1929,5004.38,Reembolso,SWIFT
3118,2359,3957.39,Pago,ACH
3294,3167,134.24,Reembolso,SWIFT
3526,1756,5466.49,Transferencia,SWIFT
2933,545,6223.75,Transferencia,ACH
646,2889,206.01,Reembolso,Interna
4957,1910,5885.12,Pago,ACH
124,1500,392.93,Pago,ACH
1027,1370,9567.23,Pago,Interna
1149,1984,7364.5,Reembolso,Interna
2163,1425,9656.06,Transferencia,ACH
4256,358,1718.83,Pago,SWIFT
3760,3893,7206.1,Transferencia,ACH
4917,1203,7774.57,Pago,ACH
802,4959,4422.95,Pago,Interna
454,3040,7975.27,Pago,Interna
998,2973,5027.46,Pago,Interna
2366,4982,8405.8,Pago,Interna
652,1103,380.08,Pago,Interna
1413,2876,8362.32,Pago,ACH
1501,249,1535.96,Transferencia,SWIFT
552,4701,1394.84,Reembolso,SWIFT
4687,3492,4956.97,Pago,Interna
761,3105,1869.8,Transferencia,ACH
2486,1872,9689.52,Transferencia,SWIFT
1337,4866,4152.5,Reembolso,SWIFT
589,4882,4777.17,Pago,ACH
742,2424,8248.14,Reembolso,SWIFT
2950,1484,8194.68,Transferencia,ACH
483,4547,2515.21,Transferencia,Interna
4249,2163,3355.7,Pago,ACH
3203,4697,396.08,Reembolso,ACH
2802,4473,5280.52,Pago,Interna
3058,1092,2759.77,Transferencia,Interna
1219,441,7292.21,Pago,ACH
1410,4267,7918.52,Transferencia,SWIFT
1474,42,5472.13,Transferencia,Interna
4562,2520,5736.53,Transferencia,Interna
605,1592,7877.31,Pago,ACH
4449,2044,5512.25,Reembolso,Interna
3526,3178,1981.56,Reembolso,SWIFT
2782,207,2586.02,Pago,Interna
1219,1186,668.05,Pago,Interna
642,1,3742.0,Transferencia,ACH
4741,1748,3325.8,Reembolso,ACH
2960,3324,7608.55,Pago,Interna
3513,4613,446.31,Transferencia,SWIFT
286,1452,9234.11,Transferencia,ACH
3343,2748,1066.94,Transferencia,Interna
3301,1025,3345.08,Pago,ACH
4641,4114,1609.19,Pago,SWIFT
1684,2415,8455.84,Reembolso,ACH
1516,4013,3459.54,Pago,ACH
236,4598,9421.58,Transferencia,ACH
1377,1580,8369.82,Pago,Interna
4019,4628,5009.78,Pago,SWIFT
3838,1440,5248.54,Transferencia,Interna
363,1663,6856.46,Reembolso,Interna
2253,3760,40.0,Transferencia,Interna
4416,1414,3395.66,Transferencia,Interna
3455,1494,2195.22,Transferencia,ACH
1415,2486,9548.64,Reembolso,ACH
2841,4974,1873.62,Transferencia,SWIFT
2163,1208,8876.14,Reembolso,Interna
849,1622,5908.21,Pago,SWIFT
2374,4347,7060.39,Reembolso,SWIFT
936,3621,9417.49,Transferencia,SWIFT
2999,1538,8231.19,Transferencia,SWIFT
3344,2930,3617.18,Pago,Interna
600,4504,8163.7,Reembolso,ACH
307,2895,32.47,Transferencia,SWIFT
1030,3898,5415.41,Pago,ACH
1332,4612,6354.05,Transferencia,Interna
2297,2639,3163.94,Reembolso,SWIFT
1506,4388,868.69,Pago,SWIFT
3263,2626,4378.84,Pago,Interna
469,4564,7621.15,Reembolso,ACH
3495,2373,4133.39,Pago,Interna
1032,3257,4970.87,Pago,SWIFT
2973,2272,1573.15,Pago,SWIFT
291,831,4061.72,Transferencia,Interna
2848,2731,9089.36,Transferencia,ACH
2916,362,5003.83,Pago,ACH
2146,1947,4364.61,Reembolso,ACH
3751,883,9828.0,Pago,ACH
398,2527,5664.16,Transferencia,SWIFT
2770,923,5868.43,Pago,SWIFT
3088,548,9231.73,Pago,SWIFT
3188,708,9201.96,Transferencia,SWIFT
845,4250,9993.65,Pago,Interna
4028,1037,7038.28,Pago,Interna
4224,120,4151.29,Pago,ACH
4079,3478,3268.11,Reembolso,Interna
4965,2586,2231.43,Pago,ACH
2214,27,1882.88,Reembolso,SWIFT
1997,2209,7182.92,Pago,SWIFT
2501,2224,6126.33,Transferencia,SWIFT
4152,4937,8388.23,Transferencia,ACH
2869,2654,7339.88,Pago,SWIFT
2068,2794,3841.76,Transferencia,ACH
2117,4299,3594.21,Pago,ACH
1732,4224,974.53,Transferencia,Interna
2369,158,279.79,Transferencia,Interna
1401,1691,8554.62,Transferencia,Interna
3512,4976,9805.58,Transferencia,SWIFT
1977,3106,4304.16,Transferencia,Interna
4940,1388,468.59,Transferencia,ACH
694,1573,9152.59,Transferencia,ACH
2415,333,935.76,Transferencia,ACH
2849,732,2970.47,Pago,SWIFT
3240,2017,9111.11,Transferencia,Interna
3333,2771,7840.41,Reembolso,Interna
109,2647,2377.8,Reembolso,ACH
3674,2498,7796.32,Pago,Interna
4345,4179,1834.44,Transferencia,ACH
4842,287,8584.61,Reembolso,Interna
4671,4649,6831.77,Pago,ACH
2496,2897,1177.79,Reembolso,SWIFT
4826,2072,7853.78,Pago,ACH
1398,4068,2985.45,Pago,SWIFT
698,1934,4802.77,Reembolso,ACH
4296,153,3088.46,Reembolso,ACH
1694,3306,1440.6,Pago,ACH
2367,473,1244.99,Reembolso,ACH
1488,4503,4704.27,Transferencia,SWIFT
1201,1076,6591.37,Pago,ACH
504,2751,8157.81,Transferencia,Interna
114,3569,1082.44,Transferencia,Interna
2215,2373,2267.97,Reembolso,SWIFT
2057,4447,9484.33,Reembolso,ACH
4281,2233,2485.95,Transferencia,ACH
2689,4784,8408.56,Reembolso,ACH
45,897,5177.81,Transferencia,ACH
3254,4075,6286.34,Transferencia,Interna
2121,2441,4152.27,Reembolso,ACH
1935,1911,8059.57,Transferencia,ACH
256,4892,7567.85,Reembolso,SWIFT
157,1829,2943.37,Pago,Interna
1579,4495,3953.99,Transferencia,ACH
2136,2643,6036.1,Reembolso,ACH
3112,2163,5368.43,Pago,Interna
760,3100,6326.22,Transferencia,SWIFT
2817,563,9395.82,Transferencia,ACH
1839,3574,748.06,Transferencia,ACH
299,1159,8375.35,Reembolso,ACH
4541,2000,7124.41,Pago,Interna
1215,802,4055.28,Pago,ACH
1674,2598,4793.0,Pago,SWIFT
2745,3311,6869.34,Reembolso,ACH
2987,1936,7231.47,Pago,ACH
2983,2540,8090.9,Transferencia,SWIFT
455,3672,7324.33,Reembolso,Interna
1483,2906,1456.31,Reembolso,ACH
1641,2094,6782.54,Pago,ACH
3311,3338,5603.44,Transferencia,ACH
2260,1403,7697.91,Reembolso,SWIFT
3949,2280,3342.45,Pago,ACH
211,1256,8426.07,Pago,Interna
2963,814,3833.54,Reembolso,SWIFT
1214,2940,5311.85,Transferencia,ACH
4219,3789,7391.54,Pago,SWIFT
1068,91,2155.19,Transferencia,SWIFT
2658,972,6858.46,Reembolso,Interna
1947,1847,5123.51,Transferencia,ACH
4384,1828,7638.95,Transferencia,ACH
4740,2741,7853.52,Transferencia,ACH
1412,4296,3146.05,Pago,SWIFT
2314,1257,4860.26,Transferencia,Interna
2055,4369,2894.61,Reembolso,SWIFT
220,1401,5288.39,Reembolso,SWIFT
1382,362,9631.89,Reembolso,ACH
1651,3460,9576.16,Reembolso,Interna
191,2725,3074.64,Pago,ACH
2237,2865,6505.58,Transferencia,Interna
2806,1122,6383.55,Reembolso,Interna
3145,914,9957.02,Pago,ACH
2335,2203,4876.43,Pago,Interna
907,1390,3694.27,Transferencia,Interna
390,2229,6035.0,Reembolso,ACH
2564,563,7738.27,Pago,SWIFT
1814,4016,9524.13,Reembolso,SWIFT
915,4522,8282.47,Reembolso,SWIFT
4986,813,837.14,Reembolso,ACH
3674,1239,1430.02,Transferencia,SWIFT
4387,423,7583.17,Transferencia,ACH
3702,4351,8765.58,Pago,Interna
2319,2937,7388.05,Reembolso,Interna
2613,729,1431.34,Pago,ACH
2372,2046,5701.65,Transferencia,Interna
2384,3190,7576.44,Reembolso,SWIFT
2019,1164,6505.04,Reembolso,SWIFT
1278,3580,1737.99,Transferencia,SWIFT
4898,814,9614.33,Transferencia,ACH
3832,424,4658.04,Transferencia,ACH
465,3474,7646.92,Transferencia,ACH
4362,449,6042.41,Transferencia,ACH
4268,639,8877.5,Reembolso,Interna
4139,2558,4080.73,Transferencia,SWIFT
3481,1072,6840.19,Pago,SWIFT
933,1857,153.68,Transferencia,ACH
3146,1525,3912.28,Reembolso,Interna
3785,2168,9059.8,Pago,ACH
3304,1053,3332.55,Transferencia,SWIFT
2387,4078,1018.01,Transferencia,Interna
141,2488,3641.46,Reembolso,ACH
603,3452,6266.0,Transferencia,Interna
2243,1820,6429.54,Pago,SWIFT
2402,962,3844.25,Pago,ACH
2006,595,1938.35,Reembolso,Interna
2047,3688,8494.28,Pago,ACH
4854,3953,7080.92,Pago,Interna
382,3271,8215.98,Transferencia,SWIFT
4025,2292,6268.4,Pago,ACH
512,3384,7140.41,Transferencia,ACH
3369,862,7603.78,Reembolso,Interna
4006,3776,9728.03,Transferencia,Interna
2241,92,9458.46,Transferencia,ACH
408,935,5730.25,Pago,Interna
1408,3337,3861.55,Pago,Interna
213,353,663.53,Reembolso,SWIFT
681,3238,1425.77,Transferencia,Interna
3171,1526,1265.47,Pago,Interna
4602,3343,1069.99,Transferencia,SWIFT
1233,3873,3306.72,Pago,SWIFT
2988,1408,5311.89,Pago,Interna
1197,3618,3082.83,Pago,ACH
308,600,390.58,Pago,SWIFT
4229,1222,9306.59,Transferencia,ACH
1375,4932,2730.54,Reembolso,Interna
2383,2905,6976.24,Pago,ACH
1123,990,4876.55,Pago,SWIFT
4318,4196,9970.47,Pago,SWIFT
4255,2203,9753.75,Pago,Interna
3554,3729,719.97,Pago,SWIFT
350,3875,4598.45,Transferencia,ACH
