Tarjeta_ID,Cuenta_ID,Fecha_Asociacion,Estado,Uso_Frecuente
2507,1302,2021-05-17,Bloqueada,False
2677,524,2022-04-18,Bloqueada,False
566,2559,2020-02-29,Bloqueada,True
1340,1905,2020-03-09,Bloqueada,False
2923,2835,2022-05-24,Bloqueada,True
949,525,2023-02-19,Bloqueada,True
1567,361,2022-03-31,Activa,True
1745,749,2022-08-09,Bloqueada,False
2246,1146,2022-01-06,Bloqueada,False
662,1788,2023-01-25,Activa,False
1306,1997,2020-01-07,Activa,False
1900,794,2021-02-27,Bloqueada,True
1201,2942,2020-01-31,Activa,True
1516,578,2022-04-15,Bloqueada,True
1005,88,2022-11-24,Activa,True
1070,1849,2021-07-22,Bloqueada,True
1841,2179,2020-05-07,Activa,True
327,2744,2021-04-29,Activa,True
2868,2608,2022-10-29,Bloqueada,True
2662,500,2020-09-25,Bloqueada,False
174,2900,2021-08-05,Activa,False
209,650,2020-05-18,Bloqueada,False
354,664,2020-10-29,Activa,True
833,171,2022-08-02,Bloqueada,False
1841,232,2022-05-25,Bloqueada,True
2043,2321,2021-04-05,Bloqueada,True
337,2219,2022-10-10,Bloqueada,True
199,90,2021-04-17,Bloqueada,False
1881,801,2021-06-19,Activa,True
2332,1880,2020-04-28,Bloqueada,True
1241,2890,2022-08-27,Activa,True
1628,383,2023-10-30,Activa,False
433,2188,2021-06-26,Bloqueada,False
1576,868,2022-06-28,Bloqueada,False
616,1225,2021-05-16,Activa,False
247,2546,2022-05-07,Activa,True
1819,1566,2021-02-08,Bloqueada,True
720,1270,2023-04-22,Bloqueada,False
2886,1994,2020-08-03,Activa,True
2832,496,2023-02-01,Bloqueada,True
2651,1595,2020-08-19,Activa,False
1061,260,2023-11-26,Activa,False
1201,40,2022-01-22,Bloqueada,False
508,756,2020-10-24,Bloqueada,True
1680,591,2021-04-08,Activa,True
2674,1950,2022-05-25,Bloqueada,True
211,154,2022-01-28,Activa,True
1128,2521,2023-06-08,Activa,False
704,2128,2023-06-09,Bloqueada,False
1009,2553,2023-12-10,Activa,False
888,742,2022-03-10,Bloqueada,True
2236,2760,2021-06-03,Bloqueada,False
1037,2357,2022-01-03,Activa,True
1788,2731,2021-10-09,Bloqueada,False
484,1898,2023-12-01,Activa,True
2375,1875,2020-08-14,Activa,False
199,1141,2020-04-02,Bloqueada,False
2210,2928,2021-10-28,Bloqueada,False
1173,1391,2020-08-10,Activa,True
428,1250,2023-09-04,Bloqueada,True
1274,2894,2022-02-12,Bloqueada,True
1030,1615,2023-10-12,Bloqueada,True
1426,64,2022-04-14,Bloqueada,False
1323,2509,2020-04-05,Activa,True
1436,574,2020-05-16,Bloqueada,True
2459,1172,2023-06-10,Activa,False
742,730,2022-09-14,Activa,False
1618,1109,2022-01-07,Activa,False
831,1317,2022-06-13,Bloqueada,True
960,2836,2023-04-04,Activa,False
2867,2979,2021-02-08,Bloqueada,True
1662,2285,2023-01-25,Bloqueada,False
1974,1832,2022-11-05,Activa,True
150,940,2021-10-31,Bloqueada,True
1021,650,2023-02-13,Activa,False
1327,2147,2023-10-12,Bloqueada,False
472,487,2020-12-26,Activa,True
1543,2795,2020-02-24,Activa,False
1276,1863,2022-10-05,Activa,False
1636,1345,2021-12-10,Activa,True
2068,891,2020-12-05,Activa,True
2664,1925,2021-07-10,Activa,False
2711,1670,2021-01-12,Activa,False
1780,2570,2020-05-06,Bloqueada,False
1234,602,2020-06-06,Bloqueada,True
2534,100,2022-03-19,Activa,True
1430,1877,2023-01-18,Activa,False
398,2115,2023-02-07,Activa,True
2427,1103,2022-01-17,Bloqueada,True
2881,2276,2021-06-26,Activa,False
2661,1889,2021-12-12,Activa,False
297,73,2023-09-05,Bloqueada,True
233,27,2020-01-17,Bloqueada,True
1869,2723,2021-08-07,Activa,False
694,2613,2023-06-10,Activa,False
1466,1091,2022-07-05,Bloqueada,True
1078,588,2021-03-05,Activa,False
626,1913,2023-12-14,Bloqueada,False
2294,2356,2022-07-08,Activa,False
2488,42,2021-09-11,Activa,True
1779,122,2021-12-19,Activa,False
2772,1644,2022-08-23,Bloqueada,True
576,1827,2021-02-15,Activa,True
2144,2302,2021-10-24,Bloqueada,False
2059,1344,2021-06-06,Activa,True
2511,1938,2023-04-03,Bloqueada,True
2446,1069,2022-09-04,Bloqueada,True
1025,1531,2021-08-19,Bloqueada,False
2110,2128,2020-01-19,Activa,True
2573,126,2023-02-13,Activa,True
1246,1498,2023-02-06,Bloqueada,True
105,2355,2021-08-06,Bloqueada,True
899,2780,2023-07-07,Activa,False
2112,538,2022-06-12,Bloqueada,False
21,214,2021-09-03,Activa,False
2184,590,2022-04-09,Bloqueada,True
491,793,2020-12-29,Activa,True
2590,2498,2020-08-17,Activa,True
1432,1509,2020-09-20,Activa,False
181,2589,2020-10-28,Bloqueada,True
2166,2006,2020-11-30,Bloqueada,True
2802,1371,2022-05-04,Activa,False
748,1456,2023-06-09,Activa,False
1435,2831,2021-05-21,Bloqueada,False
669,1435,2021-01-21,Activa,False
2579,2452,2021-11-09,Bloqueada,True
970,1390,2020-07-14,Bloqueada,True
903,318,2021-02-26,Bloqueada,False
2477,2598,2022-06-02,Activa,False
1404,1020,2023-12-22,Activa,False
448,2556,2020-07-25,Bloqueada,False
2263,36,2022-08-03,Activa,False
328,2094,2020-04-29,Activa,True
1361,883,2021-02-08,Bloqueada,False
1598,1145,2022-07-28,Activa,False
2170,1402,2022-05-30,Bloqueada,False
281,2334,2023-03-07,Activa,False
2951,2786,2022-09-22,Bloqueada,False
350,764,2021-12-02,Activa,True
1661,2410,2020-06-19,Bloqueada,True
1138,1682,2020-10-30,Bloqueada,False
1093,2281,2023-09-20,Bloqueada,True
2484,2550,2023-07-02,Activa,True
435,1696,2021-11-02,Activa,False
666,2315,2022-03-09,Activa,False
1075,866,2020-04-23,Activa,False
393,57,2020-05-10,Bloqueada,True
2392,1013,2021-06-21,Activa,False
2212,2597,2021-01-23,Activa,False
805,2127,2021-10-22,Bloqueada,False
718,1480,2023-01-17,Activa,True
2990,2739,2021-01-26,Activa,True
1843,2939,2021-06-23,Activa,True
1933,1022,2022-03-03,Bloqueada,False
1218,2117,2021-07-02,Bloqueada,False
1222,2793,2020-09-13,Activa,False
1385,821,2021-03-05,Bloqueada,True
1058,118,2022-04-08,Bloqueada,True
2596,1964,2022-06-04,Activa,False
760,888,2020-06-03,Bloqueada,False
315,2431,2020-10-20,Bloqueada,False
2395,1410,2022-10-28,Activa,True
2027,1028,2023-04-20,Activa,False
2985,2822,2022-12-27,Bloqueada,True
705,2189,2021-01-12,Bloqueada,False
2029,1534,2020-12-14,Activa,False
1681,1887,2023-09-05,Bloqueada,False
2130,1062,2023-08-02,Bloqueada,False
2918,2214,2023-12-08,Bloqueada,False
1476,2581,2020-06-14,Bloqueada,True
2693,1838,2023-03-03,Bloqueada,False
2556,2410,2023-10-08,Bloqueada,True
732,2369,2020-02-03,Activa,False
377,498,2020-09-11,Activa,False
443,616,2021-06-10,Activa,False
193,1903,2023-02-19,Bloqueada,False
2216,744,2022-02-28,Activa,True
1558,2648,2023-02-01,Bloqueada,False
610,1065,2023-04-02,Bloqueada,False
548,1317,2023-10-31,Activa,False
702,2737,2021-08-14,Activa,True
2552,2525,2022-03-16,Activa,False
2728,2690,2023-12-26,Activa,True
1686,833,2022-06-05,Bloqueada,False
726,2434,2023-05-20,Bloqueada,True
2041,125,2021-07-30,Activa,True
1921,1523,2022-11-12,Bloqueada,False
726,295,2020-09-13,Bloqueada,False
1360,950,2021-11-02,Bloqueada,True
1104,42,2023-08-15,Bloqueada,False
647,1571,2022-01-13,Bloqueada,True
1131,2889,2021-11-17,Activa,True
2377,1036,2021-01-21,Activa,True
783,422,2021-07-10,Bloqueada,True
2991,1947,2023-10-20,Activa,True
608,539,2021-12-05,Activa,True
1053,1400,2022-01-21,Activa,True
2372,840,2023-01-16,Activa,True
2557,643,2020-04-25,Activa,True
1013,2256,2022-07-09,Bloqueada,True
596,2078,2022-11-08,Activa,True
966,870,2020-12-06,Activa,False
1748,696,2023-09-08,Activa,False
2220,625,2020-02-25,Activa,True
188,796,2023-05-02,Bloqueada,True
1269,966,2022-07-15,Bloqueada,False
2688,2670,2023-03-31,Bloqueada,True
1182,917,2022-07-31,Bloqueada,False
784,602,2020-03-08,Activa,True
1786,859,2021-11-02,Bloqueada,False
2845,1423,2020-05-13,Activa,True
2852,521,2023-10-16,Bloqueada,True
1084,1122,2021-09-25,Activa,False
621,844,2022-01-13,Activa,False
175,1864,2022-06-03,Activa,True
2483,730,2020-08-08,Activa,True
2562,595,2020-01-07,Bloqueada,False
994,751,2022-04-09,Activa,True
331,1669,2020-09-05,Activa,False
1452,1564,2020-02-19,Activa,False
1144,1180,2020-05-13,Bloqueada,False
2744,2625,2023-12-26,Bloqueada,False
390,717,2023-07-30,Activa,False
2180,618,2021-01-01,Activa,True
1937,1708,2021-01-14,Activa,False
1036,2339,2022-06-17,Activa,True
1268,2373,2020-07-20,Activa,True
2229,230,2021-01-06,Bloqueada,False
2913,475,2020-07-13,Activa,True
2457,113,2021-11-26,Activa,False
1568,270,2021-05-12,Activa,False
1583,2328,2022-09-05,Activa,True
2887,1261,2021-09-16,Bloqueada,True
1643,1581,2021-02-22,Activa,True
807,2310,2020-05-25,Activa,True
2806,1555,2020-01-08,Bloqueada,False
1052,1515,2022-08-30,Activa,True
2914,1894,2023-04-26,Activa,True
453,2384,2023-12-05,Bloqueada,True
2433,538,2020-10-17,Bloqueada,True
624,2926,2022-08-09,Bloqueada,True
2372,248,2023-03-14,Activa,True
2581,1700,2023-02-15,Bloqueada,True
2648,1156,2022-03-03,Activa,True
136,1152,2022-01-20,Bloqueada,False
732,2539,2023-10-30,Activa,False
1146,964,2020-05-27,Activa,True
235,1619,2021-03-17,Activa,True
2456,438,2022-11-14,Bloqueada,True
218,858,2020-02-23,Activa,True
2184,1108,2021-07-19,Bloqueada,True
2412,872,2021-02-12,Bloqueada,False
1993,1346,2022-01-02,Activa,True
1075,2846,2022-03-10,Activa,True
2988,992,2023-05-12,Bloqueada,True
2515,2,2021-11-21,Activa,True
1837,772,2021-05-13,Bloqueada,True
1314,55,2021-09-10,Bloqueada,True
2333,469,2023-03-04,Activa,False
1951,2355,2020-03-25,Bloqueada,False
2529,1513,2021-09-06,Activa,False
1703,117,2020-11-02,Activa,True
794,2222,2021-07-28,Activa,True
859,729,2020-11-07,Bloqueada,True
1393,2415,2022-12-20,Activa,False
468,2293,2020-12-17,Bloqueada,False
2238,733,2021-09-06,Bloqueada,True
1885,1611,2023-07-13,Bloqueada,False
2063,179,2021-12-08,Activa,False
1166,788,2023-06-08,Bloqueada,True
257,393,2020-06-13,Bloqueada,True
2683,1215,2020-09-12,Bloqueada,False
1978,2244,2021-09-06,Bloqueada,False
2096,557,2021-09-23,Activa,True
439,2499,2020-11-09,Activa,False
1468,354,2023-12-18,Bloqueada,False
1216,2799,2021-03-02,Activa,True
1496,2067,2020-09-22,Bloqueada,False
379,1906,2020-07-01,Activa,True
2946,336,2020-12-16,Bloqueada,True
2841,776,2020-06-14,Bloqueada,False
645,2995,2023-07-22,Bloqueada,True
1322,1021,2020-05-11,Bloqueada,False
2418,1780,2021-03-01,Bloqueada,True
254,2942,2021-02-27,Bloqueada,True
1938,359,2021-04-20,Bloqueada,True
2538,1809,2023-06-01,Activa,False
2074,2043,2022-11-10,Activa,True
1359,122,2020-08-30,Activa,False
2450,521,2023-09-22,Activa,True
1646,1288,2022-01-29,Bloqueada,True
730,882,2020-08-05,Activa,True
1718,211,2023-12-31,Bloqueada,False
2771,2441,2023-01-16,Activa,True
1505,1984,2023-08-28,Activa,False
52,1680,2022-03-06,Activa,True
1383,1038,2022-07-09,Activa,True
2911,1096,2021-07-14,Activa,False
1643,1842,2021-09-24,Bloqueada,True
825,495,2021-08-16,Bloqueada,False
1732,1322,2020-07-24,Activa,True
689,533,2022-07-11,Bloqueada,True
2372,91,2023-02-02,Activa,False
1200,752,2022-01-04,Bloqueada,False
2065,2883,2020-10-17,Activa,True
1232,263,2022-12-01,Activa,False
2072,876,2021-04-13,Bloqueada,False
1819,1104,2023-04-29,Bloqueada,False
259,1308,2022-10-14,Bloqueada,True
1283,2304,2022-10-29,Activa,False
162,5,2023-02-27,Activa,True
2997,20,2023-05-19,Bloqueada,False
883,97,2022-11-11,Bloqueada,True
2884,2631,2020-12-03,Activa,False
948,1641,2020-04-28,Bloqueada,True
1982,1173,2021-05-29,Bloqueada,True
1767,304,2021-03-12,Activa,True
1115,832,2023-10-05,Bloqueada,False
2323,2577,2022-12-17,Bloqueada,False
79,39,2020-07-05,Activa,False
1209,571,2023-08-11,Activa,False
2353,1427,2023-04-21,Bloqueada,False
369,1772,2023-11-26,Bloqueada,True
2691,2303,2021-11-04,Bloqueada,True
2453,84,2020-04-07,Bloqueada,True
876,375,2023-05-07,Activa,True
326,1329,2020-11-19,Bloqueada,False
2870,962,2022-05-04,Activa,False
2222,2173,2023-03-26,Bloqueada,False
1514,233,2020-10-26,Activa,False
1017,1861,2020-04-07,Bloqueada,True
2080,2142,2023-06-17,Bloqueada,True
2088,2461,2023-09-09,Activa,True
27,1480,2021-08-05,Activa,False
1379,159,2021-11-04,Bloqueada,False
1189,1651,2020-04-04,Bloqueada,True
605,986,2021-09-22,Bloqueada,True
2132,773,2022-10-03,Activa,False
936,2883,2020-08-13,Activa,True
1490,2762,2021-10-22,Activa,False
871,2244,2022-01-19,Activa,True
616,1501,2022-12-03,Activa,False
2566,851,2023-06-21,Activa,True
1247,458,2020-08-13,Bloqueada,False
1093,347,2020-04-22,Bloqueada,True
2802,697,2020-11-24,Bloqueada,False
2326,1974,2023-04-26,Activa,True
2852,21,2021-05-24,Bloqueada,False
2266,1295,2021-12-17,Bloqueada,True
2916,1593,2022-04-28,Activa,True
1346,2969,2023-08-26,Bloqueada,True
2173,214,2023-09-11,Bloqueada,False
2674,565,2021-01-10,Bloqueada,True
2431,2894,2020-06-01,Activa,False
1968,566,2022-09-01,Activa,True
1720,1431,2023-07-23,Bloqueada,False
1395,2414,2022-03-13,Bloqueada,False
2389,2178,2022-01-11,Bloqueada,False
2787,2234,2023-11-05,Activa,False
3,1800,2020-11-12,Activa,False
2867,2010,2020-04-10,Activa,False
1900,394,2023-02-17,Bloqueada,True
2255,719,2020-06-10,Activa,False
1595,1059,2020-08-17,Activa,True
2904,2853,2022-08-28,Activa,False
336,41,2020-04-18,Bloqueada,True
2690,1809,2020-02-09,Activa,True
2783,2225,2020-11-07,Bloqueada,True
2641,2398,2023-08-25,Bloqueada,True
2592,2168,2021-01-20,Bloqueada,False
371,118,2021-02-15,Activa,False
2983,72,2021-07-11,Activa,True
1864,2459,2023-01-18,Activa,True
2589,2908,2021-03-05,Bloqueada,False
1138,1353,2020-07-20,Bloqueada,False
618,2244,2021-03-16,Bloqueada,False
1821,1679,2021-12-18,Bloqueada,True
341,2785,2022-01-22,Activa,False
2880,1492,2023-11-29,Activa,True
408,2410,2020-06-29,Activa,True
2711,2014,2021-12-18,Bloqueada,False
2484,590,2021-01-25,Bloqueada,True
1232,2338,2020-03-03,Activa,True
1546,1532,2020-12-09,Bloqueada,True
380,348,2021-05-09,Activa,True
2468,1592,2023-09-30,Bloqueada,True
1381,1402,2020-11-25,Activa,False
709,1959,2021-10-06,Activa,False
2295,884,2023-04-30,Activa,True
1180,1518,2023-03-08,Bloqueada,False
619,956,2021-06-01,Bloqueada,False
2847,2211,2023-05-27,Activa,False
2770,1375,2022-09-06,Activa,False
2840,643,2020-02-09,Bloqueada,False
2605,2113,2022-09-14,Bloqueada,True
128,1685,2022-01-01,Activa,True
294,1043,2023-02-25,Bloqueada,False
312,2563,2021-12-10,Activa,True
867,1706,2022-10-06,Activa,False
2012,2143,2022-05-28,Bloqueada,True
1995,741,2020-09-06,Activa,True
1493,1899,2021-04-12,Bloqueada,False
1690,2917,2023-04-12,Activa,False
1229,110,2020-02-18,Activa,False
1648,66,2023-04-25,Activa,False
2912,2629,2023-09-13,Bloqueada,True
2037,1424,2020-05-30,Activa,True
2601,1202,2021-05-09,Activa,True
796,950,2021-02-28,Bloqueada,True
2876,2174,2021-12-26,Activa,True
2173,1812,2021-03-14,Bloqueada,True
1728,1048,2021-02-03,Bloqueada,False
2887,671,2022-02-03,Activa,False
2817,629,2022-01-21,Activa,False
1774,2398,2020-06-25,Activa,True
449,2578,2021-07-16,Bloqueada,True
694,2008,2023-10-29,Activa,False
156,843,2022-05-30,Bloqueada,False
835,358,2020-07-27,Activa,True
2358,363,2022-01-20,Activa,False
1725,2358,2020-05-23,Activa,False
1802,1596,2021-12-10,Bloqueada,True
837,1549,2022-01-08,Activa,True
1134,1925,2023-12-27,Activa,True
2913,1692,2022-12-29,Bloqueada,True
917,150,2020-02-23,Activa,False
2804,1015,2022-11-10,Bloqueada,True
1474,2803,2023-02-22,Activa,False
1392,603,2021-11-15,Activa,False
650,2111,2023-04-21,Activa,False
956,2017,2020-04-20,Activa,False
725,1090,2023-07-23,Bloqueada,False
377,1048,2022-02-04,Activa,False
2110,1377,2021-07-06,Activa,False
2907,168,2020-07-17,Activa,True
2252,2594,2023-03-02,Bloqueada,False
1534,361,2020-12-13,Bloqueada,True
508,864,2022-04-04,Bloqueada,False
278,1149,2023-01-30,Bloqueada,False
2738,2896,2022-10-09,Activa,True
1920,187,2021-05-10,Bloqueada,True
1786,748,2023-04-26,Bloqueada,False
1819,2159,2023-05-14,Activa,True
2312,634,2023-05-22,Activa,False
2025,11,2021-07-13,Activa,False
95,2606,2023-03-05,Bloqueada,False
183,1595,2021-05-06,Activa,False
1231,2920,2020-08-30,Activa,False
2791,888,2020-05-18,Activa,True
1762,1447,2023-12-26,Bloqueada,True
1244,2666,2023-03-08,Bloqueada,False
1641,2397,2023-02-04,Activa,True
744,1712,2023-02-19,Bloqueada,False
2474,96,2021-06-01,Activa,True
2798,1355,2021-09-09,Bloqueada,False
1857,2162,2022-09-02,Activa,False
596,1259,2022-05-01,Activa,False
1884,1895,2022-03-11,Bloqueada,False
904,2792,2021-01-27,Bloqueada,False
698,1812,2022-09-24,Bloqueada,True
737,1511,2023-10-22,Bloqueada,True
1542,778,2022-05-23,Activa,True
897,1316,2020-06-02,Activa,True
328,1953,2023-05-23,Bloqueada,False
2304,1176,2021-08-25,Activa,False
659,2611,2020-02-25,Activa,True
1796,1994,2020-07-24,Bloqueada,True
160,1364,2022-01-28,Activa,True
2038,2105,2023-11-26,Activa,False
2153,2059,2022-07-28,Activa,False
1929,2385,2023-12-17,Bloqueada,True
606,1409,2022-10-17,Bloqueada,True
893,1413,2023-07-06,Activa,True
2285,1652,2023-01-28,Bloqueada,True
1957,2897,2023-01-14,Activa,True
2428,1933,2021-07-04,Activa,False
2900,1736,2020-09-13,Activa,True
2376,968,2020-12-06,Activa,False
1367,811,2023-08-27,Activa,True
984,1845,2022-10-27,Activa,False
1782,2437,2020-03-03,Bloqueada,False
2030,2700,2021-12-22,Activa,True
779,410,2021-07-18,Activa,False
1252,2022,2020-09-29,Activa,True
1761,2216,2020-03-20,Activa,True
1200,1761,2022-08-27,Activa,True
770,2864,2022-08-06,Bloqueada,True
2844,1730,2023-01-17,Activa,False
1407,2740,2020-06-22,Bloqueada,True
561,2237,2020-04-08,Activa,True
344,2388,2022-04-22,Bloqueada,True
2103,2202,2021-07-08,Bloqueada,False
1038,2030,2020-10-07,Bloqueada,False
2376,1967,2020-12-30,Activa,False
56,1667,2020-06-17,Activa,True
1751,748,2022-09-27,Bloqueada,False
2867,797,2023-10-02,Activa,True
2255,623,2023-09-27,Bloqueada,True
1889,66,2020-10-14,Bloqueada,False
710,829,2021-10-18,Activa,True
2602,2007,2022-01-09,Activa,True
2470,843,2022-09-09,Bloqueada,False
442,2625,2022-05-15,Bloqueada,False
2679,2314,2022-06-20,Activa,True
790,2689,2020-11-01,Activa,True
1043,1998,2020-05-25,Activa,True
1997,2091,2020-01-03,Bloqueada,False
2199,1331,2022-01-02,Bloqueada,True
1395,2395,2020-10-30,Activa,False
683,2316,2023-06-03,Bloqueada,True
2,1819,2021-10-25,Activa,True
831,2998,2021-09-11,Bloqueada,False
226,1718,2020-05-27,Bloqueada,True
1725,1324,2020-09-09,Bloqueada,True
1041,1152,2023-08-26,Bloqueada,False
1548,2414,2021-08-17,Bloqueada,False
218,1668,2020-03-18,Bloqueada,True
2665,2340,2020-08-07,Activa,True
2568,515,2023-03-06,Bloqueada,True
522,2348,2021-04-23,Activa,False
11,231,2020-09-17,Activa,True
2062,807,2020-05-27,Activa,False
29,1210,2022-01-12,Activa,False
1811,859,2022-09-24,Activa,False
811,1823,2021-09-01,Bloqueada,False
2070,1395,2023-03-10,Activa,True
1802,1450,2023-12-06,Activa,True
378,9,2020-02-03,Bloqueada,True
390,2622,2020-11-16,Activa,False
1431,674,2020-03-16,Bloqueada,False
1204,1558,2022-02-24,Bloqueada,False
2361,1012,2021-12-09,Bloqueada,True
102,1346,2021-08-22,Activa,True
1357,2958,2020-05-22,Bloqueada,True
2843,455,2022-03-22,Activa,False
656,1076,2021-09-23,Bloqueada,False
2442,209,2021-02-16,Activa,True
2952,1986,2022-04-12,Bloqueada,False
784,133,2020-06-30,Bloqueada,True
1332,1027,2020-02-23,Bloqueada,True
2243,1373,2020-09-06,Activa,False
663,1345,2021-01-06,Activa,False
2388,113,2020-10-31,Bloqueada,True
1750,1720,2021-03-31,Bloqueada,False
1277,2014,2022-01-26,Bloqueada,True
1469,2302,2021-08-29,Bloqueada,True
2242,324,2022-08-13,Bloqueada,False
923,966,2020-07-07,Bloqueada,True
1461,2123,2023-12-06,Bloqueada,True
1175,660,2021-04-15,Bloqueada,False
518,2896,2020-12-08,Bloqueada,False
103,470,2020-07-05,Activa,True
2730,2480,2021-09-14,Bloqueada,False
1851,1118,2021-04-12,Bloqueada,False
1886,2684,2021-10-15,Activa,False
2075,406,2020-06-07,Activa,True
2682,1484,2021-12-20,Activa,False
2347,645,2021-12-31,Bloqueada,True
2424,21,2021-08-02,Bloqueada,True
485,1704,2021-05-07,Activa,True
1891,1132,2021-08-12,Bloqueada,True
1415,1705,2022-07-16,Bloqueada,False
2859,1681,2021-04-01,Bloqueada,True
1740,13,2020-08-19,Bloqueada,True
2431,80,2021-10-28,Activa,True
1657,2062,2022-12-08,Bloqueada,False
2276,1197,2020-08-11,Activa,True
2232,2719,2020-09-13,Activa,False
887,2160,2023-02-03,Activa,False
2652,1728,2021-11-19,Bloqueada,True
1607,1036,2021-04-26,Activa,True
2783,2376,2020-05-30,Activa,False
1838,568,2022-05-28,Bloqueada,False
2275,980,2020-08-12,Activa,False
1949,992,2020-06-01,Bloqueada,True
2146,343,2022-10-30,Activa,True
5,982,2023-04-23,Bloqueada,False
1077,1313,2021-11-19,Activa,True
2663,1421,2023-05-19,Activa,True
1729,1104,2020-07-24,Activa,False
227,1788,2021-02-05,Bloqueada,True
945,936,2020-08-14,Activa,False
934,2180,2020-01-14,Bloqueada,True
1869,657,2022-11-23,Bloqueada,False
1715,1364,2022-07-30,Bloqueada,False
2948,1323,2020-09-12,Bloqueada,False
977,31,2020-01-22,Activa,True
1489,440,2020-09-04,Bloqueada,False
67,2436,2021-05-19,Activa,False
1776,671,2023-06-15,Bloqueada,True
2136,247,2020-03-06,Bloqueada,False
1319,2621,2022-03-13,Activa,True
1351,1436,2020-01-08,Activa,True
1636,2514,2022-06-16,Bloqueada,False
1178,140,2021-10-25,Activa,False
2905,2540,2023-10-04,Bloqueada,False
110,2739,2021-02-09,Bloqueada,False
264,78,2023-12-06,Bloqueada,True
2808,19,2023-12-22,Bloqueada,True
39,2182,2021-02-09,Activa,True
1283,1665,2023-10-02,Bloqueada,False
1608,2701,2023-10-08,Bloqueada,False
243,1519,2023-05-07,Bloqueada,False
2045,946,2023-05-03,Bloqueada,False
2379,335,2023-02-10,Activa,False
2589,2738,2023-04-21,Bloqueada,True
1017,2261,2023-08-17,Activa,False
2284,2254,2020-11-29,Activa,False
2965,675,2022-04-19,Bloqueada,False
2739,2314,2021-02-07,Bloqueada,True
2347,1911,2020-06-07,Bloqueada,False
278,1040,2020-05-07,Bloqueada,True
2869,1162,2021-11-04,Activa,False
1631,1130,2023-04-11,Activa,False
399,1692,2021-07-28,Bloqueada,True
1224,1527,2020-02-13,Activa,False
2125,733,2022-07-11,Bloqueada,True
107,2925,2022-06-16,Bloqueada,True
2521,1369,2021-04-10,Activa,False
943,86,2021-04-03,Bloqueada,True
1174,167,2022-10-01,Bloqueada,True
1319,2576,2021-04-17,Activa,False
2240,1893,2020-04-04,Activa,False
1623,1531,2022-10-14,Activa,False
88,2170,2023-12-29,Bloqueada,False
1164,387,2022-08-19,Activa,False
1358,1243,2022-03-24,Bloqueada,False
540,1328,2020-03-05,Bloqueada,False
1648,1943,2023-07-12,Activa,False
2426,523,2023-04-30,Bloqueada,False
242,1982,2023-10-17,Activa,False
1877,1210,2021-12-11,Bloqueada,False
1784,2248,2020-03-10,Activa,True
1044,615,2023-03-16,Activa,False
616,1885,2023-01-26,Activa,False
126,359,2020-10-23,Activa,True
2342,734,2023-12-01,Activa,True
494,1852,2021-01-13,Bloqueada,False
1188,1279,2021-09-01,Bloqueada,False
970,1766,2020-11-01,Bloqueada,True
1729,2605,2023-10-07,Activa,True
745,398,2020-08-02,Bloqueada,False
1645,79,2020-04-25,Bloqueada,False
1519,23,2020-09-05,Bloqueada,False
281,116,2021-05-14,Activa,False
2239,395,2023-03-06,Activa,False
1646,139,2023-08-09,Bloqueada,True
901,919,2023-03-11,Bloqueada,False
2748,759,2020-06-19,Bloqueada,True
956,892,2020-11-21,Bloqueada,False
1923,1852,2020-05-24,Bloqueada,False
1925,1550,2023-11-23,Bloqueada,True
2642,1516,2023-03-20,Activa,False
1739,1231,2021-05-31,Activa,False
628,2899,2021-09-14,Activa,True
2709,335,2022-03-30,Bloqueada,False
1778,362,2020-07-07,Bloqueada,True
1335,1972,2020-09-20,Activa,False
2396,1549,2021-12-28,Bloqueada,False
2949,1796,2023-10-17,Activa,False
673,2583,2021-10-20,Bloqueada,False
1931,2167,2023-08-12,Activa,False
1162,494,2021-01-31,Activa,True
1676,2297,2020-11-11,Activa,True
2435,288,2021-10-01,Activa,False
1364,2595,2022-06-13,Activa,True
2609,2130,2022-12-13,Bloqueada,True
16,992,2022-05-04,Activa,True
366,2126,2020-10-03,Bloqueada,False
2,1561,2021-06-17,Activa,False
947,49,2023-07-30,Bloqueada,False
2226,2324,2020-02-23,Bloqueada,True
1498,1828,2020-01-15,Activa,True
2358,2543,2020-07-26,Bloqueada,False
537,1281,2023-09-25,Activa,True
1352,926,2021-12-12,Bloqueada,True
531,1845,2020-05-02,Activa,False
1948,1382,2023-11-30,Bloqueada,True
209,2767,2022-01-01,Activa,True
2775,485,2022-06-15,Bloqueada,True
253,1355,2022-10-31,Activa,False
1396,1073,2020-08-20,Activa,False
642,2258,2022-07-09,Bloqueada,False
93,2300,2023-04-12,Bloqueada,True
1912,2758,2020-09-03,Bloqueada,True
2010,2392,2023-06-18,Activa,True
1534,824,2021-04-26,Bloqueada,True
1374,2667,2020-07-16,Bloqueada,True
2550,1881,2022-03-28,Bloqueada,False
1024,406,2021-01-25,Activa,False
277,1122,2020-05-26,Activa,True
1492,2495,2021-12-27,Bloqueada,True
1054,2495,2023-07-10,Bloqueada,False
2504,1184,2020-05-07,Bloqueada,False
107,1470,2022-03-20,Activa,True
1587,1406,2022-04-12,Activa,True
1895,493,2021-01-23,Bloqueada,True
2676,76,2021-01-29,Activa,True
50,1145,2023-04-14,Activa,True
332,424,2022-11-28,Bloqueada,True
610,36,2022-06-30,Activa,True
1243,1172,2023-09-03,Bloqueada,False
2248,1828,2020-06-13,Bloqueada,False
