Transaccion_ID,Monto,Fecha,Tipo,Canal
4252,4484.99099420509,2023-06-27 03:00:00,Transferencia,Banca en Línea
4253,8264.356817379321,2023-06-27 04:00:00,Retiro,Sucursal
4254,5166.440992632962,2023-06-27 05:00:00,Retiro,Cajero
4255,2094.2307570223757,2023-06-27 06:00:00,Compra,Banca en Línea
4256,766.8333202840247,2023-06-27 07:00:00,Compra,Cajero
4257,1493.1964077388664,2023-06-27 08:00:00,Retiro,Sucursal
4258,1960.1417413977915,2023-06-27 09:00:00,Transferencia,Sucursal
4259,267.4150540922259,2023-06-27 10:00:00,Retiro,Sucursal
4260,8380.30435825866,2023-06-27 11:00:00,Transferencia,Banca en Línea
4261,7298.514868166937,2023-06-27 12:00:00,Retiro,Cajero
4262,1122.426959098655,2023-06-27 13:00:00,Retiro,Cajero
4263,6356.9116095346835,2023-06-27 14:00:00,Transferencia,Banca en Línea
4264,8537.210139675228,2023-06-27 15:00:00,Compra,Banca en Línea
4265,9110.76615188733,2023-06-27 16:00:00,Retiro,Sucursal
4266,5761.605751629528,2023-06-27 17:00:00,Retiro,Sucursal
4267,7353.090677064278,2023-06-27 18:00:00,Transferencia,Cajero
4268,7933.823553026584,2023-06-27 19:00:00,Retiro,Cajero
4269,3472.949293268685,2023-06-27 20:00:00,Transferencia,Cajero
4270,5048.2006074063565,2023-06-27 21:00:00,Compra,Banca en Línea
4271,9915.06132382079,2023-06-27 22:00:00,Transferencia,Cajero
4272,5073.7214499699385,2023-06-27 23:00:00,Retiro,Banca en Línea
4273,4503.64412327322,2023-06-28 00:00:00,Compra,Banca en Línea
4274,5751.296536232389,2023-06-28 01:00:00,Compra,Cajero
4275,6205.5098315130535,2023-06-28 02:00:00,Compra,Sucursal
4276,9837.783005795665,2023-06-28 03:00:00,Retiro,Cajero
4277,361.25908541199885,2023-06-28 04:00:00,Retiro,Banca en Línea
4278,7358.081002884997,2023-06-28 05:00:00,Transferencia,Sucursal
4279,1915.097902202975,2023-06-28 06:00:00,Transferencia,Cajero
4280,1604.4175347305431,2023-06-28 07:00:00,Compra,Banca en Línea
4281,9899.202487682107,2023-06-28 08:00:00,Retiro,Sucursal
4282,4266.159277056741,2023-06-28 09:00:00,Transferencia,Cajero
4283,3439.2502196345076,2023-06-28 10:00:00,Retiro,Sucursal
4284,1726.6500537225886,2023-06-28 11:00:00,Transferencia,Banca en Línea
4285,5101.986859721295,2023-06-28 12:00:00,Retiro,Cajero
4286,9014.57708820089,2023-06-28 13:00:00,Transferencia,Sucursal
4287,1907.753657592236,2023-06-28 14:00:00,Compra,Banca en Línea
4288,1775.389122710576,2023-06-28 15:00:00,Compra,Cajero
4289,9039.483538746497,2023-06-28 16:00:00,Compra,Sucursal
4290,3919.943598521221,2023-06-28 17:00:00,Compra,Sucursal
4291,7394.284332317049,2023-06-28 18:00:00,Retiro,Sucursal
4292,2058.3836741000086,2023-06-28 19:00:00,Compra,Cajero
4293,3047.745767386582,2023-06-28 20:00:00,Compra,Sucursal
4294,2947.7910762559454,2023-06-28 21:00:00,Transferencia,Cajero
4295,3615.656696066654,2023-06-28 22:00:00,Retiro,Banca en Línea
4296,3235.590136811997,2023-06-28 23:00:00,Compra,Sucursal
4297,5632.841697262143,2023-06-29 00:00:00,Retiro,Sucursal
4298,6937.083037053581,2023-06-29 01:00:00,Retiro,Sucursal
4299,7013.456077847714,2023-06-29 02:00:00,Retiro,Cajero
4300,6852.0267928416715,2023-06-29 03:00:00,Retiro,Sucursal
4301,3823.3499702461922,2023-06-29 04:00:00,Transferencia,Banca en Línea
4302,2759.1662390116276,2023-06-29 05:00:00,Compra,Banca en Línea
4303,8349.136432713327,2023-06-29 06:00:00,Compra,Banca en Línea
4304,7419.120143278178,2023-06-29 07:00:00,Transferencia,Cajero
4305,6169.3847793312325,2023-06-29 08:00:00,Transferencia,Cajero
4306,1884.883767533936,2023-06-29 09:00:00,Retiro,Sucursal
4307,6415.65927440945,2023-06-29 10:00:00,Transferencia,Banca en Línea
4308,339.93574832528935,2023-06-29 11:00:00,Compra,Cajero
4309,348.62144250208394,2023-06-29 12:00:00,Compra,Sucursal
4310,3529.393080363672,2023-06-29 13:00:00,Transferencia,Banca en Línea
4311,1567.1289514290702,2023-06-29 14:00:00,Compra,Banca en Línea
4312,6793.506159017722,2023-06-29 15:00:00,Retiro,Sucursal
4313,9930.40345332572,2023-06-29 16:00:00,Transferencia,Sucursal
4314,9879.933771441993,2023-06-29 17:00:00,Compra,Cajero
4315,5952.557678853072,2023-06-29 18:00:00,Retiro,Banca en Línea
4316,6802.358682731882,2023-06-29 19:00:00,Transferencia,Sucursal
4317,3874.789066885392,2023-06-29 20:00:00,Transferencia,Sucursal
4318,6406.377111742516,2023-06-29 21:00:00,Compra,Sucursal
4319,4222.330027958977,2023-06-29 22:00:00,Retiro,Banca en Línea
4320,1646.9976468409934,2023-06-29 23:00:00,Retiro,Banca en Línea
4321,4306.162159981718,2023-06-30 00:00:00,Transferencia,Banca en Línea
4322,5571.439197399519,2023-06-30 01:00:00,Retiro,Sucursal
4323,7981.527570086525,2023-06-30 02:00:00,Retiro,Banca en Línea
4324,2907.2795283955597,2023-06-30 03:00:00,Compra,Banca en Línea
4325,5922.0219988840445,2023-06-30 04:00:00,Compra,Sucursal
4326,4443.555345717003,2023-06-30 05:00:00,Transferencia,Cajero
4327,6833.6251008857525,2023-06-30 06:00:00,Transferencia,Banca en Línea
4328,6845.045521349103,2023-06-30 07:00:00,Transferencia,Banca en Línea
4329,2366.559454233966,2023-06-30 08:00:00,Retiro,Banca en Línea
4330,4525.498141945689,2023-06-30 09:00:00,Compra,Cajero
4331,4103.669235908045,2023-06-30 10:00:00,Transferencia,Banca en Línea
4332,9544.629814802334,2023-06-30 11:00:00,Transferencia,Banca en Línea
4333,3532.7352551931317,2023-06-30 12:00:00,Compra,Sucursal
4334,5671.414388945234,2023-06-30 13:00:00,Compra,Banca en Línea
4335,6676.108508705951,2023-06-30 14:00:00,Transferencia,Cajero
4336,8423.56943296515,2023-06-30 15:00:00,Retiro,Banca en Línea
4337,1817.576330292847,2023-06-30 16:00:00,Compra,Sucursal
4338,9412.383604611457,2023-06-30 17:00:00,Retiro,Banca en Línea
4339,5392.927800684862,2023-06-30 18:00:00,Transferencia,Sucursal
4340,5413.69855593876,2023-06-30 19:00:00,Retiro,Banca en Línea
4341,9279.686044601956,2023-06-30 20:00:00,Transferencia,Cajero
4342,1337.6017144586767,2023-06-30 21:00:00,Compra,Sucursal
4343,500.75757664922156,2023-06-30 22:00:00,Transferencia,Sucursal
4344,696.6346398253593,2023-06-30 23:00:00,Retiro,Sucursal
4345,5818.901579922669,2023-07-01 00:00:00,Transferencia,Sucursal
4346,2066.3139485364654,2023-07-01 01:00:00,Retiro,Sucursal
4347,9859.27014698332,2023-07-01 02:00:00,Retiro,Cajero
4348,4389.4081744252135,2023-07-01 03:00:00,Retiro,Cajero
4349,6355.282823728783,2023-07-01 04:00:00,Retiro,Sucursal
4350,569.6752364208555,2023-07-01 05:00:00,Retiro,Cajero
4351,4302.410736528168,2023-07-01 06:00:00,Transferencia,Sucursal
4352,562.625138920935,2023-07-01 07:00:00,Retiro,Cajero
4353,667.3586926780134,2023-07-01 08:00:00,Retiro,Banca en Línea
4354,5066.816013223591,2023-07-01 09:00:00,Transferencia,Banca en Línea
4355,9340.080960595442,2023-07-01 10:00:00,Transferencia,Sucursal
4356,447.60253710570123,2023-07-01 11:00:00,Compra,Sucursal
4357,1469.9069303230235,2023-07-01 12:00:00,Retiro,Banca en Línea
4358,6324.086673992702,2023-07-01 13:00:00,Compra,Cajero
4359,3954.621986847028,2023-07-01 14:00:00,Transferencia,Sucursal
4360,9133.514434734458,2023-07-01 15:00:00,Retiro,Banca en Línea
4361,4639.7830896169335,2023-07-01 16:00:00,Retiro,Banca en Línea
4362,2016.4689334571187,2023-07-01 17:00:00,Transferencia,Banca en Línea
4363,1226.4249503039075,2023-07-01 18:00:00,Retiro,Sucursal
4364,9293.646456832374,2023-07-01 19:00:00,Transferencia,Cajero
4365,1002.8859208187348,2023-07-01 20:00:00,Compra,Banca en Línea
4366,8512.109945163933,2023-07-01 21:00:00,Transferencia,Cajero
4367,6231.083461670617,2023-07-01 22:00:00,Transferencia,Sucursal
4368,4731.745232209776,2023-07-01 23:00:00,Transferencia,Cajero
4369,5388.526232958243,2023-07-02 00:00:00,Compra,Cajero
4370,4488.922781111729,2023-07-02 01:00:00,Transferencia,Sucursal
4371,243.53236475055047,2023-07-02 02:00:00,Transferencia,Sucursal
4372,1261.4153449172034,2023-07-02 03:00:00,Retiro,Banca en Línea
4373,2744.0414117242112,2023-07-02 04:00:00,Transferencia,Sucursal
4374,2883.886653138856,2023-07-02 05:00:00,Retiro,Cajero
4375,724.2454521697127,2023-07-02 06:00:00,Retiro,Cajero
4376,262.44954499802446,2023-07-02 07:00:00,Compra,Cajero
4377,479.350128757323,2023-07-02 08:00:00,Compra,Banca en Línea
4378,7615.113634580679,2023-07-02 09:00:00,Retiro,Banca en Línea
4379,3833.48633615281,2023-07-02 10:00:00,Transferencia,Banca en Línea
4380,105.56453511204596,2023-07-02 11:00:00,Transferencia,Banca en Línea
4381,642.7823142598452,2023-07-02 12:00:00,Transferencia,Cajero
4382,6929.233760760221,2023-07-02 13:00:00,Transferencia,Sucursal
4383,4297.313345824704,2023-07-02 14:00:00,Compra,Banca en Línea
4384,766.2110986870294,2023-07-02 15:00:00,Compra,Cajero
4385,5003.789091075046,2023-07-02 16:00:00,Retiro,Banca en Línea
4386,9165.164365286279,2023-07-02 17:00:00,Retiro,Sucursal
4387,1397.6266676922771,2023-07-02 18:00:00,Compra,Banca en Línea
4388,9978.571078524115,2023-07-02 19:00:00,Transferencia,Sucursal
4389,9117.531491527283,2023-07-02 20:00:00,Compra,Sucursal
4390,4172.259209777616,2023-07-02 21:00:00,Retiro,Banca en Línea
4391,6455.704117760706,2023-07-02 22:00:00,Transferencia,Sucursal
4392,3792.8960681467343,2023-07-02 23:00:00,Transferencia,Sucursal
4393,5213.985115024399,2023-07-03 00:00:00,Transferencia,Sucursal
4394,6881.844819273974,2023-07-03 01:00:00,Transferencia,Banca en Línea
4395,3101.8106604578484,2023-07-03 02:00:00,Compra,Sucursal
4396,9155.802622039717,2023-07-03 03:00:00,Retiro,Sucursal
4397,3781.024820575806,2023-07-03 04:00:00,Transferencia,Cajero
4398,6706.204990187129,2023-07-03 05:00:00,Compra,Banca en Línea
4399,1832.2668469912878,2023-07-03 06:00:00,Compra,Sucursal
4400,9235.497450532443,2023-07-03 07:00:00,Compra,Sucursal
4401,6579.839547076644,2023-07-03 08:00:00,Compra,Cajero
4402,9788.278721932258,2023-07-03 09:00:00,Transferencia,Cajero
4403,2015.6586108806805,2023-07-03 10:00:00,Retiro,Cajero
4404,5583.65419711927,2023-07-03 11:00:00,Compra,Banca en Línea
4405,2007.3178582910616,2023-07-03 12:00:00,Retiro,Sucursal
4406,2443.1952018305724,2023-07-03 13:00:00,Retiro,Sucursal
4407,2260.65001825003,2023-07-03 14:00:00,Retiro,Sucursal
4408,4981.756161861745,2023-07-03 15:00:00,Compra,Cajero
4409,879.993963117021,2023-07-03 16:00:00,Transferencia,Cajero
4410,587.7187047349819,2023-07-03 17:00:00,Transferencia,Cajero
4411,3904.1449734743396,2023-07-03 18:00:00,Compra,Cajero
4412,6803.967218522809,2023-07-03 19:00:00,Transferencia,Cajero
4413,3890.524094683015,2023-07-03 20:00:00,Retiro,Sucursal
4414,2193.75810710214,2023-07-03 21:00:00,Retiro,Sucursal
4415,9229.610421303447,2023-07-03 22:00:00,Transferencia,Sucursal
4416,7247.9147302846395,2023-07-03 23:00:00,Retiro,Cajero
4417,4285.323028736448,2023-07-04 00:00:00,Compra,Banca en Línea
4418,8258.10338281961,2023-07-04 01:00:00,Retiro,Banca en Línea
4419,602.2902398003974,2023-07-04 02:00:00,Transferencia,Cajero
4420,9163.510423722102,2023-07-04 03:00:00,Transferencia,Sucursal
4421,3167.8497824743017,2023-07-04 04:00:00,Retiro,Cajero
4422,2437.250080595958,2023-07-04 05:00:00,Compra,Banca en Línea
4423,5276.9088384977385,2023-07-04 06:00:00,Retiro,Sucursal
4424,3906.4093739637633,2023-07-04 07:00:00,Retiro,Banca en Línea
4425,9658.666604029064,2023-07-04 08:00:00,Transferencia,Sucursal
4426,6611.941131720534,2023-07-04 09:00:00,Transferencia,Cajero
4427,6839.71709684409,2023-07-04 10:00:00,Transferencia,Cajero
4428,3236.4736135497396,2023-07-04 11:00:00,Transferencia,Banca en Línea
4429,7763.2499284519345,2023-07-04 12:00:00,Retiro,Sucursal
4430,5015.83082334285,2023-07-04 13:00:00,Transferencia,Sucursal
4431,7272.052342486902,2023-07-04 14:00:00,Transferencia,Banca en Línea
4432,3212.5015529156194,2023-07-04 15:00:00,Compra,Banca en Línea
4433,177.46613837032388,2023-07-04 16:00:00,Retiro,Banca en Línea
4434,9241.562078304294,2023-07-04 17:00:00,Retiro,Banca en Línea
4435,9462.788918863904,2023-07-04 18:00:00,Transferencia,Sucursal
4436,6488.48087510719,2023-07-04 19:00:00,Transferencia,Cajero
4437,9095.492200467064,2023-07-04 20:00:00,Retiro,Cajero
4438,71.55621642943504,2023-07-04 21:00:00,Retiro,Sucursal
4439,624.2204304229123,2023-07-04 22:00:00,Retiro,Cajero
4440,2249.836112944019,2023-07-04 23:00:00,Retiro,Banca en Línea
4441,3961.002729091779,2023-07-05 00:00:00,Compra,Sucursal
4442,741.487579616771,2023-07-05 01:00:00,Retiro,Sucursal
4443,1645.8688010683775,2023-07-05 02:00:00,Transferencia,Cajero
4444,3707.367235158705,2023-07-05 03:00:00,Compra,Sucursal
4445,1439.9995501884375,2023-07-05 04:00:00,Retiro,Banca en Línea
4446,3891.067138284416,2023-07-05 05:00:00,Compra,Banca en Línea
4447,3912.776664041183,2023-07-05 06:00:00,Compra,Cajero
4448,1116.6047432907637,2023-07-05 07:00:00,Transferencia,Sucursal
4449,8170.595518024391,2023-07-05 08:00:00,Retiro,Banca en Línea
4450,1192.5788453955904,2023-07-05 09:00:00,Transferencia,Cajero
4451,3119.321302295577,2023-07-05 10:00:00,Compra,Cajero
4452,6236.42287493515,2023-07-05 11:00:00,Transferencia,Banca en Línea
4453,2791.0374691423576,2023-07-05 12:00:00,Retiro,Cajero
4454,8790.155537157732,2023-07-05 13:00:00,Retiro,Sucursal
4455,8409.749880769923,2023-07-05 14:00:00,Retiro,Sucursal
4456,4403.408166317844,2023-07-05 15:00:00,Retiro,Cajero
4457,9114.765475400667,2023-07-05 16:00:00,Retiro,Cajero
4458,5575.143862188368,2023-07-05 17:00:00,Compra,Sucursal
4459,9579.53475048232,2023-07-05 18:00:00,Transferencia,Banca en Línea
4460,2327.937956479431,2023-07-05 19:00:00,Compra,Sucursal
4461,1085.2752842547754,2023-07-05 20:00:00,Transferencia,Banca en Línea
4462,877.3759330140073,2023-07-05 21:00:00,Retiro,Sucursal
4463,4959.768738586149,2023-07-05 22:00:00,Retiro,Banca en Línea
4464,6758.949826417676,2023-07-05 23:00:00,Transferencia,Cajero
4465,8686.275815292247,2023-07-06 00:00:00,Transferencia,Cajero
4466,4624.679332500136,2023-07-06 01:00:00,Compra,Cajero
4467,3348.257766245952,2023-07-06 02:00:00,Transferencia,Sucursal
4468,8152.763314973933,2023-07-06 03:00:00,Retiro,Cajero
4469,777.5080833240027,2023-07-06 04:00:00,Transferencia,Banca en Línea
4470,6451.180902711286,2023-07-06 05:00:00,Retiro,Sucursal
4471,7619.014542476606,2023-07-06 06:00:00,Compra,Banca en Línea
4472,8733.960387914642,2023-07-06 07:00:00,Compra,Banca en Línea
4473,475.16880226436996,2023-07-06 08:00:00,Compra,Cajero
4474,1737.2445522890248,2023-07-06 09:00:00,Retiro,Sucursal
4475,880.4956414193854,2023-07-06 10:00:00,Retiro,Banca en Línea
4476,5582.20991226294,2023-07-06 11:00:00,Retiro,Sucursal
4477,3531.424953203086,2023-07-06 12:00:00,Compra,Banca en Línea
4478,3358.7837079427795,2023-07-06 13:00:00,Compra,Cajero
4479,3901.3602758998527,2023-07-06 14:00:00,Compra,Banca en Línea
4480,4091.7870359305707,2023-07-06 15:00:00,Retiro,Banca en Línea
4481,457.2146410859313,2023-07-06 16:00:00,Transferencia,Sucursal
4482,1910.751485402018,2023-07-06 17:00:00,Compra,Cajero
4483,9720.867188421129,2023-07-06 18:00:00,Compra,Banca en Línea
4484,3038.5535381122118,2023-07-06 19:00:00,Compra,Cajero
4485,4289.71182295268,2023-07-06 20:00:00,Compra,Banca en Línea
4486,5208.1185535318,2023-07-06 21:00:00,Compra,Cajero
4487,2506.1644054644366,2023-07-06 22:00:00,Transferencia,Sucursal
4488,7848.49071798609,2023-07-06 23:00:00,Compra,Banca en Línea
4489,7426.256382330065,2023-07-07 00:00:00,Compra,Sucursal
4490,8828.7533505825,2023-07-07 01:00:00,Compra,Sucursal
4491,1103.5278334067168,2023-07-07 02:00:00,Retiro,Sucursal
4492,6127.025845813433,2023-07-07 03:00:00,Retiro,Sucursal
4493,8529.662021770566,2023-07-07 04:00:00,Transferencia,Banca en Línea
4494,4233.54968269315,2023-07-07 05:00:00,Retiro,Sucursal
4495,3288.5154415105244,2023-07-07 06:00:00,Transferencia,Cajero
4496,2338.1072903871295,2023-07-07 07:00:00,Retiro,Sucursal
4497,2611.818490694632,2023-07-07 08:00:00,Transferencia,Sucursal
4498,8717.18132038151,2023-07-07 09:00:00,Transferencia,Cajero
4499,7251.823697285712,2023-07-07 10:00:00,Retiro,Sucursal
4500,8849.17287389689,2023-07-07 11:00:00,Transferencia,Banca en Línea
4501,3466.219026296103,2023-07-07 12:00:00,Compra,Sucursal
4502,6433.543697023272,2023-07-07 13:00:00,Transferencia,Banca en Línea
4503,1520.4507386370692,2023-07-07 14:00:00,Transferencia,Cajero
4504,9395.797351257857,2023-07-07 15:00:00,Retiro,Cajero
4505,6011.038074559555,2023-07-07 16:00:00,Transferencia,Banca en Línea
4506,6931.8606635137,2023-07-07 17:00:00,Compra,Banca en Línea
4507,8789.019952107374,2023-07-07 18:00:00,Retiro,Banca en Línea
4508,1993.4335533580784,2023-07-07 19:00:00,Transferencia,Sucursal
4509,954.7771692004945,2023-07-07 20:00:00,Retiro,Sucursal
4510,9080.337595734956,2023-07-07 21:00:00,Compra,Sucursal
4511,9366.964047752284,2023-07-07 22:00:00,Transferencia,Cajero
4512,5280.53820472271,2023-07-07 23:00:00,Compra,Sucursal
4513,6961.655982766629,2023-07-08 00:00:00,Transferencia,Sucursal
4514,5428.412868378274,2023-07-08 01:00:00,Retiro,Sucursal
4515,4938.213019713365,2023-07-08 02:00:00,Transferencia,Banca en Línea
4516,6800.167459421214,2023-07-08 03:00:00,Transferencia,Banca en Línea
4517,3754.3784800267595,2023-07-08 04:00:00,Compra,Cajero
4518,1630.852067179698,2023-07-08 05:00:00,Retiro,Sucursal
4519,9027.545285421233,2023-07-08 06:00:00,Compra,Cajero
4520,7026.716622782571,2023-07-08 07:00:00,Transferencia,Banca en Línea
4521,4607.5382226881775,2023-07-08 08:00:00,Retiro,Cajero
4522,8947.238552820056,2023-07-08 09:00:00,Compra,Banca en Línea
4523,1217.8755238847862,2023-07-08 10:00:00,Transferencia,Sucursal
4524,1372.266443415747,2023-07-08 11:00:00,Transferencia,Banca en Línea
4525,5501.517173568253,2023-07-08 12:00:00,Compra,Sucursal
4526,5671.8867649449185,2023-07-08 13:00:00,Compra,Cajero
4527,2556.8526261099764,2023-07-08 14:00:00,Transferencia,Sucursal
4528,4865.812005111459,2023-07-08 15:00:00,Compra,Cajero
4529,44.29589651764194,2023-07-08 16:00:00,Transferencia,Banca en Línea
4530,4193.859883502758,2023-07-08 17:00:00,Transferencia,Banca en Línea
4531,1080.002002541735,2023-07-08 18:00:00,Transferencia,Sucursal
4532,4610.401296368563,2023-07-08 19:00:00,Compra,Cajero
4533,3730.7750488447246,2023-07-08 20:00:00,Transferencia,Banca en Línea
4534,3393.865036870324,2023-07-08 21:00:00,Transferencia,Cajero
4535,8362.076380149298,2023-07-08 22:00:00,Compra,Cajero
4536,342.907477943798,2023-07-08 23:00:00,Retiro,Cajero
4537,8603.399513312295,2023-07-09 00:00:00,Retiro,Banca en Línea
4538,9387.340280362312,2023-07-09 01:00:00,Retiro,Sucursal
4539,3373.1338778282793,2023-07-09 02:00:00,Transferencia,Banca en Línea
4540,5519.573687297086,2023-07-09 03:00:00,Compra,Banca en Línea
4541,5261.621955685174,2023-07-09 04:00:00,Transferencia,Banca en Línea
4542,9777.874700071967,2023-07-09 05:00:00,Retiro,Sucursal
4543,3322.727795007822,2023-07-09 06:00:00,Retiro,Cajero
4544,8484.405376032802,2023-07-09 07:00:00,Compra,Banca en Línea
4545,1108.5667348946924,2023-07-09 08:00:00,Transferencia,Sucursal
4546,6776.628875549748,2023-07-09 09:00:00,Retiro,Banca en Línea
4547,9234.24897817718,2023-07-09 10:00:00,Compra,Cajero
4548,3159.167204001045,2023-07-09 11:00:00,Transferencia,Sucursal
4549,3619.849946639439,2023-07-09 12:00:00,Compra,Cajero
4550,7048.5460279025065,2023-07-09 13:00:00,Retiro,Cajero
4551,9837.15746176584,2023-07-09 14:00:00,Compra,Banca en Línea
4552,8061.471988612957,2023-07-09 15:00:00,Transferencia,Cajero
4553,9618.653648516125,2023-07-09 16:00:00,Compra,Cajero
4554,4284.879982067177,2023-07-09 17:00:00,Retiro,Cajero
4555,144.8695831385563,2023-07-09 18:00:00,Compra,Banca en Línea
4556,4654.480316844289,2023-07-09 19:00:00,Transferencia,Cajero
4557,5851.151227053901,2023-07-09 20:00:00,Transferencia,Banca en Línea
4558,6731.121597350827,2023-07-09 21:00:00,Retiro,Cajero
4559,5485.489360668846,2023-07-09 22:00:00,Transferencia,Cajero
4560,4810.9338405121725,2023-07-09 23:00:00,Transferencia,Banca en Línea
4561,4799.736429877282,2023-07-10 00:00:00,Compra,Cajero
4562,3682.2032497630007,2023-07-10 01:00:00,Transferencia,Banca en Línea
4563,615.1044289509313,2023-07-10 02:00:00,Compra,Sucursal
4564,6118.539631825238,2023-07-10 03:00:00,Compra,Cajero
4565,7800.114846627116,2023-07-10 04:00:00,Compra,Cajero
4566,4830.264106453436,2023-07-10 05:00:00,Compra,Cajero
4567,9174.586911829796,2023-07-10 06:00:00,Compra,Sucursal
4568,6632.975677437586,2023-07-10 07:00:00,Compra,Sucursal
4569,1840.7479814693152,2023-07-10 08:00:00,Retiro,Cajero
4570,9990.783147187243,2023-07-10 09:00:00,Transferencia,Banca en Línea
4571,112.0449287381226,2023-07-10 10:00:00,Retiro,Cajero
4572,6652.051046975525,2023-07-10 11:00:00,Retiro,Sucursal
4573,5297.759454987102,2023-07-10 12:00:00,Compra,Cajero
4574,2495.331572918007,2023-07-10 13:00:00,Transferencia,Banca en Línea
4575,7620.169822218836,2023-07-10 14:00:00,Retiro,Sucursal
4576,5176.750314388451,2023-07-10 15:00:00,Retiro,Sucursal
4577,5035.599068888502,2023-07-10 16:00:00,Compra,Cajero
4578,1237.6540500454462,2023-07-10 17:00:00,Compra,Banca en Línea
4579,7397.6677689499165,2023-07-10 18:00:00,Retiro,Cajero
4580,2407.328879052393,2023-07-10 19:00:00,Retiro,Sucursal
4581,7.145455627292916,2023-07-10 20:00:00,Transferencia,Sucursal
4582,3975.946821140194,2023-07-10 21:00:00,Retiro,Banca en Línea
4583,8881.001551223966,2023-07-10 22:00:00,Compra,Sucursal
4584,3623.0375664710764,2023-07-10 23:00:00,Transferencia,Sucursal
4585,1575.2124503006773,2023-07-11 00:00:00,Retiro,Cajero
4586,41.62975898705232,2023-07-11 01:00:00,Retiro,Cajero
4587,7908.45176338392,2023-07-11 02:00:00,Compra,Cajero
4588,4712.636589265055,2023-07-11 03:00:00,Compra,Sucursal
4589,2155.169514826249,2023-07-11 04:00:00,Compra,Cajero
4590,6872.292280540784,2023-07-11 05:00:00,Transferencia,Sucursal
4591,2067.8129076129285,2023-07-11 06:00:00,Transferencia,Banca en Línea
4592,8871.268759947236,2023-07-11 07:00:00,Transferencia,Sucursal
4593,7606.291985094294,2023-07-11 08:00:00,Compra,Sucursal
4594,971.9769895052918,2023-07-11 09:00:00,Transferencia,Cajero
4595,3645.6093007099134,2023-07-11 10:00:00,Retiro,Sucursal
4596,5946.05690016261,2023-07-11 11:00:00,Retiro,Sucursal
4597,7923.930105038141,2023-07-11 12:00:00,Retiro,Sucursal
4598,5142.116177779787,2023-07-11 13:00:00,Compra,Banca en Línea
4599,9767.581292573559,2023-07-11 14:00:00,Transferencia,Sucursal
4600,1114.5922435198902,2023-07-11 15:00:00,Retiro,Cajero
4601,390.81017879843347,2023-07-11 16:00:00,Retiro,Sucursal
4602,9427.180311112681,2023-07-11 17:00:00,Retiro,Cajero
4603,5031.848565055151,2023-07-11 18:00:00,Transferencia,Banca en Línea
4604,5218.399976194793,2023-07-11 19:00:00,Retiro,Banca en Línea
4605,1874.5544006842917,2023-07-11 20:00:00,Transferencia,Sucursal
4606,1646.9228800261944,2023-07-11 21:00:00,Compra,Cajero
4607,1777.1898740264855,2023-07-11 22:00:00,Compra,Banca en Línea
4608,8513.332742998977,2023-07-11 23:00:00,Retiro,Sucursal
4609,9515.545057949334,2023-07-12 00:00:00,Transferencia,Cajero
4610,9486.228358218908,2023-07-12 01:00:00,Transferencia,Sucursal
4611,8349.68660476501,2023-07-12 02:00:00,Retiro,Banca en Línea
4612,5917.236873433633,2023-07-12 03:00:00,Transferencia,Cajero
4613,4642.891260410256,2023-07-12 04:00:00,Transferencia,Sucursal
4614,1651.6085108136133,2023-07-12 05:00:00,Transferencia,Banca en Línea
4615,8800.700053721344,2023-07-12 06:00:00,Transferencia,Sucursal
4616,6819.211923023727,2023-07-12 07:00:00,Transferencia,Cajero
4617,7994.728223636472,2023-07-12 08:00:00,Retiro,Sucursal
4618,3952.5263180525685,2023-07-12 09:00:00,Compra,Banca en Línea
4619,9702.900952084008,2023-07-12 10:00:00,Retiro,Sucursal
4620,2721.676296465367,2023-07-12 11:00:00,Transferencia,Banca en Línea
4621,7942.833038926067,2023-07-12 12:00:00,Compra,Banca en Línea
4622,3069.658588908375,2023-07-12 13:00:00,Retiro,Sucursal
4623,2113.2463852356022,2023-07-12 14:00:00,Transferencia,Sucursal
4624,6726.495417613563,2023-07-12 15:00:00,Retiro,Banca en Línea
4625,2343.988435799207,2023-07-12 16:00:00,Compra,Sucursal
4626,6617.875885875838,2023-07-12 17:00:00,Transferencia,Cajero
4627,2472.7171608201893,2023-07-12 18:00:00,Retiro,Sucursal
4628,1039.29074711898,2023-07-12 19:00:00,Compra,Sucursal
4629,286.3896903471765,2023-07-12 20:00:00,Compra,Banca en Línea
4630,6155.6228813827265,2023-07-12 21:00:00,Transferencia,Banca en Línea
4631,7841.887016144528,2023-07-12 22:00:00,Compra,Cajero
4632,9554.61566753013,2023-07-12 23:00:00,Retiro,Banca en Línea
4633,1092.0847295087374,2023-07-13 00:00:00,Retiro,Banca en Línea
4634,6336.263791673476,2023-07-13 01:00:00,Compra,Sucursal
4635,4921.8277135129065,2023-07-13 02:00:00,Transferencia,Sucursal
4636,1065.040584228383,2023-07-13 03:00:00,Transferencia,Sucursal
4637,6550.0791342637,2023-07-13 04:00:00,Transferencia,Banca en Línea
4638,8425.889233221891,2023-07-13 05:00:00,Retiro,Banca en Línea
4639,7402.292307953828,2023-07-13 06:00:00,Transferencia,Cajero
4640,5000.654861329744,2023-07-13 07:00:00,Transferencia,Banca en Línea
4641,84.42117798803189,2023-07-13 08:00:00,Retiro,Sucursal
4642,4589.590856728245,2023-07-13 09:00:00,Compra,Sucursal
4643,7734.876857395699,2023-07-13 10:00:00,Retiro,Cajero
