Cuenta_ID,Transaccion_ID,Hora,Medio_Pago,Canal
1197,3786,17:29:16,Transferencia,App
1222,3933,12:30:14,Efectivo,Sucursal
807,4923,18:33:48,Efectivo,Sucursal
1164,301,21:55:19,Transferencia,App
1025,1806,3:57:58,Efectivo,Online
2368,3073,2:18:37,Transferencia,Sucursal
2953,3216,10:47:6,Tarjeta,Online
1491,2823,9:53:40,Tarjeta,Online
1566,1401,21:41:11,Tarjeta,Online
2658,4041,10:33:45,Efectivo,Online
1617,2565,3:47:45,Efectivo,App
1776,4620,23:53:4,Efectivo,Sucursal
378,3041,2:43:6,Transferencia,Online
1509,3590,13:40:36,Efectivo,Online
1399,3511,0:14:16,Transferencia,Sucursal
1941,4853,11:31:31,Transferencia,App
1305,495,23:43:13,Tarjeta,Sucursal
2482,1797,8:7:38,Efectivo,App
947,2532,13:39:52,Transferencia,Online
428,4656,9:3:41,Efectivo,App
1509,3370,3:37:25,Tarjeta,App
1970,4876,9:31:30,Tarjeta,Sucursal
219,3528,0:42:47,Tarjeta,App
2233,1025,10:43:4,Transferencia,App
228,3610,9:59:7,Tarjeta,Sucursal
2666,4997,14:19:16,Efectivo,Sucursal
63,1900,14:38:36,Tarjeta,App
1071,4442,12:57:15,Transferencia,Sucursal
2025,2347,9:1:46,Efectivo,Online
2287,3087,11:43:1,Tarjeta,Online
1822,1489,20:20:45,Efectivo,App
30,3406,5:58:51,Transferencia,Online
1170,743,2:30:6,Transferencia,Sucursal
23,3385,1:22:28,Efectivo,Online
441,4502,20:17:42,Transferencia,Online
2835,4905,16:48:4,Tarjeta,Online
1318,1637,12:33:37,Tarjeta,Sucursal
2759,3386,23:25:34,Efectivo,Online
2149,1003,14:13:19,Efectivo,App
1655,1163,20:35:42,Efectivo,Sucursal
1809,1958,13:9:21,Efectivo,App
2296,3635,22:23:12,Efectivo,Online
1450,52,17:37:16,Tarjeta,Sucursal
1235,3516,11:10:44,Tarjeta,Online
2994,3873,19:7:27,Transferencia,Sucursal
2740,4320,0:26:51,Transferencia,App
1269,4783,13:54:26,Efectivo,App
1085,4718,11:49:52,Tarjeta,Online
216,3859,3:12:53,Tarjeta,Sucursal
1708,4718,22:2:49,Transferencia,App
1918,1530,5:6:15,Tarjeta,Online
237,1584,3:47:30,Tarjeta,Sucursal
281,147,17:55:40,Efectivo,Sucursal
1571,2148,7:26:21,Transferencia,App
1229,3342,14:1:59,Tarjeta,Online
2895,3530,22:44:27,Tarjeta,App
2785,2460,22:7:41,Tarjeta,App
954,4661,9:24:40,Tarjeta,App
1651,1207,1:19:28,Transferencia,Sucursal
2169,1370,8:1:46,Transferencia,Sucursal
569,1925,4:11:23,Transferencia,Online
2078,1861,13:8:24,Efectivo,Sucursal
1235,4858,19:17:27,Efectivo,Sucursal
1815,4158,22:12:35,Tarjeta,App
2901,2466,10:40:46,Tarjeta,Online
946,1205,22:22:46,Transferencia,Sucursal
2228,1075,8:48:30,Transferencia,Online
1463,4975,12:30:1,Tarjeta,Sucursal
2523,3148,20:28:48,Transferencia,Sucursal
309,2021,17:38:28,Efectivo,Sucursal
1190,3888,22:37:25,Tarjeta,Online
2684,34,12:49:7,Tarjeta,Online
2399,4759,3:50:59,Tarjeta,App
1343,3957,16:51:24,Transferencia,Online
2350,1038,4:37:57,Transferencia,Sucursal
621,959,3:46:39,Transferencia,Sucursal
968,2270,21:42:39,Efectivo,Online
674,289,6:52:50,Efectivo,Sucursal
2571,1521,8:9:31,Efectivo,App
1360,1507,12:51:45,Efectivo,App
2252,1012,9:36:24,Tarjeta,Online
2216,3561,14:30:4,Efectivo,App
2023,3927,7:35:29,Tarjeta,Sucursal
1068,3039,8:13:12,Tarjeta,App
70,4819,2:45:21,Efectivo,Online
2137,3893,23:11:46,Efectivo,App
512,1704,18:30:53,Transferencia,Online
2619,4950,2:44:24,Efectivo,Online
576,2163,16:28:46,Efectivo,Sucursal
2552,2175,20:55:42,Transferencia,App
623,2078,9:2:22,Tarjeta,App
2264,1420,8:0:48,Transferencia,Online
2999,2202,10:37:42,Efectivo,App
2644,356,15:9:37,Transferencia,App
2468,2414,1:31:52,Tarjeta,App
1765,923,22:40:6,Transferencia,Online
1941,4893,22:38:44,Transferencia,App
591,2755,8:7:41,Efectivo,Sucursal
1574,2301,7:11:40,Transferencia,Sucursal
1155,1813,11:36:22,Transferencia,App
953,516,23:54:23,Tarjeta,App
933,541,9:12:27,Tarjeta,Online
2321,382,10:23:37,Transferencia,Sucursal
1822,1203,12:2:13,Tarjeta,Online
355,742,12:57:16,Tarjeta,Online
858,3295,16:1:11,Transferencia,App
2278,4263,7:56:5,Tarjeta,App
503,4541,22:49:11,Transferencia,Sucursal
367,1066,19:4:47,Transferencia,App
2152,2720,22:3:7,Tarjeta,Online
1500,4201,1:5:8,Efectivo,App
314,411,18:22:16,Tarjeta,Online
498,3883,7:37:53,Transferencia,App
938,2051,5:7:20,Efectivo,Sucursal
1052,1,0:35:47,Transferencia,Sucursal
790,1590,16:7:10,Efectivo,Sucursal
707,1642,22:47:12,Efectivo,App
2629,2006,23:21:32,Efectivo,Sucursal
923,4216,1:6:11,Efectivo,Online
1131,2909,16:4:40,Efectivo,Online
2175,1375,17:56:20,Efectivo,Online
2873,1115,6:17:11,Efectivo,Online
1741,1740,23:33:24,Tarjeta,Sucursal
2301,3934,6:38:10,Tarjeta,Sucursal
2973,3653,20:49:3,Transferencia,Online
2543,4918,11:27:50,Transferencia,Online
2540,2745,22:39:25,Transferencia,App
2859,3770,3:3:43,Tarjeta,App
555,2509,18:46:53,Transferencia,Sucursal
540,1299,15:2:15,Efectivo,Sucursal
2960,4695,13:29:56,Efectivo,App
2045,3063,8:50:2,Tarjeta,App
2225,4725,0:24:0,Transferencia,App
1038,584,13:13:9,Transferencia,Online
2140,4764,7:44:14,Tarjeta,App
1959,3556,1:30:32,Efectivo,Sucursal
1886,3150,17:22:28,Efectivo,Sucursal
1994,1670,7:13:5,Tarjeta,App
2086,726,4:38:34,Transferencia,Sucursal
323,3407,8:10:58,Transferencia,App
1891,2821,11:42:28,Transferencia,Online
2554,3733,4:24:53,Transferencia,Sucursal
1703,1959,1:38:46,Tarjeta,App
2271,4051,21:12:50,Efectivo,Sucursal
2135,235,9:15:48,Transferencia,Sucursal
743,4422,3:39:15,Transferencia,Sucursal
2282,54,11:48:0,Efectivo,App
297,4796,4:2:34,Tarjeta,App
672,3205,18:53:57,Tarjeta,App
1781,2580,20:56:20,Efectivo,Online
457,3429,11:36:38,Tarjeta,Online
1079,2178,19:58:7,Efectivo,Sucursal
1812,272,10:25:5,Transferencia,App
2187,3985,1:40:29,Transferencia,Online
937,3212,14:13:40,Transferencia,App
2174,4867,22:38:40,Transferencia,App
473,3586,8:53:23,Transferencia,Sucursal
787,3024,1:0:53,Tarjeta,Sucursal
2990,4338,21:54:20,Tarjeta,Online
2418,4440,17:21:4,Transferencia,Sucursal
2913,4462,20:54:28,Efectivo,Sucursal
1673,4498,12:49:27,Efectivo,Sucursal
1057,2460,19:14:58,Efectivo,App
2267,4315,4:57:30,Efectivo,Online
2213,1480,2:43:0,Tarjeta,App
170,1458,19:44:13,Efectivo,Sucursal
2058,1532,17:19:3,Transferencia,Online
2354,2258,20:7:4,Tarjeta,App
2445,3683,18:20:55,Transferencia,App
1670,4597,23:24:21,Efectivo,Sucursal
2180,4479,3:16:17,Transferencia,App
1671,1428,23:7:10,Transferencia,App
1477,4987,23:33:15,Efectivo,Online
177,2934,15:43:31,Efectivo,App
2985,605,11:22:57,Efectivo,Online
880,2164,9:58:13,Transferencia,App
2062,1390,8:17:19,Tarjeta,App
2864,661,11:15:19,Efectivo,Online
2968,2624,19:50:21,Transferencia,Sucursal
2758,2765,7:14:25,Efectivo,Online
2482,1408,9:55:7,Tarjeta,Online
1944,1454,15:58:6,Efectivo,Online
1249,4894,7:24:55,Efectivo,Online
949,4512,9:1:44,Efectivo,App
2001,2458,6:50:9,Transferencia,Sucursal
1015,245,1:49:53,Efectivo,Sucursal
2189,2034,5:21:46,Efectivo,App
1976,308,20:34:53,Transferencia,Online
622,2652,18:49:30,Transferencia,App
384,4003,9:30:8,Transferencia,Online
1766,515,15:25:44,Tarjeta,Sucursal
2345,4386,22:35:17,Efectivo,App
1699,3340,19:57:16,Transferencia,Online
639,613,23:30:8,Transferencia,App
1951,1797,0:44:21,Efectivo,Online
153,4714,20:9:16,Efectivo,App
162,4772,10:18:15,Transferencia,App
378,2012,18:32:57,Tarjeta,Online
2058,342,7:17:41,Transferencia,Sucursal
1282,3726,16:45:41,Transferencia,Online
2520,219,1:22:5,Efectivo,Sucursal
2556,1164,8:43:30,Transferencia,Sucursal
1473,4254,0:14:0,Tarjeta,Sucursal
2509,3554,2:14:22,Transferencia,Online
1653,4236,10:1:17,Transferencia,Online
1161,4608,17:12:36,Efectivo,Sucursal
2486,2630,20:12:24,Tarjeta,Sucursal
1280,3774,15:17:46,Efectivo,Sucursal
1334,1447,4:42:4,Tarjeta,Sucursal
313,869,12:25:17,Transferencia,App
1482,4666,20:40:31,Transferencia,Online
1194,1643,12:56:59,Transferencia,Online
2548,3435,14:57:52,Tarjeta,App
2236,3501,7:35:21,Efectivo,App
2816,2686,1:54:22,Tarjeta,App
1386,3174,3:10:26,Tarjeta,App
1557,3020,3:53:38,Tarjeta,Online
392,3029,21:27:1,Efectivo,Sucursal
1708,801,17:32:21,Tarjeta,Sucursal
1152,1358,21:24:28,Transferencia,App
784,4766,20:17:29,Transferencia,App
1746,4447,3:48:10,Tarjeta,App
1335,1306,9:6:12,Efectivo,Sucursal
426,966,7:55:46,Efectivo,App
1340,3903,2:36:0,Tarjeta,Online
2472,344,3:44:2,Transferencia,Sucursal
1726,1441,5:0:25,Efectivo,App
326,644,4:15:43,Transferencia,Sucursal
2813,643,21:49:29,Transferencia,App
2770,3603,17:4:55,Efectivo,App
2270,4935,10:1:49,Efectivo,App
790,2413,0:8:55,Efectivo,Sucursal
1110,2276,19:59:4,Transferencia,Online
125,1768,15:25:2,Efectivo,Online
1893,4436,17:37:21,Transferencia,Sucursal
2031,1675,11:12:52,Tarjeta,Online
2901,3126,20:59:32,Tarjeta,App
2235,4064,0:24:7,Tarjeta,Sucursal
412,1187,0:58:52,Tarjeta,App
993,3612,18:22:45,Tarjeta,App
2358,4723,9:22:40,Efectivo,Sucursal
911,4480,11:49:12,Tarjeta,Sucursal
2479,666,14:33:48,Transferencia,App
584,899,14:0:40,Transferencia,Sucursal
1339,1557,10:8:31,Transferencia,Sucursal
1659,2925,7:12:12,Efectivo,Online
1089,2127,13:58:43,Efectivo,Online
22,2435,2:31:29,Transferencia,Sucursal
1707,2540,8:17:10,Tarjeta,Online
1240,1819,16:33:22,Tarjeta,App
988,2853,7:55:51,Tarjeta,App
308,3837,21:42:58,Transferencia,Sucursal
985,1141,8:8:53,Transferencia,Online
2009,2298,10:55:40,Tarjeta,Online
1042,2802,5:36:42,Efectivo,Sucursal
1716,4402,19:2:17,Transferencia,App
394,1029,3:4:57,Efectivo,App
1487,2822,11:44:18,Efectivo,Online
1823,2579,16:52:7,Tarjeta,App
2831,111,20:51:30,Transferencia,Sucursal
2453,1622,9:0:24,Tarjeta,App
558,4354,3:27:9,Transferencia,Sucursal
792,3353,18:49:54,Tarjeta,Sucursal
69,861,14:33:33,Efectivo,App
1036,1865,1:51:20,Transferencia,Online
2448,3294,16:43:54,Tarjeta,Sucursal
93,529,0:49:1,Efectivo,Online
1227,893,9:23:52,Transferencia,Online
2652,4162,14:24:19,Efectivo,Online
187,332,0:0:18,Tarjeta,Online
2103,507,11:26:7,Tarjeta,App
2941,348,4:2:22,Tarjeta,Sucursal
1279,2226,3:5:12,Efectivo,Online
37,3797,18:0:17,Efectivo,Online
2556,3803,11:39:23,Tarjeta,App
1609,3970,15:51:30,Efectivo,Online
1391,1628,11:31:56,Tarjeta,Sucursal
2361,2765,20:59:33,Tarjeta,Sucursal
2537,138,16:50:37,Efectivo,Online
1261,2987,0:51:25,Transferencia,App
1866,2502,19:0:7,Transferencia,Sucursal
2469,1298,12:14:19,Tarjeta,Sucursal
1584,3744,3:17:50,Tarjeta,Online
721,2725,18:53:31,Tarjeta,App
213,428,14:30:45,Tarjeta,Online
1011,2384,18:27:1,Efectivo,Online
2733,2898,11:38:57,Efectivo,App
1909,2664,16:53:53,Tarjeta,Online
720,965,18:16:15,Transferencia,App
283,2833,22:19:52,Transferencia,Sucursal
1182,2189,8:34:32,Efectivo,Online
858,951,0:53:57,Efectivo,Sucursal
2142,3149,21:20:7,Efectivo,App
1173,429,13:58:34,Efectivo,App
1539,4129,14:21:40,Efectivo,Sucursal
1663,4312,22:40:20,Transferencia,Sucursal
226,2440,1:44:39,Transferencia,App
736,4649,11:6:0,Transferencia,Sucursal
1595,4445,14:43:10,Efectivo,Online
2550,3384,23:37:11,Tarjeta,App
2879,1398,4:25:46,Transferencia,App
742,4358,0:35:0,Transferencia,Online
344,776,14:4:59,Efectivo,App
1537,923,2:57:49,Efectivo,App
2552,2322,0:51:17,Tarjeta,Online
588,913,13:9:58,Transferencia,App
2334,1977,23:16:31,Efectivo,Online
2050,2777,20:33:10,Tarjeta,Online
1299,3969,8:16:17,Efectivo,App
796,905,5:29:30,Efectivo,Online
665,3312,14:54:14,Tarjeta,Sucursal
373,1566,13:50:56,Efectivo,App
2222,2129,21:48:46,Tarjeta,App
2650,1453,8:7:52,Transferencia,Online
2986,3060,7:6:21,Efectivo,Online
1609,1747,11:49:46,Efectivo,Online
575,1861,10:38:56,Transferencia,App
1922,3322,2:20:15,Tarjeta,Online
499,169,12:55:28,Efectivo,App
997,4477,22:31:25,Transferencia,Online
1457,1287,11:10:3,Transferencia,App
1978,1066,7:53:11,Tarjeta,Online
1228,787,11:15:8,Tarjeta,App
2876,1680,1:39:3,Transferencia,App
2165,4494,3:24:9,Tarjeta,Online
2732,1440,19:56:6,Efectivo,Online
35,2490,4:35:20,Efectivo,Sucursal
1929,1682,13:19:48,Transferencia,Online
1558,4455,11:0:45,Tarjeta,Online
751,4290,0:8:49,Tarjeta,Sucursal
2438,3441,20:46:42,Efectivo,App
2671,3883,0:45:10,Efectivo,Online
2916,4705,23:29:36,Tarjeta,App
507,1415,12:25:14,Tarjeta,Online
2911,2229,1:2:58,Efectivo,App
1750,3840,8:22:41,Transferencia,Sucursal
1901,3208,8:4:45,Transferencia,Sucursal
954,82,23:37:48,Transferencia,Sucursal
755,3283,3:22:59,Tarjeta,Sucursal
1477,824,0:52:28,Efectivo,Sucursal
2795,948,23:4:49,Tarjeta,Sucursal
1526,1170,23:29:49,Transferencia,Online
1034,1120,4:41:26,Efectivo,Online
2932,3712,15:50:55,Efectivo,App
2716,2531,6:54:48,Tarjeta,Online
197,3791,18:46:20,Efectivo,App
2606,3453,1:24:56,Transferencia,App
603,3596,15:39:28,Efectivo,Online
2186,3601,6:31:2,Tarjeta,Sucursal
722,164,22:53:17,Tarjeta,App
2213,3150,23:30:28,Tarjeta,Sucursal
1822,1159,1:30:21,Tarjeta,Sucursal
263,3655,23:6:15,Efectivo,Online
1093,701,7:41:18,Transferencia,Sucursal
2940,2132,2:41:59,Efectivo,Online
1048,1487,11:17:48,Tarjeta,Online
1990,2445,18:5:58,Transferencia,Online
181,4886,3:31:25,Efectivo,Online
1865,3632,0:23:43,Tarjeta,Online
1755,4957,7:9:58,Tarjeta,Sucursal
1437,2894,3:5:5,Transferencia,Sucursal
2839,697,19:9:44,Tarjeta,Online
1082,4442,11:29:38,Efectivo,App
2942,2137,13:55:41,Efectivo,Sucursal
768,4866,6:36:38,Transferencia,Online
1833,2361,2:36:0,Transferencia,Online
1350,2704,17:33:41,Transferencia,Online
678,4279,6:32:4,Transferencia,Online
2884,4254,9:5:1,Tarjeta,App
2839,2980,14:6:52,Efectivo,App
1182,2736,10:32:21,Tarjeta,Sucursal
1327,183,22:6:51,Tarjeta,Sucursal
2334,2679,9:36:47,Efectivo,Online
623,1404,7:9:46,Transferencia,Sucursal
1626,939,10:3:43,Tarjeta,Sucursal
2256,4887,3:10:14,Efectivo,Online
2252,892,12:27:56,Tarjeta,App
391,2096,11:13:0,Transferencia,Sucursal
539,2345,22:15:1,Tarjeta,Online
1131,2697,11:53:45,Tarjeta,Sucursal
941,3365,21:33:4,Transferencia,App
1596,4198,12:25:26,Tarjeta,Sucursal
628,902,9:28:2,Tarjeta,Sucursal
2172,154,12:42:32,Transferencia,App
1994,192,19:56:41,Efectivo,Sucursal
1911,3896,8:44:31,Efectivo,Online
1809,204,18:14:11,Efectivo,App
1847,3015,11:48:52,Transferencia,Online
554,283,8:43:30,Transferencia,Online
398,2785,5:33:39,Efectivo,Sucursal
2582,4356,14:48:3,Tarjeta,App
763,3862,7:25:29,Efectivo,App
1040,1998,4:43:32,Efectivo,Sucursal
1446,2946,21:8:45,Tarjeta,App
252,4011,4:6:34,Tarjeta,App
184,4412,12:28:53,Transferencia,Online
2449,1176,17:14:36,Tarjeta,Sucursal
316,2560,18:59:57,Transferencia,App
1137,3793,0:32:43,Transferencia,App
871,1810,22:1:43,Efectivo,App
1893,3860,0:46:49,Transferencia,Online
1829,1017,17:50:29,Efectivo,App
2709,101,19:55:11,Tarjeta,Online
2527,3267,16:15:23,Transferencia,App
1974,690,23:20:33,Efectivo,App
2685,3181,9:29:52,Tarjeta,App
104,2546,2:43:25,Tarjeta,App
680,1274,13:35:39,Tarjeta,Sucursal
703,3136,0:57:20,Transferencia,App
2682,2645,19:3:32,Efectivo,Sucursal
1264,1305,17:0:24,Transferencia,App
1796,4963,0:12:22,Tarjeta,Sucursal
392,1750,23:10:10,Tarjeta,Sucursal
1693,377,7:36:35,Transferencia,Sucursal
1810,1564,7:12:40,Transferencia,Sucursal
2824,4895,5:10:43,Transferencia,Sucursal
2595,1213,14:18:46,Transferencia,App
2859,302,14:25:10,Transferencia,App
2797,4910,8:3:38,Transferencia,App
2975,4856,5:28:28,Transferencia,Sucursal
1751,2793,7:53:36,Tarjeta,Online
2466,4237,21:6:18,Tarjeta,Online
1354,1515,19:6:51,Transferencia,Sucursal
797,4492,16:35:25,Efectivo,Online
1735,2705,1:35:58,Transferencia,Online
1824,2985,1:7:6,Efectivo,Online
2902,4748,6:41:28,Efectivo,App
1887,3556,18:50:0,Efectivo,App
2170,4846,1:31:30,Transferencia,Sucursal
2150,4431,19:12:51,Efectivo,App
2304,4984,18:51:9,Tarjeta,Online
1869,1785,7:29:28,Transferencia,App
224,65,7:30:54,Efectivo,Online
2394,62,1:23:51,Efectivo,App
1191,1628,2:3:26,Transferencia,Sucursal
2472,2540,7:37:22,Efectivo,App
2876,3959,8:50:13,Transferencia,App
1914,4783,13:29:0,Transferencia,App
2907,4665,12:29:46,Efectivo,Sucursal
2200,4442,16:0:23,Tarjeta,Online
1412,4889,16:41:49,Transferencia,App
1835,2654,10:26:22,Transferencia,App
2466,2532,9:57:9,Efectivo,App
2064,1964,7:51:23,Efectivo,Sucursal
2499,4141,11:44:40,Tarjeta,App
441,4941,11:51:34,Efectivo,Online
935,4050,11:7:58,Efectivo,Online
1493,3062,16:50:59,Efectivo,Sucursal
730,2352,15:47:24,Tarjeta,Online
800,247,3:53:51,Transferencia,App
124,4765,10:40:26,Efectivo,Online
709,172,20:1:36,Efectivo,App
786,1914,14:45:55,Transferencia,Online
92,1042,13:43:23,Efectivo,App
2257,837,5:55:21,Tarjeta,Sucursal
1925,750,5:46:31,Efectivo,App
2974,1863,18:35:13,Efectivo,Sucursal
1256,1396,13:29:24,Transferencia,Sucursal
2348,912,19:15:58,Efectivo,Sucursal
1168,1534,23:40:8,Transferencia,Sucursal
2512,4571,22:39:28,Transferencia,Sucursal
1806,4210,20:26:13,Transferencia,Sucursal
1155,1774,21:57:38,Transferencia,App
585,2204,11:21:21,Efectivo,Online
1710,790,18:38:6,Efectivo,App
1962,3601,15:59:20,Tarjeta,Sucursal
1628,2267,18:16:38,Transferencia,App
2978,486,12:32:34,Tarjeta,Sucursal
2888,2501,22:24:41,Tarjeta,App
2638,4857,13:38:57,Efectivo,Online
2608,2775,8:1:34,Tarjeta,Online
68,1091,3:16:1,Efectivo,Online
2345,1014,9:37:55,Tarjeta,App
2946,1582,2:5:16,Tarjeta,Online
209,2614,17:20:44,Transferencia,Online
130,2259,14:35:29,Transferencia,Online
2864,2110,13:32:19,Transferencia,Sucursal
494,1082,11:20:35,Tarjeta,Online
2679,3600,23:39:28,Efectivo,Online
1151,1564,19:20:15,Efectivo,Sucursal
2101,1965,17:43:40,Transferencia,Online
2935,2308,17:29:33,Tarjeta,Online
864,227,23:59:28,Transferencia,App
1884,2823,5:56:31,Efectivo,App
644,2506,1:39:58,Efectivo,Online
2366,3721,18:44:35,Transferencia,Sucursal
2447,3604,23:1:13,Tarjeta,App
1786,4888,11:15:5,Transferencia,Online
2439,2162,5:20:28,Tarjeta,Online
35,3806,19:42:48,Efectivo,Sucursal
674,4951,7:35:21,Transferencia,Online
1488,2673,22:15:24,Tarjeta,App
1383,4944,10:55:6,Tarjeta,Online
1477,3136,4:59:39,Transferencia,Online
1395,863,9:43:15,Transferencia,App
679,3984,21:38:37,Efectivo,Online
1133,3595,5:45:21,Tarjeta,Online
2002,465,14:58:32,Tarjeta,App
2589,1876,20:12:52,Tarjeta,Sucursal
1517,965,8:52:52,Transferencia,Online
2566,935,20:46:9,Transferencia,Sucursal
1939,559,23:32:12,Tarjeta,Online
1264,4220,15:31:34,Tarjeta,Online
2470,143,15:4:18,Efectivo,App
1015,1271,16:1:23,Tarjeta,Sucursal
1622,2413,13:26:3,Tarjeta,Online
2997,3039,13:21:9,Tarjeta,Sucursal
2957,3468,8:51:11,Efectivo,Sucursal
2175,2395,21:21:37,Tarjeta,App
2054,1043,16:24:40,Efectivo,App
1423,2984,8:9:47,Transferencia,Sucursal
418,3279,23:9:5,Tarjeta,Sucursal
1054,66,0:57:40,Tarjeta,Online
613,1003,8:5:37,Efectivo,Sucursal
1584,4391,14:21:34,Efectivo,Online
2709,2872,17:53:41,Transferencia,Sucursal
2566,1621,23:5:15,Efectivo,Online
2926,1758,15:3:3,Transferencia,Sucursal
2965,106,14:26:15,Transferencia,Online
2132,4569,9:40:30,Transferencia,Online
1080,1342,16:22:41,Efectivo,Sucursal
1103,2141,16:22:0,Efectivo,Sucursal
1334,379,4:21:34,Tarjeta,Online
2432,2979,13:46:0,Transferencia,App
1561,2112,20:27:59,Tarjeta,App
1562,1074,8:8:32,Tarjeta,App
1513,1103,6:29:56,Tarjeta,Sucursal
998,826,17:39:54,Efectivo,Sucursal
2001,3240,14:37:1,Tarjeta,Online
2803,4337,2:10:21,Tarjeta,Online
2162,3064,22:24:1,Tarjeta,Online
2093,3820,22:38:36,Transferencia,Sucursal
990,3215,20:9:21,Transferencia,Online
496,2354,2:59:11,Transferencia,App
1305,2086,15:8:55,Efectivo,Sucursal
1486,2076,23:46:7,Transferencia,App
1041,1007,23:20:53,Transferencia,App
1394,467,7:29:57,Tarjeta,App
608,2125,22:56:6,Transferencia,App
1127,4942,8:8:41,Transferencia,Sucursal
1696,288,2:22:20,Tarjeta,Online
1828,3991,15:51:23,Transferencia,Sucursal
245,1840,13:6:38,Efectivo,Online
1183,1242,23:27:58,Tarjeta,App
2150,389,0:12:56,Transferencia,App
2914,4127,11:20:2,Efectivo,App
249,2281,8:8:42,Transferencia,App
1976,2906,1:36:9,Tarjeta,App
2114,1103,3:32:50,Transferencia,Online
660,2846,6:17:27,Transferencia,Online
2155,1133,19:56:46,Efectivo,Sucursal
2750,4691,18:47:5,Transferencia,Sucursal
441,399,4:42:12,Efectivo,App
1451,1640,16:42:41,Efectivo,Sucursal
1564,138,2:1:18,Efectivo,App
264,686,6:30:48,Efectivo,Sucursal
594,2546,8:55:46,Tarjeta,App
1613,3042,1:53:53,Efectivo,App
1266,4226,2:42:55,Transferencia,Sucursal
639,2180,22:7:59,Efectivo,Sucursal
1807,386,19:38:22,Transferencia,Online
1451,1376,21:52:55,Efectivo,App
2578,2987,17:33:11,Transferencia,Sucursal
1934,4725,22:19:48,Tarjeta,App
1148,813,4:15:48,Tarjeta,Sucursal
12,3388,0:24:38,Efectivo,Online
1039,2542,11:47:49,Transferencia,Online
686,1245,3:34:11,Tarjeta,Online
253,221,1:25:23,Efectivo,App
712,2964,15:14:44,Efectivo,Online
2895,4220,12:9:34,Tarjeta,Online
2108,3284,4:3:14,Efectivo,Online
2019,2560,9:46:17,Efectivo,Online
1414,2666,6:8:28,Transferencia,Sucursal
1927,3316,16:8:7,Efectivo,Online
1705,4209,23:9:52,Efectivo,Sucursal
2561,3133,12:19:33,Tarjeta,App
550,938,13:35:26,Efectivo,Online
2778,4580,10:16:38,Efectivo,App
54,3398,11:38:25,Tarjeta,Sucursal
1522,2254,12:6:59,Tarjeta,Sucursal
2998,227,23:52:38,Efectivo,Sucursal
2952,2494,23:40:4,Tarjeta,Sucursal
213,4799,16:21:17,Transferencia,Online
2377,4702,1:53:53,Tarjeta,Sucursal
2360,1940,10:53:40,Transferencia,Online
1451,3343,16:39:20,Transferencia,App
1403,3637,6:23:41,Tarjeta,App
1538,964,21:37:2,Transferencia,App
1777,1706,2:55:26,Efectivo,Online
2672,3587,15:51:27,Transferencia,Online
1948,4954,1:20:35,Efectivo,Sucursal
1663,3554,1:7:49,Efectivo,Sucursal
1146,1621,6:54:31,Efectivo,Sucursal
909,4232,16:57:16,Tarjeta,Online
1298,1154,8:47:26,Tarjeta,App
2501,4213,19:29:41,Tarjeta,Online
998,2387,0:38:10,Efectivo,Online
1947,1164,1:37:36,Transferencia,Online
2388,2391,18:32:31,Transferencia,Sucursal
1174,3793,0:0:36,Efectivo,Online
1524,4724,14:36:37,Tarjeta,Sucursal
2171,2287,1:15:25,Tarjeta,Sucursal
2248,3166,7:24:29,Tarjeta,App
1027,1120,20:35:53,Transferencia,Online
2407,4533,2:25:9,Tarjeta,App
2768,2034,6:33:29,Efectivo,App
650,4989,19:52:43,Tarjeta,App
151,3133,3:30:40,Tarjeta,App
1249,1122,23:13:6,Transferencia,Sucursal
2888,2459,3:42:46,Efectivo,App
2228,1065,4:43:13,Transferencia,Online
2740,392,1:25:32,Tarjeta,Sucursal
2173,3528,20:45:47,Efectivo,Sucursal
857,4419,0:40:24,Transferencia,Sucursal
1958,1820,14:55:10,Efectivo,Online
2103,3193,15:58:38,Efectivo,App
1319,604,13:27:6,Efectivo,Sucursal
1383,2476,1:6:1,Transferencia,App
897,4555,18:57:16,Tarjeta,App
1231,4925,17:24:44,Transferencia,Sucursal
2146,393,18:33:17,Transferencia,App
2463,1550,14:58:40,Tarjeta,Sucursal
2959,1576,7:7:35,Tarjeta,Sucursal
286,4712,15:26:21,Transferencia,Online
253,4872,2:30:57,Transferencia,Sucursal
1189,1768,7:4:38,Efectivo,App
1888,1991,6:28:57,Efectivo,Sucursal
2134,2446,21:37:49,Transferencia,App
314,3716,12:29:6,Transferencia,App
2849,758,11:2:35,Transferencia,App
2010,18,6:19:22,Tarjeta,App
1799,3482,6:18:47,Transferencia,App
1336,3933,22:12:51,Efectivo,App
924,4372,11:47:0,Efectivo,Online
1585,4931,21:57:39,Tarjeta,Sucursal
2095,3875,5:31:56,Tarjeta,Online
1517,4224,10:10:17,Efectivo,Online
1296,1833,7:19:30,Efectivo,Sucursal
1981,2637,9:51:58,Transferencia,App
294,1152,5:17:11,Transferencia,Sucursal
800,1623,16:24:1,Tarjeta,Sucursal
2252,3155,20:59:38,Transferencia,App
1881,934,16:33:33,Efectivo,Online
377,2290,22:12:39,Transferencia,Sucursal
177,1954,17:32:17,Efectivo,Online
1983,4586,2:19:22,Transferencia,App
489,3047,23:47:17,Tarjeta,Online
2476,4957,2:18:48,Efectivo,App
