Cliente_ID,Comercio_ID,Frecuencia,Monto_Promedio,Última_Compra
257,1758,Semanal,793.0,2020-01-24
539,749,Semanal,758.26,2023-07-26
2449,1688,Diario,277.8,2023-01-25
1109,1032,Diario,572.17,2023-10-04
1994,1676,Mensual,67.69,2020-05-20
189,1988,Semanal,77.91,2022-01-22
1719,148,Semanal,586.15,2021-02-20
1794,1070,Semanal,25.36,2023-12-02
1685,153,Semanal,86.81,2022-02-19
559,1794,Diario,453.63,2022-07-04
111,1065,Semanal,631.74,2020-01-08
2584,49,Mensual,835.33,2023-04-15
2360,917,Mensual,570.47,2021-11-24
2809,634,Mensual,226.37,2022-05-06
2858,321,Mensual,131.02,2022-05-09
1952,476,Semanal,253.0,2021-10-09
622,80,Diario,767.44,2022-10-16
831,1096,Diario,548.23,2023-09-15
672,1041,Diario,583.01,2022-08-25
2255,944,Diario,127.51,2020-02-06
335,416,Mensual,810.89,2021-01-31
2599,872,Diario,617.25,2020-04-30
56,178,Mensual,937.1,2021-06-29
633,249,Semanal,919.74,2023-12-31
2585,1311,Diario,894.44,2021-11-30
1567,198,Diario,655.61,2023-12-03
2274,126,Diario,461.45,2021-07-26
2451,557,Mensual,242.98,2020-11-29
588,799,Mensual,511.21,2022-03-12
1773,808,Mensual,102.34,2022-02-28
1868,532,Mensual,665.18,2020-12-06
1627,798,Diario,485.93,2020-10-01
2261,847,Diario,347.59,2020-10-27
2106,199,Semanal,150.12,2022-12-21
940,1841,Diario,664.45,2023-07-02
2684,1083,Mensual,515.52,2021-06-19
2941,1661,Mensual,735.44,2020-03-12
2931,750,Semanal,228.36,2021-06-12
2544,1960,Semanal,188.87,2023-11-23
1644,1382,Diario,547.71,2022-04-09
2536,389,Diario,875.68,2021-02-24
2459,983,Diario,826.71,2023-12-14
2378,1188,Diario,743.65,2020-03-30
2397,824,Mensual,254.72,2021-04-04
1213,947,Semanal,297.68,2020-04-06
1229,244,Mensual,410.22,2021-09-16
630,285,Semanal,760.51,2022-01-27
1233,1408,Mensual,870.03,2023-12-14
1491,239,Diario,330.78,2021-09-20
1112,1023,Diario,135.96,2020-08-20
1905,1366,Semanal,782.4,2023-02-07
122,1397,Diario,241.85,2022-02-27
2179,1676,Semanal,892.96,2022-07-21
2747,1198,Diario,149.88,2022-02-25
1502,349,Diario,257.62,2022-02-06
90,214,Diario,526.17,2022-10-22
2441,1700,Diario,251.03,2020-04-08
22,1840,Semanal,941.93,2022-01-21
706,1969,Diario,237.77,2021-08-27
277,541,Mensual,621.13,2021-05-16
2779,1883,Semanal,734.99,2020-10-21
15,672,Mensual,316.91,2021-12-16
1677,434,Diario,11.48,2022-10-02
543,664,Semanal,558.89,2023-04-02
240,170,Semanal,182.54,2021-01-20
912,1800,Mensual,232.27,2023-12-03
2686,322,Mensual,489.55,2022-10-30
2533,1763,Semanal,951.97,2023-11-09
2216,1857,Mensual,955.41,2022-04-20
2360,454,Mensual,808.03,2021-08-17
2619,1122,Diario,90.78,2022-07-23
1319,381,Semanal,292.13,2021-04-30
719,1479,Mensual,938.05,2021-08-07
736,1894,Mensual,76.34,2020-11-24
145,657,Diario,652.05,2023-06-22
1531,1132,Diario,595.33,2022-07-14
2417,1585,Mensual,173.54,2021-11-13
1343,1038,Semanal,81.83,2023-12-21
2290,840,Diario,637.87,2023-04-20
391,522,Semanal,471.85,2021-01-27
2981,925,Diario,378.3,2020-03-23
2889,679,Mensual,704.88,2022-09-01
364,1259,Mensual,586.71,2023-03-06
257,1385,Semanal,742.01,2021-10-06
1309,840,Diario,846.19,2020-03-12
1671,1280,Semanal,144.97,2023-01-09
1403,1194,Mensual,228.82,2021-04-18
1675,690,Semanal,356.65,2022-11-11
1099,662,Semanal,293.34,2023-03-13
1740,194,Semanal,418.48,2023-03-28
1838,861,Semanal,807.99,2022-07-27
1179,427,Mensual,152.34,2022-06-16
1047,1114,Mensual,193.56,2022-06-22
2731,1440,Semanal,23.24,2023-01-08
2705,1143,Diario,71.68,2021-05-02
1853,1413,Mensual,141.56,2023-11-21
2881,297,Mensual,685.7,2020-06-03
1606,1777,Diario,968.11,2022-09-07
1683,1946,Mensual,251.52,2020-05-09
2408,1817,Diario,385.49,2021-01-09
994,664,Diario,583.42,2023-03-06
367,435,Diario,505.32,2023-01-30
1760,17,Diario,449.95,2021-01-07
2128,1980,Semanal,838.91,2020-04-24
891,1386,Mensual,813.47,2022-01-23
2872,173,Semanal,690.75,2023-01-03
2682,633,Mensual,448.86,2021-09-22
2978,1085,Mensual,683.77,2020-12-29
1770,1618,Mensual,487.2,2022-01-16
357,312,Diario,461.77,2022-04-10
1756,1653,Mensual,487.25,2023-03-09
1127,976,Diario,707.48,2020-07-07
787,1400,Semanal,203.54,2023-08-10
1030,1227,Semanal,580.15,2021-07-27
1975,1117,Mensual,282.41,2020-09-11
2116,206,Semanal,276.95,2020-04-20
648,314,Mensual,445.4,2020-06-21
2717,1598,Mensual,577.25,2021-10-16
2832,1265,Mensual,307.55,2022-08-04
1644,1322,Diario,410.98,2021-08-19
1280,649,Mensual,443.97,2020-04-26
2335,137,Semanal,103.02,2021-02-21
377,206,Semanal,576.75,2023-02-21
526,1753,Diario,555.91,2023-09-28
2539,541,Semanal,794.78,2020-06-10
2804,407,Mensual,876.72,2020-01-15
1307,1337,Diario,677.39,2023-10-12
2429,1134,Semanal,545.85,2020-02-01
233,1453,Semanal,706.82,2022-07-13
2132,1255,Mensual,675.85,2022-01-07
2396,580,Semanal,72.66,2022-06-23
70,78,Semanal,997.68,2022-01-28
334,1786,Mensual,591.51,2021-11-17
2949,339,Semanal,496.22,2022-06-21
2637,441,Mensual,590.54,2022-09-12
487,137,Mensual,230.53,2022-08-13
61,1529,Mensual,35.04,2022-12-25
1449,1315,Semanal,44.51,2022-04-03
1780,1587,Semanal,977.64,2020-08-27
1277,935,Semanal,362.02,2022-10-20
748,1228,Diario,519.8,2021-10-29
750,261,Semanal,548.54,2021-08-23
1235,1540,Mensual,935.6,2022-12-05
528,1110,Mensual,793.96,2021-02-05
831,1516,Diario,446.57,2022-12-07
276,1690,Mensual,575.79,2023-04-08
481,115,Diario,864.99,2020-08-07
1561,1192,Diario,212.28,2021-11-06
1467,934,Semanal,861.31,2022-02-02
1706,1096,Mensual,789.65,2022-06-28
2787,1802,Semanal,585.71,2022-04-17
38,1278,Semanal,598.92,2023-03-07
1694,1153,Mensual,237.88,2022-01-07
1439,944,Semanal,416.61,2023-10-12
1193,560,Semanal,943.07,2023-02-21
2652,555,Mensual,160.0,2020-03-24
2070,1540,Mensual,822.2,2022-06-05
2000,492,Semanal,679.6,2023-09-27
917,1148,Diario,202.27,2020-12-13
1543,13,Mensual,60.66,2021-05-30
870,1388,Diario,376.1,2021-08-09
1114,1581,Diario,944.22,2021-02-10
986,1975,Diario,234.41,2023-03-06
1018,795,Mensual,962.98,2023-11-14
1879,1916,Semanal,165.37,2021-11-18
2558,804,Mensual,647.12,2020-09-03
2687,447,Diario,769.52,2020-04-13
138,173,Mensual,584.75,2020-12-14
463,232,Diario,43.02,2021-12-03
106,1380,Mensual,434.92,2021-06-20
973,425,Diario,31.57,2023-08-31
1124,862,Diario,153.62,2020-03-25
2270,1898,Semanal,402.03,2020-01-03
2502,1347,Diario,526.39,2021-02-22
505,493,Mensual,333.95,2020-08-24
564,1407,Diario,369.87,2023-04-11
1127,1206,Semanal,131.28,2021-05-03
2582,1917,Semanal,551.19,2023-04-16
1618,160,Mensual,859.81,2020-04-11
664,811,Mensual,731.0,2022-11-24
2420,849,Diario,954.18,2023-07-22
2035,738,Diario,487.19,2023-03-01
423,294,Mensual,390.92,2020-02-06
2217,1046,Diario,446.82,2020-05-14
1353,1805,Diario,474.11,2023-01-04
1061,1940,Semanal,172.53,2021-06-15
2795,377,Semanal,632.81,2023-03-21
2245,1250,Semanal,145.5,2022-01-22
840,1337,Semanal,840.4,2023-07-04
2269,1020,Diario,520.64,2021-06-28
766,56,Semanal,47.48,2021-09-05
2254,1366,Semanal,938.68,2021-03-01
223,434,Mensual,109.09,2023-11-01
1875,680,Diario,72.82,2021-01-31
1437,506,Semanal,845.54,2023-08-27
2823,841,Diario,790.11,2022-09-04
886,1191,Semanal,128.32,2022-10-15
798,240,Semanal,923.3,2022-01-24
832,1373,Diario,894.31,2020-07-15
2013,1986,Mensual,365.1,2020-09-17
2852,1058,Diario,209.87,2022-10-16
1918,1478,Semanal,771.99,2022-11-29
30,1061,Semanal,182.61,2020-08-13
1400,158,Mensual,52.84,2020-06-23
537,733,Semanal,597.49,2021-01-13
1822,902,Mensual,81.74,2021-12-20
2099,625,Mensual,512.56,2021-09-16
2750,888,Diario,337.79,2020-02-10
2115,959,Semanal,821.56,2022-10-07
2137,883,Mensual,773.5,2022-03-28
1172,1927,Semanal,343.16,2022-03-01
423,508,Mensual,271.79,2020-07-11
2656,1876,Mensual,971.97,2021-01-13
1357,1183,Semanal,659.69,2022-02-02
2412,1343,Mensual,174.91,2022-10-22
2224,715,Diario,41.28,2021-12-02
791,399,Mensual,354.76,2023-12-10
556,1251,Mensual,600.63,2022-09-20
430,1932,Diario,629.73,2022-05-01
915,1147,Mensual,314.21,2023-03-28
388,1373,Semanal,773.71,2023-09-07
708,1351,Mensual,123.82,2022-08-19
171,904,Mensual,725.96,2022-12-01
1506,1717,Mensual,208.4,2023-11-15
217,1647,Diario,753.01,2021-02-17
2347,1725,Semanal,370.53,2020-12-09
1758,1992,Diario,355.96,2020-01-30
2242,1030,Diario,391.86,2022-11-01
1376,1412,Mensual,523.75,2021-09-21
1912,1519,Semanal,49.78,2022-01-13
2624,1644,Mensual,728.11,2022-06-03
1075,1278,Diario,102.23,2022-08-01
1706,134,Mensual,793.14,2021-07-07
55,814,Mensual,467.06,2023-09-19
2662,335,Diario,374.0,2021-08-19
383,887,Diario,321.65,2023-08-17
2781,862,Mensual,469.7,2023-07-20
464,1699,Semanal,277.44,2020-09-06
2822,1354,Semanal,433.6,2020-02-19
2915,710,Mensual,351.51,2022-10-11
1377,572,Diario,49.8,2022-06-20
2506,1012,Mensual,241.62,2021-04-21
2744,1485,Semanal,127.56,2020-07-23
2129,1874,Diario,333.62,2020-07-23
228,24,Mensual,337.07,2023-11-06
1029,521,Mensual,641.33,2020-02-28
2656,1888,Diario,925.86,2020-04-05
1362,648,Mensual,900.54,2023-01-01
183,411,Semanal,175.65,2021-01-13
2992,1037,Mensual,625.88,2022-02-27
1077,1880,Mensual,429.96,2021-12-04
2185,426,Mensual,695.77,2020-02-03
212,129,Diario,932.29,2021-04-04
700,1827,Diario,718.81,2020-10-25
577,1171,Mensual,768.87,2021-08-30
2414,1188,Mensual,361.9,2020-02-26
1284,1730,Mensual,246.57,2023-01-18
955,300,Mensual,734.39,2023-08-01
167,1886,Semanal,321.54,2022-01-19
2249,1940,Diario,836.72,2021-04-16
1207,1082,Mensual,78.4,2023-09-02
71,3,Mensual,509.97,2020-11-15
616,756,Mensual,169.41,2020-09-23
1207,1847,Diario,771.61,2021-03-21
1428,1553,Diario,586.4,2020-06-18
616,1372,Diario,474.82,2021-07-08
1016,1232,Mensual,84.05,2022-07-27
1916,617,Mensual,422.5,2020-05-28
1693,1708,Mensual,636.24,2021-05-12
893,1540,Semanal,397.17,2023-12-21
1349,642,Mensual,771.38,2021-01-27
1985,1742,Diario,828.35,2021-12-12
2774,206,Mensual,338.53,2020-08-02
1746,409,Diario,308.37,2022-05-15
2818,1502,Diario,627.59,2023-06-22
2648,1722,Diario,836.94,2021-05-20
1999,1066,Mensual,833.69,2022-03-02
566,1072,Mensual,992.58,2023-04-21
2218,1381,Diario,77.37,2021-04-04
1188,831,Mensual,957.24,2021-03-05
231,1357,Semanal,143.83,2020-03-22
2624,1246,Diario,118.5,2020-10-04
2885,1222,Semanal,827.23,2023-09-26
2684,1868,Semanal,111.34,2022-06-30
1684,447,Mensual,437.94,2020-06-28
2865,331,Semanal,501.22,2023-03-22
612,1218,Semanal,127.66,2020-01-09
1548,177,Semanal,104.45,2022-04-11
881,427,Semanal,941.81,2023-02-02
160,710,Mensual,832.39,2022-07-30
2197,1899,Semanal,268.75,2022-04-29
574,740,Semanal,493.61,2022-07-22
1122,1555,Diario,370.72,2021-01-07
629,1812,Semanal,583.54,2021-02-15
358,1909,Mensual,258.97,2020-06-15
1809,1382,Mensual,259.73,2021-09-28
2376,1130,Semanal,743.63,2023-07-05
1301,720,Mensual,432.69,2022-07-07
656,85,Semanal,968.17,2022-06-20
116,210,Diario,989.54,2020-07-27
87,1035,Diario,39.42,2020-02-21
2249,1114,Semanal,929.34,2022-10-31
271,1552,Diario,326.0,2022-06-14
2543,1287,Semanal,398.87,2021-03-16
1623,1814,Semanal,481.02,2022-04-07
819,1883,Mensual,387.48,2022-09-05
2799,776,Semanal,99.16,2021-02-11
2861,1931,Diario,389.34,2021-03-13
2198,1130,Diario,570.98,2020-10-25
2308,1020,Semanal,72.2,2022-08-28
2611,261,Semanal,521.08,2022-01-12
848,1606,Mensual,848.71,2021-08-24
975,1880,Mensual,525.5,2022-06-13
1178,1691,Semanal,626.54,2020-08-30
92,1734,Semanal,682.49,2022-10-17
1130,48,Mensual,820.56,2022-01-11
488,1585,Semanal,804.75,2021-05-27
1156,792,Semanal,274.47,2023-08-28
1387,1679,Mensual,621.17,2021-01-30
2593,1546,Semanal,651.2,2022-08-02
1199,1399,Diario,462.52,2022-04-03
1692,846,Semanal,743.42,2020-01-08
1351,1560,Mensual,229.54,2020-01-03
2530,701,Mensual,115.7,2020-12-13
1384,1510,Mensual,433.21,2020-03-25
443,1220,Mensual,872.59,2022-01-31
2992,1489,Diario,271.08,2021-07-13
2881,1249,Diario,836.18,2021-07-12
1852,1687,Semanal,613.89,2022-10-30
1367,915,Semanal,667.43,2023-07-04
931,1273,Mensual,73.34,2021-07-17
2289,26,Mensual,149.11,2020-12-01
1338,240,Diario,360.82,2023-08-29
2705,709,Mensual,905.04,2021-10-04
1621,1417,Mensual,639.12,2022-03-18
1119,619,Semanal,409.68,2022-09-03
1187,1674,Diario,90.45,2022-08-16
63,1167,Diario,509.63,2020-03-23
506,1526,Mensual,529.01,2023-04-30
1078,574,Semanal,753.79,2021-02-04
173,671,Semanal,242.03,2022-03-31
2116,804,Diario,441.98,2020-05-04
2055,862,Semanal,591.4,2022-09-22
1760,1481,Mensual,451.41,2020-09-24
1212,76,Mensual,308.76,2022-03-03
1068,386,Mensual,514.2,2020-11-11
2825,727,Mensual,114.37,2021-12-22
1464,24,Mensual,593.33,2022-02-20
2932,749,Mensual,572.6,2023-02-02
936,1285,Mensual,929.79,2022-01-04
2090,1465,Diario,405.14,2020-03-22
1524,461,Semanal,646.06,2022-08-02
579,151,Semanal,160.8,2022-01-27
1226,1246,Mensual,819.94,2021-07-21
2829,1790,Diario,255.76,2021-11-12
1607,1307,Mensual,905.36,2022-04-18
130,685,Diario,434.54,2021-09-03
2904,1854,Diario,840.53,2023-11-19
437,800,Semanal,444.09,2022-07-13
971,1339,Semanal,687.52,2020-10-29
1613,285,Diario,514.61,2023-05-11
31,1564,Semanal,167.34,2020-12-04
1944,599,Diario,928.37,2021-06-15
2810,358,Diario,820.48,2021-08-02
1374,1572,Mensual,919.09,2021-07-13
2387,45,Semanal,975.4,2022-10-04
1994,157,Mensual,771.57,2023-12-20
1197,1226,Semanal,772.93,2021-05-01
405,1713,Semanal,470.12,2022-03-06
2091,498,Semanal,756.05,2020-09-23
899,68,Diario,242.1,2020-11-18
983,552,Diario,966.09,2022-03-31
1934,1309,Mensual,481.98,2022-03-04
1692,366,Diario,334.28,2020-10-21
97,1594,Mensual,197.25,2023-05-29
2773,1916,Mensual,639.9,2022-04-14
1896,503,Semanal,175.7,2021-08-18
1696,1673,Mensual,134.02,2022-12-21
328,792,Diario,261.89,2021-10-10
948,262,Diario,869.16,2022-08-24
1278,23,Diario,535.46,2023-05-21
2837,1368,Diario,605.42,2023-07-17
103,1966,Mensual,665.66,2021-01-01
1076,525,Mensual,966.17,2022-05-18
124,824,Diario,383.88,2022-09-12
222,1621,Mensual,628.31,2021-10-11
2956,1231,Diario,977.52,2023-02-21
1944,296,Mensual,653.44,2023-12-18
2826,1668,Mensual,394.55,2020-12-25
1311,1802,Diario,868.55,2021-08-28
2730,1065,Semanal,496.02,2021-07-13
1794,1824,Semanal,96.82,2022-12-01
1003,1478,Diario,590.53,2022-03-13
2445,1849,Mensual,745.74,2023-01-02
12,160,Semanal,343.0,2022-07-03
1234,1140,Semanal,211.2,2020-11-20
784,731,Diario,951.17,2021-11-04
361,1476,Diario,731.27,2022-07-18
73,646,Diario,77.52,2023-09-13
1864,583,Diario,641.66,2021-05-13
2895,1261,Mensual,785.76,2023-05-29
415,1720,Diario,26.4,2023-12-06
1428,1981,Mensual,373.04,2020-11-22
826,1751,Diario,37.03,2020-05-19
2541,500,Semanal,636.45,2022-11-24
850,1863,Semanal,835.47,2021-07-24
88,630,Semanal,217.4,2021-08-12
1989,964,Diario,806.8,2020-02-20
2150,1897,Semanal,20.51,2020-10-02
2591,896,Semanal,828.5,2023-11-04
18,1803,Semanal,823.35,2022-12-05
778,80,Mensual,443.29,2023-02-12
1975,1388,Semanal,269.07,2020-10-19
1817,213,Diario,881.74,2020-09-29
2084,1857,Mensual,601.37,2023-06-03
1883,1849,Mensual,668.98,2020-05-12
475,631,Semanal,388.24,2023-05-24
1670,1347,Diario,277.76,2021-09-06
2070,530,Mensual,546.48,2021-10-27
1411,203,Diario,927.02,2020-06-29
679,1707,Semanal,869.92,2022-11-07
66,1459,Semanal,58.15,2023-01-07
37,1503,Diario,737.28,2021-01-23
1153,1029,Mensual,19.84,2022-02-25
1166,1950,Diario,969.26,2020-03-25
413,1090,Mensual,212.68,2021-05-26
1029,579,Mensual,153.4,2023-10-27
1962,757,Semanal,907.93,2020-03-14
2394,961,Semanal,81.95,2022-03-04
1322,818,Semanal,944.39,2020-04-06
881,1841,Mensual,276.02,2023-12-05
1478,1263,Diario,456.01,2022-06-14
2697,1374,Mensual,348.89,2023-08-25
783,1943,Diario,855.72,2023-09-29
1217,1215,Mensual,36.42,2023-07-10
658,394,Mensual,517.65,2021-02-09
862,497,Semanal,293.82,2023-06-21
781,42,Diario,955.8,2022-05-10
1595,1542,Diario,589.37,2022-03-09
60,1806,Semanal,941.31,2021-11-08
2741,1424,Diario,709.39,2020-10-09
2640,872,Mensual,306.2,2020-07-05
2354,190,Semanal,121.02,2020-11-19
570,1855,Semanal,886.6,2020-01-03
2618,1932,Mensual,99.66,2021-12-16
1340,1267,Diario,527.47,2021-05-13
1774,709,Diario,658.93,2020-08-09
1756,1298,Mensual,635.34,2023-10-19
2430,609,Mensual,614.64,2020-02-21
1552,1470,Mensual,174.0,2021-05-29
2482,291,Mensual,392.71,2022-10-14
2027,400,Diario,165.16,2022-08-13
1154,1743,Diario,332.25,2021-09-01
1315,1940,Mensual,42.26,2020-03-24
2918,1339,Diario,380.88,2023-07-19
2775,1393,Semanal,402.94,2023-06-10
2358,1473,Semanal,292.98,2022-08-14
784,570,Diario,137.16,2023-12-30
568,894,Diario,757.14,2022-12-02
706,1535,Diario,253.25,2020-12-18
1678,1814,Semanal,878.34,2021-08-23
1116,1607,Mensual,537.17,2021-03-12
1570,693,Mensual,582.87,2020-04-08
754,1520,Semanal,142.9,2023-07-30
2640,807,Semanal,327.03,2023-06-06
2157,1053,Mensual,894.89,2023-04-23
1631,1490,Mensual,281.39,2022-02-05
1216,405,Mensual,498.02,2020-08-02
963,667,Diario,277.77,2022-07-05
338,1947,Diario,489.41,2022-12-15
1612,606,Semanal,931.09,2022-02-26
1963,988,Mensual,431.4,2021-04-22
1637,1597,Semanal,142.1,2021-04-06
1719,30,Diario,167.05,2021-08-17
608,218,Diario,13.04,2020-12-06
2064,1524,Semanal,145.39,2022-11-22
2270,640,Mensual,361.64,2021-01-01
2084,143,Diario,75.84,2022-09-23
134,1005,Mensual,608.95,2023-09-02
2716,1482,Mensual,753.16,2023-09-02
1630,983,Semanal,409.73,2022-12-27
795,1786,Diario,620.72,2023-03-22
360,218,Semanal,348.76,2023-12-23
2789,542,Mensual,122.83,2020-03-14
921,223,Mensual,139.74,2022-05-16
864,773,Diario,138.55,2020-05-16
930,1945,Mensual,615.65,2021-02-19
2407,469,Diario,683.5,2022-06-26
1146,29,Mensual,369.39,2021-06-20
596,1964,Diario,988.2,2023-04-08
2139,629,Semanal,183.73,2020-03-20
188,421,Semanal,924.88,2021-09-15
2825,668,Diario,653.97,2022-06-09
2253,1770,Diario,917.3,2023-01-21
1957,523,Mensual,719.03,2020-07-31
943,552,Diario,279.87,2022-05-08
1725,895,Mensual,50.78,2023-08-27
2709,1412,Semanal,43.35,2022-02-13
92,200,Diario,629.21,2021-05-15
2856,1053,Semanal,323.01,2020-12-24
351,1199,Semanal,693.83,2023-01-11
2749,1947,Semanal,786.58,2022-07-08
1397,418,Diario,665.75,2023-09-23
1990,391,Mensual,835.0,2022-02-04
2394,143,Semanal,605.79,2020-09-14
2399,1493,Semanal,835.73,2022-04-05
206,130,Semanal,218.03,2021-05-02
2317,1322,Semanal,951.65,2023-06-12
1797,846,Diario,133.0,2023-04-11
1831,80,Semanal,422.35,2021-11-03
260,1885,Semanal,161.36,2023-08-13
445,1161,Diario,21.86,2021-05-01
302,1971,Semanal,896.66,2021-07-12
2629,808,Semanal,335.79,2022-05-08
1263,305,Diario,360.9,2022-08-12
133,486,Semanal,445.24,2021-07-31
1500,1688,Mensual,311.74,2022-12-21
2207,1047,Semanal,567.02,2022-08-16
2833,347,Semanal,493.71,2021-05-07
2615,1230,Semanal,710.87,2023-04-13
863,994,Mensual,994.39,2021-04-11
1869,122,Diario,501.3,2021-09-13
2042,693,Semanal,948.43,2023-12-22
167,1176,Diario,671.48,2021-09-03
1488,123,Mensual,417.89,2020-11-27
10,115,Diario,942.68,2021-01-29
1373,1837,Mensual,713.59,2021-04-17
1809,1477,Mensual,338.12,2023-09-07
1697,547,Semanal,509.38,2023-08-31
992,96,Mensual,306.44,2022-01-31
1185,661,Diario,506.47,2023-02-19
570,9,Diario,364.94,2021-12-05
834,646,Mensual,97.16,2020-12-06
1326,1214,Semanal,640.9,2020-03-31
2362,1324,Semanal,678.99,2022-11-26
979,1628,Diario,987.82,2022-10-17
2501,1853,Diario,323.74,2021-09-28
2727,20,Diario,997.91,2022-11-09
2083,1557,Semanal,135.26,2022-05-18
608,1118,Diario,899.88,2021-10-01
428,1100,Mensual,838.03,2021-02-21
1558,1323,Mensual,692.72,2022-06-19
597,78,Semanal,862.35,2020-03-02
108,1141,Diario,66.6,2021-03-25
2768,1784,Diario,631.88,2022-02-01
1345,283,Mensual,316.21,2023-06-17
985,1336,Semanal,266.68,2023-11-21
895,1220,Mensual,129.6,2021-05-08
1333,1218,Mensual,35.12,2020-06-04
1663,814,Semanal,284.48,2021-07-29
1325,1586,Diario,733.01,2020-07-30
1949,431,Diario,49.5,2023-11-09
2958,706,Semanal,194.81,2021-01-04
2032,1884,Diario,891.66,2022-01-17
580,1698,Mensual,927.37,2022-08-15
1576,1360,Diario,24.01,2023-12-10
1743,939,Mensual,715.33,2020-05-13
1868,81,Diario,837.97,2023-03-16
1154,663,Mensual,84.01,2023-07-31
2923,170,Mensual,17.84,2023-03-04
2391,1293,Semanal,753.02,2023-03-12
2628,1946,Mensual,84.59,2023-06-11
2485,74,Mensual,66.85,2023-09-02
2095,1038,Mensual,600.84,2022-02-23
796,1767,Mensual,875.61,2021-04-27
1427,246,Semanal,195.23,2020-10-14
2448,429,Diario,225.76,2020-11-22
1764,1435,Semanal,680.06,2020-10-25
2748,84,Semanal,897.14,2020-07-07
2742,1045,Semanal,949.55,2021-08-11
2907,1850,Diario,24.16,2021-02-20
1828,528,Semanal,257.86,2022-08-10
2438,1258,Diario,709.95,2020-07-20
1801,249,Diario,527.26,2021-04-05
168,1908,Diario,821.07,2020-08-12
954,177,Semanal,423.25,2020-01-09
2619,1122,Mensual,489.55,2020-01-01
2884,1562,Diario,924.1,2020-05-26
1066,1345,Semanal,334.02,2022-08-30
59,201,Semanal,485.73,2020-03-19
374,1686,Semanal,458.35,2023-07-20
2801,1509,Semanal,88.27,2022-07-26
2020,1422,Mensual,691.4,2020-10-10
1449,1041,Mensual,725.09,2021-03-08
1585,1357,Diario,99.01,2023-07-24
2299,1175,Semanal,102.17,2021-06-04
1754,1606,Mensual,847.79,2022-02-17
2332,1558,Semanal,216.19,2021-10-27
1133,553,Semanal,598.81,2021-07-19
259,1445,Semanal,386.57,2023-06-21
2143,676,Diario,298.63,2021-11-21
1960,678,Semanal,403.07,2023-08-10
2361,624,Mensual,157.79,2023-05-15
672,489,Semanal,461.8,2020-09-26
1831,427,Mensual,900.79,2021-04-09
2756,853,Mensual,503.87,2020-04-16
2695,1955,Diario,837.32,2023-05-22
1224,437,Diario,714.37,2023-07-06
911,219,Diario,539.47,2023-04-15
392,1679,Mensual,627.11,2020-07-23
1877,458,Semanal,723.49,2022-02-17
101,1313,Diario,777.82,2022-05-13
2775,936,Semanal,879.16,2023-05-25
761,284,Mensual,34.04,2020-10-04
1909,1879,Diario,235.85,2022-09-02
2288,1762,Mensual,153.65,2021-10-03
2955,1499,Mensual,515.81,2021-09-13
574,304,Diario,834.07,2021-10-04
1291,1953,Mensual,609.92,2021-09-14
2572,106,Semanal,214.07,2020-01-20
1471,1043,Diario,969.65,2020-04-19
393,854,Semanal,204.01,2020-08-20
213,165,Mensual,624.31,2020-02-04
2960,1203,Diario,122.27,2023-12-13
2307,712,Diario,839.79,2023-01-01
1934,534,Semanal,182.43,2020-08-15
2461,1834,Semanal,59.42,2021-05-05
1710,1423,Semanal,755.99,2022-12-25
2213,439,Mensual,306.79,2020-01-07
2505,1436,Diario,155.84,2022-02-22
550,381,Semanal,324.94,2021-11-07
1820,1332,Diario,965.51,2020-03-30
2133,135,Semanal,594.65,2023-09-03
2243,1555,Mensual,605.13,2020-02-17
1412,450,Semanal,704.59,2020-03-28
593,1534,Semanal,959.84,2023-12-19
635,1966,Semanal,468.18,2021-04-21
1419,859,Mensual,214.66,2022-01-03
367,1849,Semanal,172.63,2022-12-16
2455,169,Semanal,913.19,2022-05-27
2520,1180,Mensual,424.94,2020-08-29
2830,987,Mensual,762.43,2020-03-30
2408,8,Diario,783.19,2023-05-05
226,329,Diario,459.49,2021-05-16
2107,949,Diario,586.02,2023-05-13
1440,1943,Diario,915.47,2023-11-27
2512,620,Diario,420.07,2022-03-30
52,821,Diario,107.33,2020-07-21
1521,1314,Diario,280.02,2021-01-24
1045,578,Mensual,565.64,2022-12-14
857,1604,Mensual,157.96,2021-07-20
218,496,Mensual,131.47,2021-10-28
638,546,Semanal,115.48,2020-02-24
2994,1372,Semanal,38.06,2022-06-11
2014,1862,Diario,812.97,2023-02-10
2781,1482,Diario,623.18,2021-04-28
2672,1664,Semanal,560.54,2022-03-09
2548,1187,Mensual,962.06,2021-01-14
1721,1254,Semanal,972.98,2021-06-05
587,1516,Diario,620.18,2023-09-11
1333,482,Mensual,892.01,2023-03-24
1689,1222,Semanal,788.78,2023-01-25
793,1504,Diario,337.77,2022-08-06
732,1830,Mensual,905.94,2022-12-24
1827,1361,Semanal,709.86,2023-06-18
1425,1231,Semanal,70.52,2021-12-25
65,751,Semanal,465.03,2021-11-17
2537,1266,Diario,622.16,2022-10-25
287,1023,Diario,145.67,2023-05-02
1085,1423,Semanal,516.08,2020-11-08
1744,1073,Diario,290.48,2023-04-06
1583,247,Semanal,361.21,2022-09-30
1219,266,Mensual,43.61,2021-01-07
924,432,Semanal,878.18,2022-04-27
242,1453,Diario,138.99,2023-11-22
2457,1703,Mensual,634.77,2021-09-24
29,764,Diario,581.45,2023-01-17
617,1028,Mensual,485.4,2020-11-24
